Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-20-47,2,0.042,0.839,0.031,-0.540,354.511,245.414,112.942,13,sea
12-20-48,2,0.062,0.908,0.027,-0.398,354.563,227.059,5.301,13,sea
12-20-49,2,0.039,0.915,0.025,-0.391,355.928,226.133,103.858,13,sea
12-20-50,2,-0.028,0.746,0.056,-0.659,357.326,263.068,353.336,13,sea
12-20-51,2,-0.036,0.494,0.074,-0.864,359.404,300.489,350.623,13,sea
12-20-52,2,0.009,0.384,0.043,-0.921,357.216,314.851,355.872,13,sea
12-20-53,2,0.011,0.018,0.050,-0.990,358.684,170.718,354.237,13,sea
12-20-54,2,0.029,-0.302,0.054,-0.949,358.668,35.399,353.034,13,sea
12-20-55,2,0.040,-0.463,0.021,-0.885,357.017,55.349,355.727,13,sea
12-20-56,2,0.032,-0.508,-0.014,-0.861,355.978,61.069,248.744,13,sea
12-20-57,2,0.009,-0.348,-0.057,-0.931,356.861,40.830,5.755,13,sea
12-20-58,2,0.019,-0.165,-0.059,-0.984,356.745,18.873,6.295,13,sea
12-20-59,2,0.031,-0.157,-0.038,-0.986,355.820,17.952,3.720,13,sea
12-21-00,2,0.031,-0.111,-0.039,-0.992,355.978,12.651,4.038,13,sea
12-21-01,2,0.033,-0.074,-0.028,-0.996,355.987,8.358,2.884,13,sea
12-21-02,2,-0.033,-0.202,0.016,-0.974,156.437,23.339,262.300,13,sea
12-21-03,2,-0.310,-0.145,0.029,-0.938,36.214,18.470,49.443,13,sea
12-21-04,2,-0.046,-0.188,0.003,-0.979,85.326,21.823,80.806,13,sea
12-21-05,2,0.027,-0.127,-0.015,-0.991,356.778,14.598,14.596,13,sea
12-21-06,2,0.038,-0.062,-0.024,-0.997,355.482,7.044,2.486,13,sea
12-21-07,2,0.040,-0.049,-0.010,-0.998,355.342,5.562,0.905,13,sea
12-21-08,2,0.042,-0.063,0.002,-0.997,355.270,7.287,235.337,13,sea
12-21-09,2,0.042,-0.055,-0.001,-0.998,355.253,6.334,213.155,13,sea
12-21-10,2,0.042,-0.090,0.006,-0.995,355.270,10.353,358.825,13,sea
12-21-11,2,0.051,-0.293,0.020,-0.953,355.131,34.352,356.029,13,sea
12-21-12,2,0.047,-0.257,0.019,-0.965,355.380,29.971,356.556,13,sea
12-21-13,2,0.052,-0.354,0.022,-0.933,355.337,41.695,355.488,13,sea
12-21-14,2,0.049,-0.383,0.009,-0.922,355.251,45.179,356.901,13,sea
12-21-15,2,0.046,-0.394,-0.005,-0.918,354.936,46.525,358.440,13,sea
12-21-16,2,0.040,-0.276,-0.022,-0.953,354.977,32.248,78.303,13,sea
