Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-22-55,2,0.094,0.975,-0.001,-0.190,358.046,201.829,10.685,13,sea
12-22-56,2,0.081,0.993,0.018,0.048,358.364,174.327,9.369,13,sea
12-22-57,2,0.063,0.953,0.029,0.289,358.822,146.213,7.855,13,sea
12-22-58,2,0.040,0.866,0.042,0.493,358.085,120.538,6.360,13,sea
12-22-59,2,0.026,0.737,0.046,0.672,358.139,95.246,5.746,13,sea
12-23-00,2,-0.005,0.734,0.030,0.677,357.180,94.577,1.920,13,sea
12-23-01,2,-0.013,0.847,0.019,0.526,357.335,116.267,115.095,13,sea
12-23-02,2,0.001,0.880,0.019,0.473,358.254,123.420,159.510,13,sea
12-23-03,2,0.005,0.880,0.020,0.474,358.219,123.307,30.382,13,sea
12-23-04,2,0.037,0.805,0.042,0.587,358.689,107.770,6.289,13,sea
12-23-05,2,0.020,0.758,0.067,0.648,355.683,98.747,6.746,13,sea
12-23-06,2,0.139,0.747,0.157,0.626,356.497,99.354,23.979,13,sea
12-23-07,2,0.177,0.728,0.235,0.615,352.690,97.534,33.820,13,sea
12-23-08,2,0.205,0.702,0.223,0.644,328.412,93.995,35.144,13,sea
12-23-09,2,0.213,0.706,0.209,0.642,358.807,95.055,34.694,13,sea
12-23-10,2,0.211,0.707,0.206,0.642,358.883,95.172,34.295,13,sea
12-23-11,2,0.208,0.707,0.208,0.643,358.411,94.991,34.185,13,sea
12-23-12,2,0.214,0.710,0.205,0.639,358.994,95.706,34.404,13,sea
12-23-13,2,0.228,0.722,0.196,0.624,150.096,98.345,34.948,13,sea
12-23-14,2,0.233,0.720,0.185,0.627,1.449,98.418,34.532,13,sea
12-23-15,2,0.235,0.719,0.185,0.628,1.627,98.228,34.762,13,sea
12-23-16,2,0.237,0.717,0.183,0.629,2.010,98.141,34.775,13,sea
12-23-17,2,0.237,0.717,0.184,0.630,2.047,98.040,34.869,13,sea
12-23-18,2,0.238,0.716,0.185,0.630,1.995,98.011,34.984,13,sea
12-23-19,2,0.238,0.716,0.184,0.630,2.060,98.023,34.946,13,sea
12-23-20,2,0.238,0.718,0.182,0.629,2.205,98.239,34.808,13,sea
12-23-21,2,0.240,0.718,0.179,0.628,2.519,98.480,34.766,13,sea
12-23-22,2,0.240,0.719,0.180,0.628,2.428,98.514,34.769,13,sea
12-23-23,2,0.241,0.718,0.180,0.628,2.474,98.462,34.914,13,sea
12-23-24,2,0.240,0.718,0.181,0.628,2.374,98.440,34.910,13,sea
