Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-22-23,2,-0.076,0.970,0.005,-0.207,1.256,203.981,351.304,13,sea
12-22-24,2,-0.055,0.939,0.017,-0.334,173.040,219.198,353.345,13,sea
12-22-25,2,-0.036,0.899,0.031,-0.435,358.550,231.693,354.734,13,sea
12-22-26,2,0.005,0.924,0.021,-0.382,357.572,224.995,201.179,13,sea
12-22-27,2,0.018,0.945,0.016,-0.312,357.868,216.526,167.550,13,sea
12-22-28,2,0.029,0.988,0.021,-0.143,357.290,196.403,86.074,13,sea
12-22-29,2,-0.008,0.968,0.023,-0.245,357.817,208.393,233.835,13,sea
12-22-30,2,0.006,0.981,0.022,-0.195,357.439,202.449,207.898,13,sea
12-22-31,2,0.012,0.987,0.026,-0.158,356.832,198.120,30.875,13,sea
12-22-32,2,0.019,0.993,0.019,-0.114,328.787,193.074,30.752,13,sea
12-22-33,2,-0.002,0.982,0.006,-0.170,329.523,199.613,134.617,13,sea
12-22-34,2,-0.027,0.931,0.018,-0.362,344.251,222.547,251.396,13,sea
12-22-35,2,0.011,0.944,0.011,-0.326,358.510,218.088,153.101,13,sea
12-22-36,2,0.042,0.978,0.008,-0.203,358.144,203.392,4.497,13,sea
12-22-37,2,0.059,0.995,0.011,-0.029,358.631,183.247,6.727,13,sea
12-22-38,2,0.066,0.977,0.022,0.197,358.966,157.078,7.919,13,sea
12-22-39,2,-0.014,0.995,0.012,0.070,358.691,172.017,248.969,13,sea
12-22-40,2,0.001,1.000,0.013,0.006,358.566,179.322,158.485,13,sea
12-22-41,2,-0.004,0.998,0.014,-0.057,358.420,186.554,209.419,13,sea
12-22-42,2,0.008,0.999,0.016,-0.044,358.132,185.079,0.820,13,sea
12-22-43,2,0.008,0.998,0.016,-0.052,358.074,185.933,0.866,13,sea
12-22-44,2,0.011,0.999,0.018,-0.045,357.927,185.156,1.153,13,sea
12-22-45,2,0.006,0.999,0.018,-0.047,357.866,185.336,0.603,13,sea
12-22-46,2,0.003,0.998,0.018,-0.064,357.967,187.334,14.562,13,sea
12-22-47,2,-0.003,0.994,0.018,-0.102,358.037,191.697,359.487,13,sea
12-22-48,2,-0.011,0.982,0.020,-0.184,357.977,201.271,300.691,13,sea
12-22-49,2,-0.003,0.979,0.020,-0.204,357.869,203.543,254.246,13,sea
12-22-50,2,-0.019,0.948,0.022,-0.312,358.387,216.452,357.137,13,sea
12-22-51,2,-0.028,0.871,0.031,-0.486,358.517,238.442,355.448,13,sea
12-22-52,2,-0.043,0.711,0.044,-0.696,194.934,268.818,353.004,13,sea
