Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
07-26-50,0,-0.065,0.065,0.024,0.995,352.380,7.354,2.211,11,walk
07-26-51,0,-0.061,0.044,0.025,0.997,352.909,49.910,2.554,11,walk
07-26-52,0,0.039,-0.024,0.046,0.997,43.134,306.068,5.304,11,walk
07-26-53,0,0.201,0.022,0.058,0.977,22.977,4.204,7.649,11,walk
07-26-54,0,0.243,0.049,0.069,0.966,27.515,8.295,10.176,11,walk
07-26-55,0,0.254,0.078,0.064,0.962,28.605,11.952,10.693,11,walk
07-26-56,0,0.251,0.079,0.076,0.962,28.043,12.391,12.143,11,walk
07-26-57,0,0.238,0.077,0.062,0.966,26.763,11.532,10.109,11,walk
07-26-58,0,0.253,0.091,0.110,0.956,27.676,15.086,16.915,11,walk
07-26-59,0,0.262,0.101,0.167,0.945,27.457,18.271,24.510,11,walk
07-27-00,0,0.275,0.115,0.195,0.935,27.937,21.341,28.921,11,walk
07-27-01,0,0.260,0.101,0.214,0.936,26.344,19.603,30.424,11,walk
07-27-02,0,0.254,0.103,0.136,0.951,27.088,17.276,20.485,11,walk
07-27-03,0,0.243,0.079,0.045,0.966,27.482,11.367,8.087,11,walk
07-27-04,0,0.256,0.046,0.059,0.964,29.176,7.773,8.989,11,walk
07-27-05,0,0.269,-0.037,0.033,0.961,31.314,317.887,2.996,11,walk
07-27-06,0,0.347,0.030,0.089,0.932,40.013,8.912,14.219,11,walk
07-27-07,0,0.104,-0.119,0.103,0.968,13.033,210.572,10.503,11,walk
07-27-08,0,0.148,-0.315,0.078,0.894,18.948,257.243,91.951,11,walk
07-27-09,0,0.119,0.547,0.002,0.806,11.215,69.125,8.470,11,walk
07-27-10,0,0.286,0.655,-0.226,0.657,42.420,91.881,5.706,11,walk
07-27-11,0,0.182,0.796,-0.152,0.555,26.402,112.155,7.788,11,walk
07-27-12,0,0.161,0.770,-0.093,0.608,19.841,104.969,8.389,11,walk
07-27-13,0,0.274,0.627,-0.099,0.720,31.261,85.676,13.305,11,walk
07-27-14,0,0.170,0.279,0.004,0.912,85.802,76.081,10.078,11,walk
07-27-15,0,-0.156,-0.046,0.058,0.984,342.327,353.445,7.809,11,walk
07-27-16,0,-0.028,-0.035,0.103,0.990,170.935,355.926,12.117,11,walk
07-27-17,0,-0.051,-0.040,0.146,0.986,354.841,354.757,17.071,11,walk
07-27-18,0,-0.129,-0.096,0.104,0.980,346.728,347.238,13.547,11,walk
07-27-19,0,-0.131,-0.046,0.071,0.986,345.456,245.503,9.103,11,walk
