Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-53-01,0,0.005,0.985,-0.054,-0.160,5.982,198.584,1.604,14,walk
04-53-02,0,0.001,0.989,-0.053,-0.137,6.034,195.859,0.946,14,walk
04-53-03,0,-0.006,0.996,-0.038,-0.079,4.362,189.094,171.896,14,walk
04-53-04,0,-0.014,0.998,-0.040,-0.043,4.652,184.896,358.589,14,walk
04-53-05,0,-0.023,0.996,-0.032,-0.073,3.872,188.328,357.673,14,walk
04-53-06,0,-0.023,0.998,-0.018,-0.058,2.265,186.648,357.468,14,walk
04-53-07,0,-0.018,0.998,-0.017,-0.054,2.076,186.175,358.042,14,walk
04-53-08,0,-0.008,0.992,-0.062,-0.083,7.272,189.533,119.861,14,walk
04-53-09,0,-0.054,0.966,-0.180,-0.168,21.540,199.274,357.489,14,walk
04-53-10,0,-0.001,0.997,-0.021,-0.076,2.377,188.746,129.685,14,walk
04-53-11,0,-0.004,0.997,-0.020,-0.079,2.325,189.085,254.684,14,walk
04-53-12,0,0.011,0.997,-0.008,-0.069,115.966,187.949,30.122,14,walk
04-53-13,0,0.015,0.994,0.062,-0.088,352.816,190.018,1.112,14,walk
04-53-14,0,0.019,0.996,0.050,-0.064,354.195,187.219,1.788,14,walk
04-53-15,0,0.020,0.996,0.055,-0.073,353.579,188.244,1.843,14,walk
04-53-16,0,0.023,0.991,0.096,-0.082,348.863,189.392,91.673,14,walk
04-53-17,0,0.014,0.987,0.146,-0.054,343.138,186.121,135.723,14,walk
04-53-18,0,0.005,0.997,0.050,-0.047,354.282,185.318,138.835,14,walk
04-53-19,0,-0.012,0.987,0.032,-0.148,281.679,197.128,268.234,14,walk
04-53-20,0,0.007,0.991,0.107,-0.076,347.632,188.809,209.894,14,walk
04-53-21,0,0.018,0.988,0.119,-0.088,346.167,190.113,139.262,14,walk
04-53-22,0,0.007,0.985,0.147,-0.089,343.088,190.488,296.687,14,walk
04-53-23,0,0.007,0.994,0.002,-0.096,134.715,191.017,60.868,14,walk
04-53-24,0,0.001,0.994,-0.030,-0.108,3.446,192.468,58.129,14,walk
04-53-25,0,0.124,-0.254,0.092,0.438,22.655,255.074,343.734,14,walk
04-53-26,0,0.133,0.042,0.077,0.235,43.703,239.518,356.561,14,walk
04-53-27,0,0.027,0.971,-0.176,0.124,20.645,165.570,90.760,14,walk
04-53-28,0,0.093,0.821,-0.119,0.534,17.515,114.226,1.819,14,walk
04-53-29,0,0.083,0.699,-0.066,0.707,12.079,89.473,1.380,14,walk
04-53-30,0,0.029,0.815,-0.046,0.565,6.385,110.526,248.906,14,walk
