Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
07-41-58,2.725,2.000,1.000,1.000,4.848,5.119,0.469,0.501,0.479,0.409,-0.003,0.005,-0.031,-0.062,-0.068,0.993,-0.010,9.029,108.842,0.035,-0.546,0.717,35.668,4.765,-35.456,-32.458,5.364,-27.416,0.060,-0.071,0.993,0.071,-0.065,0.993,,11,roller
07-41-59,3.047,2.000,1.000,1.000,4.546,4.814,0.477,0.469,0.483,0.374,-0.007,0.006,-0.030,-0.055,0.032,0.986,-0.628,13.038,129.579,-0.019,0.687,0.364,35.500,4.924,-34.273,-32.497,5.877,-27.096,0.051,0.033,0.987,0.052,0.041,0.985,,11,roller
07-42-00,1.272,2.000,1.000,1.000,4.998,5.291,0.477,0.409,0.482,0.308,0.006,0.006,-0.031,-0.053,0.284,0.957,-1.633,28.507,126.185,-0.040,0.149,-0.917,35.433,5.661,-34.003,-32.407,6.707,-26.602,0.063,0.269,0.961,0.038,0.297,0.954,,11,roller
07-42-01,1.947,2.000,1.000,1.000,5.161,5.571,0.495,0.426,0.501,0.329,-0.000,0.006,-0.030,0.007,0.232,0.972,-2.479,28.137,112.943,-0.036,-0.795,-0.513,35.165,5.299,-33.705,-32.734,6.312,-26.418,0.002,0.221,0.975,-0.019,0.236,0.971,,11,roller
07-42-02,1.947,2.000,1.000,1.000,5.199,5.648,0.502,0.430,0.508,0.334,-0.004,0.006,-0.029,0.033,0.209,0.977,-3.318,14.291,109.315,-0.046,-0.674,0.607,35.055,5.102,-33.194,-32.836,6.253,-26.280,-0.016,0.208,0.978,-0.049,0.209,0.976,,11,roller
07-42-03,2.900,2.000,1.000,1.000,4.823,5.108,0.455,0.480,0.464,0.382,0.003,0.005,-0.031,-0.098,0.040,0.986,-5.220,8.055,127.003,-0.273,0.374,0.833,35.885,4.843,-35.034,-32.132,5.597,-26.797,0.103,0.029,0.987,0.099,0.038,0.986,,11,roller
07-42-04,2.841,2.000,1.000,1.000,4.860,5.049,0.448,0.496,0.458,0.396,0.019,0.005,-0.033,-0.133,-0.026,0.988,-16.836,17.685,141.372,-0.868,0.340,0.303,35.984,4.675,-35.241,-32.066,5.558,-27.374,0.132,-0.028,0.989,0.128,-0.018,0.989,,11,roller
07-42-05,1.932,2.000,1.000,1.000,5.110,5.391,0.488,0.450,0.495,0.348,0.009,0.005,-0.030,-0.021,0.137,0.987,-34.665,20.107,146.572,-0.840,-0.393,0.272,35.250,4.754,-32.969,-32.697,5.990,-26.027,0.032,0.133,0.988,0.009,0.148,0.986,,11,roller
07-42-06,2.174,2.000,1.000,1.000,5.042,5.438,0.546,0.463,0.554,0.368,-0.018,0.005,-0.028,0.178,0.095,0.977,-49.764,12.161,155.122,-0.181,-0.471,0.791,34.331,4.523,-32.707,-33.676,5.673,-26.126,-0.155,0.087,0.982,-0.184,0.095,0.976,,11,roller
07-42-07,2.243,2.000,1.000,1.000,4.493,4.750,0.489,0.498,0.500,0.405,0.000,0.005,-0.030,-0.010,-0.026,0.995,-53.987,8.014,175.556,0.041,0.532,0.786,35.338,4.050,-33.132,-32.844,5.215,-26.891,0.008,-0.026,0.996,0.012,-0.033,0.995,,11,roller
07-42-08,2.250,2.000,0.639,0.913,4.451,4.614,0.502,0.584,0.520,0.494,0.005,0.004,-0.031,0.051,-0.326,0.936,-53.022,22.821,188.586,0.446,0.767,0.280,35.155,3.080,-34.079,-33.144,4.130,-27.990,-0.048,-0.325,0.936,-0.064,-0.334,0.932,,11,roller
07-42-09,1.447,2.000,0.358,0.758,4.784,4.971,0.548,0.611,0.565,0.521,0.005,0.003,-0.032,0.204,-0.436,0.870,-42.740,32.619,190.016,0.611,-0.618,0.268,34.421,2.816,-34.189,-33.821,3.950,-28.378,-0.190,-0.427,0.877,-0.228,-0.438,0.862,,11,roller
07-42-10,2.536,2.000,0.979,0.957,4.805,5.061,0.488,0.519,0.499,0.421,-0.010,0.005,-0.030,-0.001,-0.128,0.984,-34.668,22.166,188.598,-0.037,-0.960,-0.140,35.365,4.207,-34.395,-32.780,5.260,-27.449,-0.001,-0.128,0.985,0.003,-0.124,0.984,,11,roller
07-42-11,3.043,2.000,0.993,0.997,4.896,5.125,0.453,0.516,0.467,0.416,0.018,0.005,-0.033,-0.100,-0.106,0.987,-34.019,8.544,177.121,-0.048,-0.400,-0.852,35.955,4.428,-35.261,-32.238,5.304,-27.443,0.099,-0.105,0.987,0.101,-0.104,0.987,,11,roller
07-42-12,2.147,2.000,0.324,0.762,3.346,3.653,0.379,0.479,0.473,0.465,0.004,0.003,-0.025,-0.064,-0.210,0.968,-26.447,7.345,121.479,-0.025,0.217,-0.509,35.859,3.903,-35.303,-32.393,4.734,-27.868,0.064,-0.200,0.719,0.063,-0.212,0.745,,11,roller
07-42-13,1.523,2.000,0.100,0.312,0.824,1.200,0.368,0.503,0.472,0.521,-0.002,0.001,-0.010,-0.024,-0.157,0.960,-11.330,7.650,45.859,-0.012,0.070,0.342,35.946,3.160,-35.628,-32.288,4.102,-28.406,0.022,-0.140,0.271,0.025,-0.174,0.315,,11,roller
