Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
03-59-17,0,0.063,0.849,-0.515,0.071,62.486,174.230,5.467,3,room
03-59-18,0,-0.011,0.799,-0.415,-0.307,47.617,226.620,15.403,3,room
03-59-19,0,-0.178,0.584,-0.203,-0.764,30.717,287.056,6.839,3,room
03-59-20,0,-0.207,0.568,-0.200,-0.771,33.097,288.801,4.992,3,room
03-59-21,0,-0.293,0.585,-0.281,-0.701,47.754,282.283,4.349,3,room
03-59-22,0,-0.316,0.582,-0.301,-0.686,51.624,281.472,4.173,3,room
03-59-23,0,-0.328,0.571,-0.316,-0.682,53.989,283.089,5.743,3,room
03-59-24,0,-0.181,0.321,-0.149,-0.888,26.626,321.501,7.257,3,room
03-59-25,0,-0.107,0.809,-0.253,-0.469,32.419,241.073,149.232,3,room
03-59-26,0,-0.026,0.920,-0.242,-0.293,27.346,217.078,6.460,3,room
03-59-27,0,0.045,0.850,-0.093,0.397,12.640,130.467,121.145,3,room
03-59-28,0,0.077,0.677,-0.039,0.731,9.483,85.814,2.732,3,room
03-59-29,0,0.068,0.695,-0.033,0.715,8.185,88.498,2.707,3,room
03-59-30,0,0.066,0.701,-0.034,0.709,8.122,89.519,2.570,3,room
03-59-31,0,0.073,0.692,-0.036,0.717,8.954,88.251,2.878,3,room
03-59-32,0,0.075,0.687,-0.042,0.721,9.523,87.417,2.447,3,room
03-59-33,0,0.073,0.718,-0.053,0.690,10.168,92.402,1.857,3,room
03-59-34,0,0.065,0.736,-0.043,0.672,8.671,95.417,2.174,3,room
03-59-35,0,0.071,0.748,-0.041,0.658,8.909,97.563,3.080,3,room
03-59-36,0,0.108,0.701,-0.076,0.699,15.020,90.435,2.533,3,room
03-59-37,0,0.140,0.667,-0.096,0.726,19.370,85.635,2.921,3,room
03-59-38,0,0.133,0.690,-0.097,0.702,18.784,89.558,3.019,3,room
03-59-39,0,0.087,0.895,-0.251,0.025,29.762,180.452,12.253,3,room
03-59-40,0,-0.029,0.902,-0.323,-0.280,36.824,217.484,9.151,3,room
03-59-41,0,-0.066,0.882,-0.352,-0.304,41.385,220.791,7.418,3,room
03-59-42,0,-0.111,0.875,-0.377,-0.282,46.270,216.354,51.228,3,room
03-59-43,0,-0.146,0.857,-0.383,-0.310,48.431,219.142,312.354,3,room
03-59-44,0,-0.068,0.777,-0.185,-0.564,22.262,252.547,4.680,3,room
03-59-45,0,-0.048,0.070,-0.008,-0.956,5.980,177.435,93.794,3,room
03-59-46,0,-0.100,0.371,-0.085,-0.846,15.442,245.504,1.985,3,room
