Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
03-59-49,0,0.007,0.972,-0.212,0.061,24.498,172.713,260.082,3,room
03-59-50,0,0.051,0.948,-0.247,0.193,29.183,157.038,186.313,3,room
03-59-51,0,0.058,0.947,-0.101,0.288,13.084,146.601,3.309,3,room
03-59-52,0,0.057,0.878,-0.066,0.469,9.771,123.981,35.946,3,room
03-59-53,0,0.005,0.853,-0.088,-0.337,9.239,222.404,46.166,3,room
03-59-54,0,-0.033,0.720,-0.081,-0.689,9.256,267.778,3.727,3,room
03-59-55,0,-0.056,0.670,-0.091,-0.731,11.824,275.392,3.651,3,room
03-59-56,0,-0.358,-0.082,-0.063,-0.871,40.916,139.308,18.882,3,room
03-59-57,0,-0.537,-0.380,0.184,-0.727,67.710,70.273,22.142,3,room
03-59-58,0,-0.594,-0.304,0.161,-0.727,74.127,66.589,27.755,3,room
03-59-59,0,-0.582,-0.343,0.223,-0.701,76.183,68.635,20.995,3,room
04-00-00,0,0.211,0.466,-0.134,0.385,51.566,108.060,27.338,3,room
04-00-01,0,-0.000,0.250,-0.036,-0.320,11.775,152.218,26.141,3,room
04-00-02,0,-0.064,0.581,-0.075,-0.798,10.905,288.078,2.437,3,room
04-00-03,0,-0.173,0.443,-0.089,-0.844,22.581,293.685,64.617,3,room
04-00-04,0,-0.506,-0.098,-0.038,-0.853,59.231,24.885,19.977,3,room
04-00-05,0,-0.609,-0.112,0.002,-0.785,73.011,37.144,27.814,3,room
04-00-06,0,-0.573,-0.219,0.019,-0.780,66.338,52.795,32.647,3,room
04-00-07,0,-0.184,-0.279,-0.004,-0.924,19.558,35.213,31.248,3,room
04-00-08,0,0.153,0.316,-0.118,0.104,43.740,77.984,27.788,3,room
04-00-09,0,0.429,0.648,-0.352,0.520,64.593,119.924,26.928,3,room
04-00-10,0,0.461,0.623,-0.396,0.490,71.327,129.059,35.079,3,room
04-00-11,0,0.382,0.747,-0.437,0.305,63.644,164.977,45.337,3,room
04-00-12,0,0.297,0.784,-0.456,0.295,62.914,155.170,26.194,3,room
04-00-13,0,0.318,0.753,-0.470,0.332,66.728,149.389,25.399,3,room
04-00-14,0,0.312,0.763,-0.447,0.342,63.859,147.504,24.277,3,room
04-00-15,0,0.159,0.768,-0.156,0.577,25.808,107.602,5.083,3,room
04-00-16,0,0.027,0.788,0.025,0.614,297.572,104.129,4.211,3,room
04-00-17,0,0.025,0.789,0.026,0.614,359.411,104.191,4.045,3,room
04-00-18,0,0.008,0.809,-0.013,-0.217,109.712,206.300,2.591,3,room
