Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-57-58,0,-0.048,-0.992,0.101,-0.020,11.759,178.256,5.277,7,beach
11-57-59,0,-0.018,-0.997,0.070,0.022,7.995,182.651,2.294,7,beach
11-58-00,0,-0.042,-0.990,0.123,-0.025,14.290,177.660,4.640,7,beach
11-58-01,0,-0.039,-0.988,0.148,-0.014,17.101,179.083,4.426,7,beach
11-58-02,0,-0.050,-0.988,0.140,-0.025,16.264,177.856,5.517,7,beach
11-58-03,0,-0.040,-0.993,0.104,0.005,11.911,181.046,4.620,7,beach
11-58-04,0,0.002,-0.995,-0.058,0.062,304.321,187.176,244.831,7,beach
11-58-05,0,-0.019,-0.999,-0.043,0.021,355.077,182.285,2.018,7,beach
11-58-06,0,-0.028,-0.999,-0.032,0.005,356.285,180.505,3.214,7,beach
11-58-07,0,-0.026,-0.999,-0.021,0.016,357.533,181.815,2.957,7,beach
11-58-08,0,-0.035,-0.999,0.008,-0.007,135.908,179.234,3.966,7,beach
11-58-09,0,-0.031,-0.992,0.119,0.021,13.625,182.903,3.941,7,beach
11-58-10,0,-0.038,-0.988,0.146,0.016,16.659,182.603,4.829,7,beach
11-58-11,0,-0.026,-0.992,0.105,0.028,12.043,183.653,18.894,7,beach
11-58-12,0,-0.045,-0.987,0.141,-0.016,16.346,178.922,5.079,7,beach
11-58-13,0,-0.106,-0.972,0.131,-0.162,16.838,162.552,9.792,7,beach
11-58-14,0,-0.121,-0.966,0.123,-0.192,16.506,159.125,11.207,7,beach
11-58-15,0,-0.138,-0.965,0.098,-0.200,14.080,158.320,13.532,7,beach
11-58-16,0,-0.140,-0.977,0.048,-0.145,7.764,164.145,15.152,7,beach
11-58-17,0,-0.093,-0.988,-0.076,-0.070,273.847,171.216,11.176,7,beach
11-58-18,0,-0.104,-0.978,-0.161,-0.074,342.593,169.184,13.857,7,beach
11-58-19,0,-0.122,-0.977,-0.127,-0.086,299.843,167.958,15.713,7,beach
11-58-20,0,-0.085,-0.966,0.212,-0.116,25.442,167.916,7.289,7,beach
11-58-21,0,-0.074,-0.976,0.192,-0.068,22.604,173.472,7.360,7,beach
11-58-22,0,-0.087,-0.978,0.153,-0.111,18.536,168.426,8.274,7,beach
11-58-23,0,-0.095,-0.978,0.152,-0.109,18.554,168.775,9.205,7,beach
11-58-24,0,-0.093,-0.983,0.124,-0.087,15.115,171.157,9.578,7,beach
11-58-25,0,-0.077,-0.993,0.073,-0.042,8.689,175.800,8.582,7,beach
11-58-26,0,-0.077,-0.994,0.043,-0.056,5.412,173.912,8.555,7,beach
11-58-27,0,-0.079,-0.995,0.006,-0.066,1.300,172.545,8.983,7,beach
