Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
03-38-46,0,0.269,0.598,-0.248,0.713,42.921,79.040,357.523,2,room
03-38-47,0,0.269,0.635,-0.247,0.680,42.809,86.140,141.849,2,room
03-38-48,0,0.236,0.736,-0.211,0.597,36.413,104.108,6.733,2,room
03-38-49,0,0.181,0.785,-0.184,0.562,29.441,110.184,5.191,2,room
03-38-50,0,0.125,0.735,-0.139,0.644,21.632,97.796,0.891,2,room
03-38-51,0,0.111,0.652,-0.087,0.735,16.183,83.592,49.698,2,room
03-38-52,0,0.247,0.665,-0.204,0.674,37.219,90.576,3.864,2,room
03-38-53,0,0.183,0.821,-0.164,0.486,27.255,120.447,7.989,2,room
03-38-54,0,0.028,0.755,-0.049,0.645,6.148,98.969,262.817,2,room
03-38-55,0,-0.018,0.685,0.041,0.718,239.264,86.986,60.623,2,room
03-38-56,0,-0.020,0.622,0.042,0.782,355.228,76.878,2.351,2,room
03-38-57,0,-0.006,0.634,0.025,0.772,323.971,78.728,35.572,2,room
03-38-58,0,0.049,0.645,-0.063,0.755,95.900,80.846,358.057,2,room
03-38-59,0,0.290,0.641,-0.206,0.677,41.084,90.061,44.918,2,room
03-39-00,0,0.294,0.668,-0.212,0.647,41.480,95.939,23.105,2,room
03-39-01,0,0.143,0.609,-0.153,0.764,23.902,76.402,296.364,2,room
03-39-02,0,0.176,0.752,-0.166,0.608,27.685,103.132,4.175,2,room
03-39-03,0,0.283,0.708,-0.233,0.601,42.229,103.049,9.345,2,room
03-39-04,0,0.296,0.705,-0.241,0.597,43.929,103.748,10.384,2,room
03-39-05,0,0.293,0.693,-0.242,0.612,43.985,100.690,8.844,2,room
03-39-06,0,0.316,0.676,-0.247,0.619,46.408,99.431,10.146,2,room
03-39-07,0,0.324,0.673,-0.249,0.617,47.303,99.783,10.954,2,room
03-39-08,0,0.204,0.843,-0.211,0.391,32.639,132.943,10.470,2,room
03-39-09,0,0.010,0.940,-0.040,-0.324,4.237,218.162,89.782,2,room
03-39-10,0,0.029,0.922,0.033,-0.371,207.042,223.719,44.529,2,room
03-39-11,0,0.008,0.980,-0.039,-0.182,99.469,200.966,75.803,2,room
03-39-12,0,-0.006,0.984,-0.116,-0.081,13.542,189.339,229.226,2,room
03-39-13,0,0.097,0.882,-0.210,0.406,26.823,130.526,173.788,2,room
03-39-14,0,0.135,0.791,-0.246,0.537,32.412,110.567,356.331,2,room
03-39-15,0,-0.031,-0.094,0.006,-0.668,32.418,35.426,346.121,2,room
