Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-40-48,1,0.234,-0.503,0.098,0.826,28.982,296.063,355.141,13,beach
11-40-49,1,0.197,-0.746,0.150,0.594,27.962,255.245,352.372,13,beach
11-40-50,1,0.142,-0.841,0.175,0.491,25.673,239.649,355.716,13,beach
11-40-51,1,0.197,-0.539,0.130,0.799,27.271,291.947,179.827,13,beach
11-40-52,1,0.242,-0.582,0.118,0.767,30.606,283.847,353.352,13,beach
11-40-53,1,0.233,-0.628,0.134,0.729,30.592,276.699,353.514,13,beach
11-40-54,1,0.225,-0.725,0.159,0.631,31.004,259.721,351.597,13,beach
11-40-55,1,0.234,-0.753,0.148,0.596,30.162,253.491,348.283,13,beach
11-40-56,1,0.175,-0.823,0.184,0.506,28.762,241.494,353.360,13,beach
11-40-57,1,0.129,-0.814,0.223,0.519,29.834,245.469,99.605,13,beach
11-40-58,1,0.107,-0.862,0.201,0.443,26.218,234.528,203.366,13,beach
11-40-59,1,0.147,-0.798,0.185,0.552,27.344,248.866,358.154,13,beach
11-41-00,1,0.202,-0.675,0.140,0.689,28.240,269.803,354.665,13,beach
11-41-01,1,0.235,-0.657,0.104,0.708,28.006,271.598,349.396,13,beach
11-41-02,1,0.176,-0.798,0.136,0.557,24.493,248.101,351.941,13,beach
11-41-03,1,0.174,-0.723,0.173,0.635,28.646,262.073,357.806,13,beach
11-41-04,1,0.267,-0.600,0.071,0.749,28.997,278.862,345.727,13,beach
11-41-05,1,0.262,-0.657,0.091,0.698,29.292,269.704,345.580,13,beach
11-41-06,1,0.203,-0.764,0.163,0.588,29.168,253.271,352.400,13,beach
11-41-07,1,0.249,-0.682,0.143,0.671,31.875,266.350,350.116,13,beach
11-41-08,1,0.261,-0.742,0.029,0.617,21.369,255.223,337.797,13,beach
11-41-09,1,0.269,-0.751,0.038,0.602,22.372,252.882,337.233,13,beach
11-41-10,1,0.281,-0.758,0.044,0.587,23.302,250.411,335.939,13,beach
11-41-11,1,0.289,-0.816,0.135,0.465,29.810,232.476,335.309,13,beach
11-41-12,1,0.188,-0.702,0.185,0.590,31.401,257.303,353.467,13,beach
11-41-13,1,0.176,-0.447,0.045,0.876,20.380,305.039,355.203,13,beach
11-41-14,1,0.256,-0.503,0.069,0.822,29.382,294.523,350.411,13,beach
11-41-15,1,0.283,-0.473,-0.010,0.829,27.915,295.875,341.145,13,beach
11-41-16,1,0.318,-0.454,-0.049,0.821,29.411,295.464,334.912,13,beach
11-41-17,1,0.150,-0.844,0.140,0.484,22.398,238.150,352.600,13,beach
