Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-56-22,0,-0.019,-0.751,0.053,0.655,97.123,262.401,5.572,7,beach
11-56-23,0,0.020,-0.745,0.089,0.659,9.284,263.354,5.172,7,beach
11-56-24,0,0.044,-0.708,0.061,0.703,8.528,269.702,1.328,7,beach
11-56-25,0,0.049,-0.708,0.064,0.702,9.119,269.642,1.181,7,beach
11-56-26,0,0.026,-0.689,0.027,0.722,49.259,272.743,105.199,7,beach
11-56-27,0,-0.017,-0.525,-0.015,0.849,341.830,296.583,234.392,7,beach
11-56-28,0,0.011,-0.459,-0.013,0.888,98.613,305.334,358.053,7,beach
11-56-29,0,-0.002,-0.536,0.003,0.840,210.142,294.871,135.320,7,beach
11-56-30,0,0.025,-0.705,0.054,0.706,6.418,270.264,2.294,7,beach
11-56-31,0,-0.045,-0.703,-0.026,0.707,251.361,270.195,1.646,7,beach
11-56-32,0,-0.096,-0.717,-0.066,0.687,346.936,267.178,2.774,7,beach
11-56-33,0,-0.128,-0.728,-0.082,0.668,343.087,264.329,4.611,7,beach
11-56-34,0,-0.164,-0.730,-0.094,0.656,339.352,262.576,7.068,7,beach
11-56-35,0,-0.158,-0.678,-0.137,0.701,336.163,271.626,157.922,7,beach
11-56-36,0,-0.002,-0.736,0.040,0.674,81.510,265.062,3.170,7,beach
11-56-37,0,0.003,-0.745,0.054,0.665,4.830,263.682,3.832,7,beach
11-56-38,0,-0.016,-0.764,0.023,0.645,110.354,260.381,3.084,7,beach
11-56-39,0,-0.002,-0.760,0.042,0.649,3.568,261.121,3.312,7,beach
11-56-40,0,-0.002,-0.771,0.059,0.630,114.662,258.706,4.227,7,beach
11-56-41,0,-0.085,-0.745,-0.004,0.661,353.201,262.788,7.036,7,beach
11-56-42,0,-0.079,-0.757,0.002,0.649,354.299,260.853,7.046,7,beach
11-56-43,0,-0.078,-0.753,0.005,0.653,354.615,261.529,7.191,7,beach
11-56-44,0,-0.093,-0.757,0.002,0.647,353.270,260.584,8.277,7,beach
11-56-45,0,-0.110,-0.748,-0.028,0.654,349.295,261.616,7.513,7,beach
11-56-46,0,-0.113,-0.746,-0.061,0.652,346.277,261.776,5.140,7,beach
11-56-47,0,-0.182,-0.703,-0.144,0.672,333.390,266.530,4.018,7,beach
11-56-48,0,-0.151,-0.697,-0.145,0.685,335.893,268.880,101.479,7,beach
11-56-49,0,-0.062,-0.740,-0.040,0.664,242.274,263.712,64.799,7,beach
11-56-50,0,0.066,-0.751,0.124,0.643,15.832,261.599,3.632,7,beach
11-56-51,0,0.095,-0.696,0.138,0.697,18.930,270.695,3.736,7,beach
