Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-18-46,2,0.168,-0.710,0.608,-0.263,52.493,103.299,291.830,1,roller
12-18-47,2,0.009,-0.876,0.460,0.011,55.150,179.098,128.324,1,roller
12-18-48,2,0.012,-0.990,-0.034,0.017,225.241,182.058,358.518,1,roller
12-18-49,2,0.028,-0.939,-0.340,0.020,320.319,184.270,354.966,1,roller
12-18-50,2,0.016,-0.982,-0.155,0.014,293.448,181.946,357.861,1,roller
12-18-51,2,0.128,-0.957,0.229,0.041,27.103,180.674,344.940,1,roller
12-18-52,2,0.212,-0.919,0.270,0.178,34.860,194.864,338.408,1,roller
12-18-53,2,0.231,-0.811,-0.018,0.503,13.363,241.317,334.272,1,roller
12-18-54,2,0.131,-0.459,-0.246,0.826,173.611,302.061,326.726,1,roller
12-18-55,2,-0.156,0.025,-0.301,0.920,343.797,163.346,321.784,1,roller
12-18-56,2,-0.222,0.536,-0.089,0.803,344.310,70.653,336.628,1,roller
12-18-57,2,-0.173,0.685,-0.046,0.705,349.627,90.001,342.098,1,roller
12-18-58,2,-0.214,0.721,-0.120,0.647,354.077,97.599,332.153,1,roller
12-18-59,2,-0.284,0.763,-0.210,0.538,155.311,109.216,318.664,1,roller
12-19-00,2,-0.337,0.825,-0.272,0.356,11.995,127.729,309.856,1,roller
12-19-01,2,-0.203,0.931,-0.263,0.108,25.947,159.636,330.527,1,roller
12-19-02,2,-0.101,0.980,-0.023,-0.125,141.621,193.964,348.016,1,roller
12-19-03,2,0.035,0.897,0.240,-0.360,332.619,225.585,352.588,1,roller
12-19-04,2,0.032,0.871,0.093,-0.474,278.785,237.390,318.042,1,roller
12-19-05,2,-0.015,0.882,-0.146,-0.445,15.807,234.543,6.135,1,roller
12-19-06,2,0.105,0.922,-0.202,-0.298,18.493,218.842,19.689,1,roller
12-19-07,2,0.213,0.969,0.041,-0.035,290.771,183.010,25.175,1,roller
12-19-08,2,0.145,0.898,0.156,0.359,349.888,134.497,22.339,1,roller
12-19-09,2,0.161,0.607,0.111,0.749,87.399,78.852,21.083,1,roller
12-19-10,2,0.051,0.121,-0.005,0.986,57.155,14.079,216.586,1,roller
12-19-11,2,-0.013,0.007,-0.009,1.000,358.478,0.841,358.932,1,roller
12-19-12,2,-0.015,0.008,-0.009,1.000,358.279,0.879,358.961,1,roller
12-19-13,2,-0.010,0.007,-0.007,1.000,358.863,0.762,359.180,1,roller
12-19-14,2,-0.017,0.002,-0.004,1.000,358.068,146.508,359.558,1,roller
12-19-15,2,-0.036,-0.000,-0.005,0.999,355.926,185.450,359.406,1,roller
