Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-12-22,8,-0.363,-0.110,0.118,0.898,322.368,334.057,26.458,3,roller
04-12-23,8,-0.570,-0.197,0.605,0.424,321.860,285.567,121.886,3,roller
04-12-24,8,-0.555,0.047,0.696,-0.385,20.502,293.956,223.820,3,roller
04-12-25,8,-0.222,0.112,0.194,-0.917,62.385,315.883,275.356,3,roller
04-12-26,8,0.374,-0.050,-0.057,-0.906,315.218,6.444,98.353,3,roller
04-12-27,8,0.670,-0.221,0.126,-0.673,300.159,89.381,278.897,3,roller
04-12-28,8,0.144,-0.629,0.596,-0.379,95.631,70.572,271.862,3,roller
04-12-29,8,-0.096,-0.673,0.725,0.003,75.507,284.625,123.813,3,roller
04-12-30,8,-0.034,-0.962,0.171,0.006,116.096,182.088,4.698,3,roller
04-12-31,8,-0.022,-0.934,-0.344,0.028,319.480,182.975,45.088,3,roller
04-12-32,8,-0.038,-0.930,-0.342,0.020,319.611,181.409,53.812,3,roller
04-12-33,8,-0.032,-0.973,0.164,-0.021,86.517,177.174,92.578,3,roller
04-12-34,8,0.144,-0.866,0.466,0.065,56.301,177.235,339.370,3,roller
04-12-35,8,0.179,-0.870,0.239,0.358,33.937,220.837,348.531,3,roller
04-12-36,8,0.249,-0.586,-0.139,0.740,12.753,279.866,327.912,3,roller
04-12-37,8,-0.008,-0.100,-0.285,0.936,240.225,211.753,325.581,3,roller
04-12-38,8,-0.278,0.437,-0.220,0.796,343.592,63.175,319.544,3,roller
04-12-39,8,-0.168,0.711,-0.024,0.680,348.901,94.359,343.802,3,roller
04-12-40,8,-0.065,0.708,-0.060,0.700,179.639,90.575,349.898,3,roller
04-12-41,8,-0.120,0.753,-0.172,0.620,6.614,99.701,336.604,3,roller
04-12-42,8,-0.240,0.824,-0.260,0.436,12.948,119.487,320.271,3,roller
04-12-43,8,-0.224,0.891,-0.329,0.197,29.615,145.343,322.877,3,roller
04-12-44,8,-0.092,0.947,-0.280,-0.081,33.064,186.439,350.226,3,roller
04-12-45,8,-0.008,0.936,0.114,-0.296,260.476,216.052,353.635,3,roller
04-12-46,8,0.072,0.851,0.123,-0.495,302.390,240.753,174.707,3,roller
04-12-47,8,-0.029,0.870,-0.250,-0.413,27.579,233.450,10.234,3,roller
04-12-48,8,0.008,0.857,-0.412,-0.300,45.011,227.683,21.754,3,roller
04-12-49,8,0.236,0.933,-0.185,-0.113,85.030,199.048,32.660,3,roller
04-12-50,8,0.178,0.940,0.126,0.219,350.380,151.790,23.785,3,roller
04-12-51,8,0.197,0.696,0.108,0.666,91.375,93.935,24.435,3,roller
