Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
07-32-42,1,-0.036,-0.098,0.127,0.986,224.118,348.290,14.889,11,walk
07-32-43,1,-0.286,0.009,0.062,0.950,326.624,255.695,8.039,11,walk
07-32-44,1,-0.430,-0.001,0.068,0.900,309.294,354.452,11.290,11,walk
07-32-45,1,-0.122,-0.081,0.098,0.972,263.769,348.955,12.509,11,walk
07-32-46,1,-0.257,-0.031,0.084,0.941,250.172,353.036,11.529,11,walk
07-32-47,1,-0.511,0.004,0.071,0.857,298.889,352.094,14.211,11,walk
07-32-48,1,-0.530,-0.007,0.071,0.845,296.551,348.682,16.663,11,walk
07-32-49,1,-0.297,-0.059,0.044,0.920,324.994,347.166,90.203,11,walk
07-32-50,1,0.131,0.298,-0.093,0.917,17.188,63.284,271.840,11,walk
07-32-51,1,-0.013,0.703,-0.036,0.707,43.251,89.606,300.617,11,walk
07-32-52,1,0.082,0.764,-0.056,0.636,10.929,100.828,3.196,11,walk
07-32-53,1,0.079,0.758,0.023,0.637,163.892,99.766,8.986,11,walk
07-32-54,1,0.031,0.707,0.113,0.698,353.299,90.041,11.663,11,walk
07-32-55,1,0.038,0.687,0.083,0.720,294.443,86.931,9.847,11,walk
07-32-56,1,0.057,0.689,0.007,0.720,84.124,87.574,5.007,11,walk
07-32-57,1,0.007,0.679,0.109,0.726,352.106,85.510,9.750,11,walk
07-32-58,1,0.011,0.695,0.084,0.713,328.459,88.014,20.695,11,walk
07-32-59,1,0.094,0.747,-0.174,0.630,22.360,98.679,355.173,11,walk
07-33-00,1,-0.019,0.691,0.084,0.707,269.031,87.695,103.046,11,walk
07-33-01,1,-0.003,0.655,0.089,0.750,352.993,81.724,7.511,11,walk
07-33-02,1,0.023,0.664,0.053,0.745,357.929,83.336,6.269,11,walk
07-33-03,1,0.075,0.700,-0.039,0.707,9.311,89.619,3.032,11,walk
07-33-04,1,0.044,0.693,0.063,0.713,185.278,88.170,8.993,11,walk
07-33-05,1,-0.058,0.652,0.159,0.739,343.010,81.372,9.576,11,walk
07-33-06,1,-0.030,0.639,0.120,0.758,348.579,79.438,8.400,11,walk
07-33-07,1,-0.041,0.694,0.100,0.710,348.615,88.170,5.103,11,walk
07-33-08,1,-0.088,0.666,0.133,0.727,342.195,84.425,4.484,11,walk
07-33-09,1,-0.071,0.690,0.159,0.696,341.313,88.074,7.586,11,walk
07-33-10,1,-0.090,0.684,0.166,0.698,339.164,87.681,6.450,11,walk
07-33-11,1,-0.154,0.691,0.205,0.671,330.451,90.554,4.210,11,walk
