Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-10-25,1,-0.063,-0.816,-0.012,0.575,354.661,250.070,5.153,4,sea
04-10-26,1,-0.059,-0.811,-0.021,0.581,354.096,251.011,4.083,4,sea
04-10-27,1,-0.010,-0.738,-0.029,0.672,356.781,264.653,268.642,4,sea
04-10-28,1,0.011,-0.588,-0.022,0.805,319.535,287.761,357.248,4,sea
04-10-29,1,-0.011,-0.648,0.004,0.760,303.971,279.084,84.217,4,sea
04-10-30,1,-0.011,-0.748,0.035,0.659,2.297,262.784,3.544,4,sea
04-10-31,1,-0.012,-0.846,0.072,0.527,6.286,244.151,5.505,4,sea
04-10-32,1,-0.005,-0.797,0.027,0.603,2.143,254.250,2.314,4,sea
04-10-33,1,-0.002,-0.682,-0.006,0.724,179.441,273.435,234.870,4,sea
04-10-34,1,-0.030,-0.517,-0.054,0.854,353.787,297.812,356.443,4,sea
04-10-35,1,-0.019,-0.513,-0.054,0.857,355.004,298.376,355.806,4,sea
04-10-36,1,-0.013,-0.547,-0.048,0.834,355.725,293.670,356.182,4,sea
04-10-37,1,-0.004,-0.672,-0.046,0.739,356.089,275.496,356.415,4,sea
04-10-38,1,-0.024,-0.745,-0.014,0.659,357.113,262.980,167.035,4,sea
04-10-39,1,-0.069,-0.897,0.005,0.434,357.165,231.496,7.411,4,sea
04-10-40,1,-0.084,-0.920,-0.010,0.382,355.304,224.729,8.439,4,sea
04-10-41,1,-0.086,-0.896,-0.017,0.435,353.963,231.321,8.080,4,sea
04-10-42,1,-0.087,-0.893,-0.032,0.439,352.318,231.857,7.351,4,sea
04-10-43,1,-0.053,-0.794,-0.035,0.603,353.178,254.267,2.511,4,sea
04-10-44,1,-0.054,-0.852,-0.046,0.513,352.293,241.931,2.632,4,sea
04-10-45,1,-0.033,-0.740,-0.063,0.654,352.441,263.039,224.780,4,sea
04-10-46,1,-0.015,-0.501,-0.061,0.860,354.919,299.757,354.732,4,sea
04-10-47,1,-0.035,-0.422,-0.058,0.904,353.611,310.251,355.681,4,sea
04-10-48,1,-0.029,-0.554,-0.035,0.828,355.086,292.535,358.393,4,sea
04-10-49,1,-0.031,-0.637,-0.030,0.770,355.006,280.834,359.609,4,sea
04-10-50,1,-0.034,-0.647,-0.031,0.761,354.700,279.233,359.828,4,sea
04-10-51,1,-0.037,-0.658,-0.033,0.751,354.298,277.554,297.854,4,sea
04-10-52,1,-0.037,-0.669,-0.033,0.741,354.333,275.845,128.584,4,sea
04-10-53,1,-0.037,-0.700,-0.032,0.712,354.350,270.904,26.066,4,sea
04-10-54,1,-0.034,-0.796,-0.026,0.602,355.323,254.164,1.318,4,sea
