Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-49-52,0,-0.164,-0.711,0.071,-0.672,18.838,94.500,8.060,9,beach
11-49-53,0,-0.188,-0.691,0.117,-0.684,24.934,91.911,6.239,9,beach
11-49-54,0,-0.072,-0.952,0.098,-0.207,13.061,155.918,5.486,9,beach
11-49-55,0,-0.061,-0.979,0.124,-0.126,15.023,165.811,4.924,9,beach
11-49-56,0,-0.039,-0.996,-0.018,0.046,199.361,185.306,4.173,9,beach
11-49-57,0,-0.007,-0.996,-0.014,0.070,208.395,187.947,120.662,9,beach
11-49-58,0,-0.080,-0.843,0.097,-0.459,15.065,123.364,80.581,9,beach
11-49-59,0,-0.180,-0.738,0.085,-0.643,21.002,99.671,9.743,9,beach
11-50-00,0,-0.151,-0.860,0.145,-0.424,23.162,129.049,7.757,9,beach
11-50-01,0,-0.029,-0.997,0.046,-0.036,5.336,175.950,3.091,9,beach
11-50-02,0,-0.031,-0.998,0.000,0.039,244.710,184.449,3.468,9,beach
11-50-03,0,0.024,-0.976,0.001,0.164,240.946,198.962,223.088,9,beach
11-50-04,0,0.106,-0.874,0.122,0.455,18.123,234.252,355.510,9,beach
11-50-05,0,0.109,-0.872,0.203,0.430,26.573,232.295,254.004,9,beach
11-50-06,0,0.108,-0.914,0.222,0.320,28.375,217.641,356.372,9,beach
11-50-07,0,0.083,-0.955,0.158,0.205,19.999,203.350,355.029,9,beach
11-50-08,0,0.018,-0.999,0.021,0.033,2.394,183.668,312.962,9,beach
11-50-09,0,0.013,-0.995,-0.076,-0.029,291.209,176.731,313.776,9,beach
11-50-10,0,0.105,-0.910,0.047,0.345,72.406,220.680,351.876,9,beach
11-50-11,0,0.144,-0.830,0.105,0.528,19.018,243.527,352.123,9,beach
11-50-12,0,0.136,-0.892,0.122,0.391,19.316,225.978,351.575,9,beach
11-50-13,0,0.019,-0.999,0.006,0.002,150.665,180.169,327.841,9,beach
11-50-14,0,0.044,-0.995,-0.063,-0.044,305.673,175.163,355.290,9,beach
11-50-15,0,0.084,-0.909,0.062,0.347,88.284,221.335,354.890,9,beach
11-50-16,0,0.139,-0.860,0.125,0.473,20.275,236.198,352.481,9,beach
11-50-17,0,0.153,-0.898,0.151,0.365,22.905,222.229,350.119,9,beach
11-50-18,0,0.038,-0.998,0.039,0.017,4.559,181.762,355.696,9,beach
11-50-19,0,0.032,-0.998,0.006,-0.048,125.710,174.471,356.262,9,beach
11-50-20,0,0.048,-0.980,0.107,0.100,12.793,191.304,356.213,9,beach
11-50-21,0,0.124,-0.909,0.149,0.367,21.255,222.613,352.828,9,beach
