Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-15-16,2,0.008,0.959,-0.038,0.281,4.410,147.347,221.222,7,sea
12-15-17,2,0.017,0.952,-0.038,0.304,4.715,144.635,0.559,7,sea
12-15-18,2,0.005,0.953,-0.030,0.300,3.488,145.060,331.783,7,sea
12-15-19,2,0.007,0.956,-0.023,0.294,2.709,145.832,193.796,7,sea
12-15-20,2,-0.000,0.958,-0.031,0.284,3.375,146.928,358.943,7,sea
12-15-21,2,0.006,0.956,-0.032,0.292,3.683,146.010,304.267,7,sea
12-15-22,2,0.003,0.945,-0.034,0.326,3.829,141.896,359.052,7,sea
12-15-23,2,0.001,0.942,-0.035,0.333,3.871,140.978,358.762,7,sea
12-15-24,2,-0.001,0.942,-0.035,0.335,3.686,140.791,358.525,7,sea
12-15-25,2,0.001,0.935,-0.035,0.353,3.749,138.581,358.702,7,sea
12-15-26,2,-0.005,0.944,-0.039,0.328,4.047,141.648,358.039,7,sea
12-15-27,2,0.002,0.950,-0.037,0.309,4.066,143.969,358.896,7,sea
12-15-28,2,0.002,0.953,-0.037,0.301,4.098,144.853,358.893,7,sea
12-15-29,2,0.002,0.956,-0.036,0.292,4.006,145.935,358.963,7,sea
12-15-30,2,0.010,0.944,-0.035,0.327,4.153,141.790,213.124,7,sea
12-15-31,2,0.018,0.897,-0.033,0.440,4.289,127.745,144.167,7,sea
12-15-32,2,0.019,0.844,-0.032,0.534,4.281,115.409,346.048,7,sea
12-15-33,2,0.016,0.810,-0.035,0.585,4.306,108.348,359.092,7,sea
12-15-34,2,0.012,0.820,-0.037,0.570,4.237,110.346,358.728,7,sea
12-15-35,2,0.015,0.821,-0.043,0.569,5.003,110.562,358.634,7,sea
12-15-36,2,0.015,0.825,-0.044,0.562,5.104,111.397,358.620,7,sea
12-15-37,2,0.018,0.796,-0.037,0.603,4.651,105.667,359.091,7,sea
12-15-38,2,0.018,0.772,-0.038,0.634,4.681,101.138,358.766,7,sea
12-15-39,2,0.015,0.787,-0.040,0.615,4.639,103.916,358.562,7,sea
12-15-40,2,0.016,0.803,-0.041,0.594,4.821,106.961,358.670,7,sea
12-15-41,2,0.017,0.813,-0.042,0.581,5.105,108.839,358.791,7,sea
12-15-42,2,0.019,0.821,-0.043,0.569,5.253,110.573,358.979,7,sea
12-15-43,2,0.021,0.823,-0.043,0.566,5.426,110.993,359.199,7,sea
12-15-44,2,0.017,0.830,-0.042,0.555,5.075,112.441,358.967,7,sea
12-15-45,2,0.016,0.855,-0.042,0.516,5.115,117.766,359.114,7,sea
