Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-51-46,0,0.045,0.989,0.073,0.122,352.370,165.548,6.197,7,walk
12-51-47,0,0.041,0.985,0.108,0.131,348.353,164.145,6.453,7,walk
12-51-48,0,0.035,0.985,0.019,0.111,233.697,166.950,4.381,7,walk
12-51-49,0,0.078,0.926,-0.333,0.142,39.877,163.780,33.531,7,walk
12-51-50,0,0.093,0.956,-0.227,0.133,27.443,165.519,36.968,7,walk
12-51-51,0,0.081,0.981,-0.146,0.098,17.643,169.820,7.876,7,walk
12-51-52,0,0.088,0.978,-0.135,0.134,16.759,165.557,8.200,7,walk
12-51-53,0,0.084,0.979,-0.133,0.128,16.353,166.212,7.831,7,walk
12-51-54,0,0.070,0.989,-0.095,0.073,11.496,172.289,7.173,7,walk
12-51-55,0,0.030,0.995,0.066,0.042,307.573,174.876,3.815,7,walk
12-51-56,0,0.031,0.992,0.090,0.075,349.974,170.942,4.362,7,walk
12-51-57,0,0.063,0.987,0.045,0.140,355.957,163.540,7.864,7,walk
12-51-58,0,0.063,0.987,0.046,0.144,355.861,163.150,7.879,7,walk
12-51-59,0,0.050,0.986,0.100,0.098,349.234,168.251,6.607,7,walk
12-52-00,0,-0.020,0.974,0.224,0.016,334.106,178.542,357.950,7,walk
12-52-01,0,-0.018,0.983,0.163,0.003,341.122,179.982,344.779,7,walk
12-52-02,0,0.040,0.987,-0.126,-0.034,14.424,184.621,4.899,7,walk
12-52-03,0,0.054,0.985,-0.152,0.048,17.704,175.303,5.547,7,walk
12-52-04,0,0.049,0.990,-0.121,0.062,14.185,173.408,4.859,7,walk
12-52-05,0,0.044,0.989,-0.124,0.066,14.497,172.905,4.216,7,walk
12-52-06,0,0.034,0.990,-0.125,0.053,14.602,174.297,3.242,7,walk
12-52-07,0,-0.012,0.996,-0.010,0.008,167.527,179.300,178.301,7,walk
12-52-08,0,-0.007,0.994,0.087,-0.006,350.329,180.861,163.998,7,walk
12-52-09,0,0.038,0.994,0.064,0.076,353.025,170.942,4.919,7,walk
12-52-10,0,0.030,0.995,0.052,0.079,354.285,170.714,3.946,7,walk
12-52-11,0,0.035,0.991,0.031,0.101,287.757,168.281,4.130,7,walk
12-52-12,0,0.058,0.776,-0.018,0.593,5.290,105.476,3.851,7,walk
12-52-13,0,0.111,0.638,-0.068,0.759,14.779,80.419,2.343,7,walk
12-52-14,0,0.096,0.627,-0.033,0.772,10.872,78.570,4.067,7,walk
12-52-15,0,0.068,0.616,-0.021,0.784,7.593,76.529,2.959,7,walk
