Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-13-47,0,-0.044,-0.290,0.019,-0.954,5.442,33.739,317.865,14,sea
04-13-48,0,-0.041,-0.467,0.033,-0.882,5.854,55.694,358.828,14,sea
04-13-49,0,-0.038,-0.549,0.027,-0.834,5.387,66.744,259.037,14,sea
04-13-50,0,-0.024,-0.562,0.014,-0.827,3.145,68.438,115.394,14,sea
04-13-51,0,-0.010,-0.546,0.014,-0.838,1.878,66.159,359.289,14,sea
04-13-52,0,-0.023,-0.538,0.010,-0.843,2.851,65.140,72.398,14,sea
04-13-53,0,-0.042,-0.520,0.004,-0.853,4.331,62.797,2.122,14,sea
04-13-54,0,-0.054,-0.494,-0.005,-0.868,5.108,59.428,3.562,14,sea
04-13-55,0,-0.058,-0.483,-0.007,-0.873,5.415,58.122,3.897,14,sea
04-13-56,0,-0.059,-0.462,-0.009,-0.885,5.503,55.299,4.030,14,sea
04-13-57,0,-0.064,-0.433,-0.009,-0.899,6.118,51.660,4.150,14,sea
04-13-58,0,-0.060,-0.435,-0.002,-0.898,6.131,51.878,3.225,14,sea
04-13-59,0,-0.056,-0.458,0.005,-0.887,5.964,54.714,2.382,14,sea
04-14-00,0,-0.060,-0.468,0.001,-0.882,6.116,56.045,3.094,14,sea
04-14-01,0,-0.065,-0.469,0.002,-0.881,6.665,56.263,3.284,14,sea
04-14-02,0,-0.071,-0.439,-0.005,-0.895,7.024,52.520,4.137,14,sea
04-14-03,0,-0.074,-0.430,-0.009,-0.900,7.204,51.359,4.565,14,sea
04-14-04,0,-0.075,-0.411,-0.009,-0.908,7.419,48.979,4.560,14,sea
04-14-05,0,-0.079,-0.375,-0.018,-0.923,7.655,44.601,5.313,14,sea
04-14-06,0,-0.081,-0.301,-0.030,-0.950,7.747,35.562,6.145,14,sea
04-14-07,0,-0.078,-0.199,-0.046,-0.974,7.731,23.614,7.058,14,sea
04-14-08,0,-0.102,-0.028,-0.047,-0.992,11.535,147.783,5.769,14,sea
04-14-09,0,-0.127,0.029,-0.043,-0.990,14.712,357.278,4.675,14,sea
04-14-10,0,-0.108,-0.045,-0.024,-0.991,12.305,19.451,3.378,14,sea
04-14-11,0,-0.108,-0.350,0.064,-0.921,14.540,41.380,277.857,14,sea
04-14-12,0,-0.095,-0.535,0.103,-0.832,15.585,64.921,355.815,14,sea
04-14-13,0,-0.026,-0.523,0.034,-0.851,4.590,63.072,358.225,14,sea
04-14-14,0,-0.024,-0.654,0.038,-0.754,4.949,81.769,358.526,14,sea
04-14-15,0,-0.033,-0.674,0.024,-0.737,4.652,84.919,62.554,14,sea
04-14-16,0,-0.032,-0.665,0.023,-0.746,4.495,83.450,0.536,14,sea
