Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-12-43,0,0.021,0.990,-0.043,-0.126,4.639,194.583,3.052,14,sea
04-12-44,0,0.019,0.979,-0.046,-0.198,4.762,203.009,3.206,14,sea
04-12-45,0,0.013,0.967,-0.049,-0.250,5.045,209.131,2.891,14,sea
04-12-46,0,0.043,0.973,-0.051,-0.220,4.707,205.737,6.099,14,sea
04-12-47,0,0.040,0.979,-0.022,-0.197,28.239,202.769,4.978,14,sea
04-12-48,0,-0.008,0.962,-0.035,-0.269,4.195,211.302,235.620,14,sea
04-12-49,0,-0.014,0.936,-0.045,-0.349,5.445,220.954,69.501,14,sea
04-12-50,0,-0.021,0.903,-0.052,-0.424,6.474,230.329,28.050,14,sea
04-12-51,0,-0.023,0.885,-0.069,-0.459,8.251,234.876,1.370,14,sea
04-12-52,0,0.006,0.884,0.000,-0.460,165.800,234.984,0.870,14,sea
04-12-53,0,0.031,0.897,0.048,-0.437,353.510,231.886,0.804,14,sea
04-12-54,0,0.031,0.932,0.022,-0.359,356.367,222.109,2.374,14,sea
04-12-55,0,0.020,0.857,0.017,-0.498,357.221,240.352,116.227,14,sea
04-12-56,0,0.010,0.821,0.006,-0.571,358.763,249.630,115.720,14,sea
04-12-57,0,-0.007,0.799,0.002,-0.601,69.524,253.937,289.987,14,sea
04-12-58,0,-0.008,0.753,-0.001,-0.658,0.650,262.238,359.380,14,sea
04-12-59,0,0.002,0.737,-0.009,-0.676,0.594,265.009,83.959,14,sea
04-13-00,0,-0.005,0.705,-0.008,-0.709,1.063,270.360,166.445,14,sea
04-13-01,0,-0.014,0.633,-0.010,-0.774,1.938,281.406,262.976,14,sea
04-13-02,0,0.006,0.639,-0.021,-0.769,1.026,280.534,2.352,14,sea
04-13-03,0,0.004,0.631,-0.020,-0.775,14.912,281.718,2.061,14,sea
04-13-04,0,0.019,0.646,-0.014,-0.763,301.755,279.435,2.640,14,sea
04-13-05,0,0.001,0.622,-0.009,-0.783,58.139,283.007,0.938,14,sea
04-13-06,0,0.002,0.614,-0.016,-0.789,0.942,284.186,1.642,14,sea
04-13-07,0,0.003,0.607,-0.018,-0.794,0.974,285.244,1.880,14,sea
04-13-08,0,-0.002,0.599,-0.020,-0.800,1.496,286.350,1.676,14,sea
04-13-09,0,-0.008,0.568,-0.017,-0.823,1.891,290.834,1.075,14,sea
04-13-10,0,-0.012,0.522,-0.016,-0.852,2.100,297.046,0.853,14,sea
04-13-11,0,-0.017,0.464,-0.014,-0.885,2.453,304.638,14.906,14,sea
04-13-12,0,-0.021,0.386,-0.010,-0.922,2.698,314.588,80.082,14,sea
