Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-18-14,6,-0.081,-0.739,0.662,0.035,76.734,253.068,76.857,3,roller
04-18-15,6,-0.035,-0.962,0.166,-0.004,120.815,180.732,4.495,3,roller
04-18-16,6,-0.025,-0.928,-0.363,0.024,317.286,181.998,2.369,3,roller
04-18-17,6,-0.058,-0.958,-0.265,0.013,329.079,179.513,7.124,3,roller
04-18-18,6,-0.030,-0.975,0.156,-0.021,92.246,177.023,108.246,3,roller
04-18-19,6,0.131,-0.891,0.420,0.090,50.790,184.392,345.166,3,roller
04-18-20,6,0.149,-0.873,0.226,0.376,31.414,224.465,352.840,3,roller
04-18-21,6,0.219,-0.596,-0.114,0.748,11.651,280.182,332.742,3,roller
04-18-22,6,0.019,-0.132,-0.224,0.950,184.904,246.574,332.769,3,roller
04-18-23,6,-0.193,0.421,-0.171,0.845,347.908,55.714,331.249,3,roller
04-18-24,6,-0.124,0.700,-0.022,0.702,351.728,90.765,348.109,3,roller
04-18-25,6,-0.116,0.738,-0.063,0.661,356.519,96.634,345.247,3,roller
04-18-26,6,-0.172,0.773,-0.175,0.582,4.165,104.947,331.852,3,roller
04-18-27,6,-0.253,0.821,-0.286,0.419,15.170,119.912,317.239,3,roller
04-18-28,6,-0.210,0.894,-0.338,0.180,31.552,147.085,324.456,3,roller
04-18-29,6,-0.092,0.961,-0.209,-0.108,25.016,190.219,350.527,3,roller
04-18-30,6,-0.022,0.925,0.140,-0.323,291.139,219.986,350.823,3,roller
04-18-31,6,0.062,0.857,0.113,-0.491,335.020,240.122,174.239,3,roller
04-18-32,6,0.006,0.893,-0.184,-0.402,19.095,230.285,9.713,3,roller
04-18-33,6,0.053,0.893,-0.327,-0.299,33.795,223.268,20.472,3,roller
04-18-34,6,0.257,0.940,-0.153,-0.098,48.975,196.082,33.435,3,roller
04-18-35,6,0.224,0.934,0.088,0.218,356.040,152.740,27.880,3,roller
04-18-36,6,0.254,0.691,0.148,0.645,52.270,96.087,33.145,3,roller
04-18-37,6,0.169,0.185,0.076,0.943,16.218,103.298,13.693,3,roller
04-18-38,6,0.006,-0.069,0.075,0.994,112.990,352.154,8.524,3,roller
04-18-39,6,0.026,-0.004,0.056,0.998,2.996,280.939,6.368,3,roller
04-18-40,6,0.046,0.004,0.052,0.998,5.211,0.744,5.945,3,roller
04-18-41,6,0.046,0.010,0.050,0.998,5.245,1.365,5.804,3,roller
04-18-42,6,0.042,0.010,0.051,0.998,4.752,1.344,5.855,3,roller
04-18-43,6,0.041,0.008,0.050,0.998,4.640,1.158,5.753,3,roller
