Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
12-29-38,3.945,3,0.860,0.828,1.891,1.702,0.518,0.476,0.386,0.332,0.014,0.006,-0.035,0.056,-0.145,0.983,530.762,1.600,371.378,-0.668,-0.005,-0.275,34.366,8.033,-43.813,-31.466,8.466,-41.108,-0.064,-0.153,0.833,-0.069,-0.151,0.795,,9,sea
12-29-39,3.044,3,0.886,0.881,1.939,1.985,0.517,0.474,0.451,0.397,0.008,0.007,-0.038,0.057,-0.144,0.980,575.772,1.758,401.564,-0.755,-0.025,-0.362,34.438,7.851,-42.966,-31.496,7.844,-39.320,-0.059,-0.130,0.845,-0.059,-0.138,0.879,,9,sea
12-29-40,1.340,3,1.000,1.000,2.497,2.377,0.491,0.466,0.468,0.419,0.003,0.008,-0.041,0.005,-0.158,0.987,632.482,1.963,438.920,-0.818,-0.030,-0.573,34.760,7.892,-43.259,-31.207,7.975,-39.258,-0.006,-0.152,0.988,-0.004,-0.166,0.986,,9,sea
12-29-41,2.017,3,0.971,0.939,2.478,2.497,0.484,0.474,0.462,0.427,0.006,0.008,-0.042,-0.019,-0.181,0.980,622.433,1.963,429.879,-0.834,-0.061,-0.534,34.873,7.883,-43.719,-31.119,7.805,-39.167,0.015,-0.174,0.981,0.014,-0.186,0.979,,9,sea
12-29-42,3.676,3,0.998,0.991,2.338,2.376,0.491,0.470,0.461,0.422,-0.005,0.008,-0.041,-0.008,-0.142,0.968,612.026,1.963,421.576,-0.848,-0.022,-0.478,34.710,7.902,-43.892,-31.085,7.845,-39.281,0.014,-0.136,0.966,0.012,-0.148,0.968,,9,sea
12-29-43,2.961,3,0.919,0.888,2.031,1.852,0.488,0.464,0.403,0.368,0.014,0.007,-0.038,-0.025,-0.118,0.987,537.068,1.749,369.881,-0.682,0.002,-0.456,34.743,8.155,-44.222,-30.983,7.934,-38.993,0.028,-0.120,0.880,0.022,-0.109,0.845,,9,sea
12-29-44,3.164,3,1.000,1.000,2.417,2.362,0.479,0.465,0.442,0.417,0.013,0.008,-0.042,-0.053,-0.138,0.985,591.017,1.961,405.591,-0.632,0.022,-0.769,34.890,7.992,-43.737,-30.723,7.805,-38.711,0.054,-0.139,0.986,0.055,-0.141,0.985,,9,sea
12-29-45,4.244,3,1.000,1.000,2.512,2.421,0.543,0.473,0.510,0.424,0.005,0.008,-0.042,0.136,-0.169,0.955,581.970,1.960,395.832,-0.683,-0.019,-0.693,33.887,8.096,-44.406,-31.830,7.865,-39.240,-0.151,-0.167,0.951,-0.134,-0.170,0.958,,9,sea
12-29-46,2.951,3,1.000,1.000,2.434,2.413,0.455,0.463,0.418,0.418,0.014,0.008,-0.043,-0.117,-0.145,0.980,574.158,1.961,384.701,-0.499,-0.014,-0.861,35.256,8.131,-44.081,-30.335,7.926,-39.201,0.125,-0.141,0.979,0.121,-0.151,0.978,,9,sea
12-29-47,1.893,3,0.890,0.847,2.196,1.444,0.382,0.406,0.340,0.366,0.007,0.008,-0.042,-0.167,-0.154,0.954,567.520,1.960,372.803,-0.187,-0.037,-0.962,35.542,8.106,-44.035,-29.998,7.964,-39.445,0.161,-0.141,0.920,0.186,-0.102,0.691,,9,sea
12-29-48,1.989,3,1.000,0.999,2.382,2.352,0.515,0.465,0.487,0.415,0.003,0.008,-0.041,0.067,-0.143,0.987,561.985,1.963,359.994,-0.400,-0.008,-0.916,34.329,7.945,-43.465,-31.470,7.970,-39.016,-0.066,-0.139,0.988,-0.070,-0.152,0.985,,9,sea
12-29-49,1.994,3,0.975,0.946,2.418,2.357,0.538,0.475,0.514,0.426,0.002,0.008,-0.042,0.154,-0.181,0.959,557.472,1.967,346.845,-0.516,-0.059,-0.843,34.032,7.931,-43.896,-31.910,7.875,-39.301,-0.157,-0.177,0.957,-0.140,-0.184,0.963,,9,sea
12-29-50,1.268,3,0.992,0.994,2.369,2.215,0.574,0.461,0.546,0.409,0.006,0.008,-0.042,0.234,-0.128,0.948,552.968,1.968,333.408,-0.624,-0.008,-0.762,33.440,8.142,-43.949,-32.443,8.289,-39.819,-0.258,-0.119,0.938,-0.228,-0.136,0.952,,9,sea
12-29-51,1.349,3,0.999,0.998,2.328,2.285,0.533,0.462,0.502,0.412,0.008,0.008,-0.043,0.102,-0.144,0.979,548.098,1.968,320.322,-0.584,-0.020,-0.805,34.012,8.123,-43.916,-31.735,8.474,-40.668,-0.104,-0.135,0.980,-0.101,-0.157,0.977,,9,sea
12-29-52,2.177,3,1.000,0.999,2.500,2.454,0.542,0.455,0.509,0.403,0.013,0.008,-0.043,0.142,-0.106,0.972,542.514,1.968,307.278,-0.648,0.025,-0.748,33.894,8.213,-43.895,-31.838,8.464,-40.222,-0.145,-0.101,0.970,-0.121,-0.115,0.977,,9,sea
12-29-53,2.043,3,0.894,0.866,2.329,2.365,0.561,0.487,0.543,0.429,0.003,0.008,-0.040,0.222,-0.163,0.929,515.907,1.892,283.262,-0.701,-0.043,-0.575,33.380,8.089,-44.307,-32.421,7.898,-39.407,-0.222,-0.152,0.855,-0.224,-0.181,0.884,,9,sea
12-29-54,1.367,3,0.968,0.945,2.400,2.416,0.494,0.479,0.466,0.434,0.003,0.008,-0.042,0.003,-0.201,0.979,530.219,1.968,282.234,-0.609,-0.071,-0.789,34.699,7.792,-43.670,-31.158,7.840,-39.647,-0.007,-0.193,0.980,-0.004,-0.209,0.977,,9,sea
