Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
12-06-13,3.700,5,0.996,0.995,2.874,2.847,0.558,0.445,0.535,0.441,-0.009,0.005,-0.029,0.142,-0.149,0.978,236.297,1.801,293.322,0.990,-0.043,-0.096,31.272,5.645,-32.417,-30.071,4.573,-27.906,-0.131,-0.147,0.980,-0.143,-0.149,0.977,,12,sea
12-06-14,3.199,5,0.991,0.962,2.931,2.893,0.502,0.450,0.478,0.449,0.003,0.005,-0.030,-0.018,-0.164,0.986,245.033,1.794,294.688,0.969,-0.063,-0.237,32.162,5.571,-32.516,-29.183,4.403,-27.974,0.013,-0.159,0.987,0.026,-0.168,0.985,,12,sea
12-06-15,2.552,5,0.996,0.964,2.946,2.970,0.501,0.455,0.478,0.456,0.011,0.005,-0.031,-0.020,-0.172,0.985,253.450,1.793,292.988,0.979,-0.089,-0.184,32.184,5.463,-32.427,-29.163,4.300,-28.152,0.016,-0.170,0.985,0.022,-0.183,0.983,,12,sea
12-06-16,1.151,5,0.992,0.961,2.956,3.006,0.486,0.455,0.462,0.457,0.019,0.005,-0.032,-0.041,-0.165,0.984,261.748,1.797,290.499,0.990,-0.074,-0.082,32.482,5.491,-32.816,-28.832,3.862,-26.579,0.043,-0.159,0.985,0.052,-0.180,0.980,,12,sea
12-06-17,2.974,5,0.980,0.937,2.802,2.804,0.481,0.436,0.458,0.440,0.017,0.005,-0.032,-0.053,-0.109,0.990,270.282,1.797,288.501,0.961,-0.041,0.248,32.572,5.785,-32.891,-28.776,4.494,-28.455,0.055,-0.106,0.990,0.063,-0.111,0.989,,12,sea
12-06-18,5.906,5,0.937,0.890,2.729,2.725,0.499,0.433,0.476,0.432,0.008,0.005,-0.031,-0.015,-0.107,0.993,278.695,1.791,288.574,0.964,-0.012,0.257,32.273,5.827,-32.645,-29.073,4.806,-28.836,0.011,-0.107,0.993,0.013,-0.106,0.993,,12,sea
12-06-19,6.051,5,0.944,0.893,2.822,2.803,0.506,0.438,0.486,0.438,0.007,0.005,-0.031,0.008,-0.120,0.993,286.870,1.792,289.918,0.968,-0.021,0.250,32.160,5.725,-32.544,-29.275,4.739,-28.916,-0.010,-0.119,0.993,-0.004,-0.121,0.993,,12,sea
12-06-20,4.975,5,0.958,0.899,2.805,2.791,0.495,0.441,0.475,0.442,0.001,0.005,-0.031,-0.022,-0.129,0.991,295.011,1.792,291.561,0.970,-0.021,0.242,32.342,5.700,-32.703,-29.094,4.662,-28.851,0.018,-0.127,0.992,0.026,-0.133,0.991,,12,sea
12-06-21,3.843,5,0.967,0.917,2.818,2.765,0.514,0.440,0.494,0.440,-0.001,0.005,-0.031,0.027,-0.131,0.991,303.085,1.792,293.170,0.962,-0.026,0.271,32.041,5.636,-32.311,-29.427,4.761,-29.029,-0.030,-0.127,0.991,-0.023,-0.133,0.990,,12,sea
12-06-22,4.712,5,0.973,0.927,2.838,2.788,0.515,0.442,0.495,0.442,0.001,0.005,-0.031,0.027,-0.137,0.990,311.048,1.793,295.214,0.962,-0.027,0.270,32.037,5.640,-32.429,-29.445,4.767,-29.096,-0.033,-0.135,0.990,-0.024,-0.139,0.990,,12,sea
12-06-23,7.899,5,0.982,0.934,2.870,2.842,0.503,0.447,0.481,0.447,0.001,0.005,-0.030,-0.002,-0.151,0.989,318.990,1.793,297.582,0.965,-0.032,0.261,32.218,5.590,-32.448,-29.193,4.551,-28.608,-0.002,-0.150,0.989,0.005,-0.150,0.989,,12,sea
12-06-24,5.217,5,0.943,0.923,2.816,2.794,0.499,0.445,0.477,0.445,0.003,0.005,-0.031,-0.018,-0.158,0.987,327.199,1.795,299.963,0.967,-0.035,0.251,32.244,5.721,-32.593,-29.127,4.583,-28.374,0.014,-0.155,0.988,0.019,-0.159,0.987,,12,sea
12-06-25,4.117,5,0.977,0.956,2.745,2.765,0.507,0.453,0.485,0.453,0.003,0.005,-0.031,0.002,-0.173,0.984,335.674,1.797,301.991,0.975,-0.046,0.215,32.117,5.513,-32.465,-29.259,4.456,-28.468,-0.005,-0.170,0.985,-0.001,-0.176,0.984,,12,sea
12-06-26,4.818,5,0.992,0.989,2.837,2.807,0.512,0.466,0.489,0.466,0.011,0.005,-0.031,0.014,-0.206,0.977,344.325,1.798,303.656,0.977,-0.080,0.192,32.013,5.351,-32.566,-29.325,4.173,-28.234,-0.012,-0.204,0.978,-0.013,-0.210,0.977,,12,sea
12-06-27,4.425,5,0.990,0.983,2.810,2.784,0.497,0.451,0.475,0.452,0.010,0.005,-0.031,-0.019,-0.171,0.984,352.951,1.798,305.107,0.953,-0.045,0.296,32.274,5.663,-32.858,-29.098,4.435,-28.394,0.018,-0.167,0.985,0.025,-0.173,0.984,,12,sea
12-06-28,4.035,5,0.981,0.970,2.670,2.707,0.465,0.441,0.441,0.443,0.021,0.006,-0.032,-0.106,-0.139,0.983,361.342,1.798,306.889,0.860,-0.038,0.501,32.783,5.871,-33.171,-28.497,4.577,-28.461,0.103,-0.137,0.984,0.108,-0.143,0.982,,12,sea
12-06-29,3.774,5,0.979,0.962,2.801,2.830,0.495,0.443,0.471,0.443,0.018,0.005,-0.032,-0.023,-0.147,0.989,369.372,1.795,309.666,0.819,-0.043,0.570,32.323,5.742,-32.764,-28.939,4.286,-27.134,0.024,-0.144,0.989,0.017,-0.155,0.988,,12,sea
12-06-30,4.204,5,0.961,0.944,2.900,2.826,0.509,0.448,0.487,0.448,-0.002,0.005,-0.030,0.011,-0.159,0.987,376.547,1.790,313.790,0.827,-0.055,0.558,32.105,5.601,-32.507,-29.283,4.578,-28.645,-0.013,-0.156,0.987,-0.009,-0.162,0.986,,12,sea
12-06-31,3.519,5,0.804,0.775,2.219,2.202,0.491,0.464,0.470,0.466,0.001,0.004,-0.025,-0.019,-0.145,0.987,316.989,1.485,263.330,0.662,-0.055,0.665,32.257,5.472,-32.555,-29.001,4.305,-28.587,0.013,-0.143,0.815,0.024,-0.149,0.813,,12,sea
12-06-32,3.689,5,0.987,0.980,2.807,2.810,0.501,0.462,0.479,0.461,-0.002,0.005,-0.030,-0.003,-0.193,0.981,390.154,1.795,323.089,0.800,-0.087,0.594,32.248,5.354,-32.458,-29.128,4.378,-28.726,0.001,-0.190,0.982,0.007,-0.197,0.980,,12,sea
12-06-33,3.536,5,1.000,1.000,2.843,2.834,0.505,0.482,0.479,0.482,0.005,0.005,-0.031,0.004,-0.240,0.971,396.905,1.793,327.945,0.797,-0.123,0.591,32.183,5.035,-32.497,-29.104,4.019,-28.828,-0.006,-0.237,0.971,0.003,-0.243,0.970,,12,sea
