Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
04-21-22,0.721,1,0.613,0.849,3.194,2.867,0.408,0.547,0.440,0.500,0.010,0.002,-0.024,-0.027,-0.082,0.995,0.013,1.789,-4.656,0.382,-0.049,-0.393,35.459,2.396,-31.965,-29.229,3.898,-30.797,0.021,-0.100,0.995,0.075,-0.153,0.982,,8,room
04-21-23,2.670,1,0.867,0.862,2.963,2.820,0.497,0.544,0.535,0.496,-0.010,0.004,-0.032,0.168,-0.099,0.966,0.050,2.379,-6.272,0.189,-0.125,-0.942,33.722,2.657,-32.489,-30.921,4.042,-31.573,-0.185,-0.091,0.963,-0.168,-0.102,0.965,,8,room
04-21-24,1.853,1,0.755,0.850,3.421,3.222,0.455,0.520,0.497,0.478,-0.000,0.004,-0.032,0.097,-0.056,0.990,0.085,2.562,-6.663,-0.074,-0.194,-0.976,34.547,3.183,-32.555,-30.126,4.409,-31.791,-0.094,-0.055,0.990,-0.095,-0.060,0.991,,8,room
04-21-25,2.061,1,0.546,0.754,3.554,3.315,0.405,0.557,0.449,0.510,0.016,0.003,-0.033,-0.003,-0.127,0.990,0.038,2.880,-6.690,-0.013,-0.260,-0.964,35.535,2.459,-32.841,-29.124,3.825,-31.837,0.009,-0.121,0.991,-0.008,-0.140,0.989,,8,room
04-21-26,0.354,1,0.602,0.705,3.555,3.257,0.426,0.540,0.468,0.500,-0.002,0.004,-0.032,0.027,-0.113,0.992,0.095,2.564,-9.532,-0.043,-0.290,-0.954,35.097,2.732,-32.613,-29.571,4.164,-32.124,-0.024,-0.080,0.995,-0.032,-0.130,0.990,,8,room
04-21-27,0.516,1,0.718,0.587,3.394,2.859,0.484,0.598,0.507,0.568,0.004,0.002,-0.033,0.148,-0.279,0.946,0.023,1.953,-14.692,-0.255,-0.599,-0.754,33.974,1.818,-32.842,-30.310,3.194,-32.635,-0.166,-0.244,0.953,-0.125,-0.315,0.938,,8,room
04-21-28,1.289,1,0.749,0.924,3.578,3.381,0.356,0.580,0.389,0.523,-0.003,0.003,-0.033,-0.093,-0.142,0.972,0.041,1.948,-14.728,0.470,-0.421,-0.559,36.475,2.019,-33.447,-27.882,3.646,-32.407,0.101,-0.131,0.971,0.088,-0.143,0.973,,8,room
04-21-29,2.710,1,0.988,0.976,3.513,3.427,0.438,0.554,0.472,0.500,-0.011,0.004,-0.033,0.085,-0.117,0.988,0.159,1.979,-14.662,0.817,-0.304,-0.466,34.992,2.632,-33.295,-29.478,4.160,-32.366,-0.090,-0.111,0.988,-0.084,-0.113,0.989,,8,room
04-21-30,2.074,1,0.900,0.946,3.458,3.444,0.448,0.540,0.486,0.486,0.012,0.003,-0.033,0.119,-0.082,0.978,0.059,1.970,-14.728,0.509,-0.290,-0.744,34.806,2.912,-33.374,-29.716,4.420,-32.174,-0.117,-0.076,0.980,-0.121,-0.088,0.976,,8,room
04-21-31,2.182,1,0.961,0.929,3.547,3.388,0.461,0.532,0.498,0.482,-0.011,0.004,-0.033,0.124,-0.089,0.987,0.078,1.989,-14.700,0.035,-0.201,-0.975,34.483,3.124,-33.281,-30.070,4.598,-32.384,-0.130,-0.078,0.986,-0.121,-0.095,0.987,,8,room
