Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
04-22-26,2.983,1,1.000,1.000,3.545,3.538,0.448,0.547,0.486,0.492,0.013,0.003,-0.033,0.124,-0.086,0.983,0.731,1.981,-18.513,-0.828,-0.203,-0.487,34.858,2.753,-33.288,-29.750,4.178,-32.075,-0.127,-0.085,0.983,-0.114,-0.081,0.985,,8,room
04-22-27,3.109,1,1.000,1.000,3.303,3.339,0.477,0.529,0.519,0.479,0.010,0.004,-0.033,0.178,-0.056,0.979,0.124,1.984,-19.873,-0.885,-0.164,0.273,34.274,3.168,-33.354,-30.419,4.661,-32.877,-0.189,-0.055,0.978,-0.177,-0.052,0.979,,8,room
04-22-28,1.704,1,0.924,0.987,3.317,3.289,0.438,0.537,0.478,0.486,0.002,0.004,-0.033,0.106,-0.073,0.946,0.160,1.974,-19.831,-0.301,-0.214,0.868,34.976,3.112,-33.628,-29.579,4.659,-33.216,-0.104,-0.077,0.946,-0.107,-0.077,0.954,,8,room
04-22-29,2.707,1,0.775,0.858,3.321,3.215,0.439,0.556,0.479,0.506,-0.009,0.004,-0.033,0.079,-0.159,0.983,-0.630,1.984,-19.153,-0.690,-0.235,0.683,34.954,2.796,-33.281,-29.677,4.272,-32.839,-0.086,-0.171,0.981,-0.082,-0.152,0.984,,8,room
04-22-30,3.337,1,0.602,0.893,3.420,3.346,0.371,0.548,0.413,0.491,0.006,0.004,-0.033,-0.059,-0.117,0.976,-4.617,1.982,-15.329,-0.913,-0.178,0.172,36.237,2.791,-33.130,-28.388,4.402,-32.359,0.063,-0.117,0.975,0.049,-0.110,0.981,,8,room
04-22-31,2.405,1,0.672,0.791,3.276,3.118,0.420,0.537,0.457,0.484,0.000,0.004,-0.033,0.046,-0.120,0.990,-5.920,1.989,-15.296,-0.987,-0.149,0.018,35.371,3.035,-33.005,-29.229,4.618,-32.229,-0.050,-0.111,0.992,-0.041,-0.128,0.989,,8,room
04-22-32,1.189,1,0.680,0.734,3.229,2.962,0.430,0.548,0.465,0.499,-0.007,0.004,-0.032,0.074,-0.171,0.977,-13.242,1.985,-15.138,-0.950,-0.252,0.151,35.182,2.900,-33.123,-29.357,4.445,-32.243,-0.078,-0.145,0.980,-0.066,-0.184,0.975,,8,room
04-22-33,0.969,1,0.852,0.902,3.303,2.990,0.445,0.524,0.481,0.477,-0.011,0.004,-0.032,0.101,-0.106,0.984,-15.863,1.982,-14.790,-0.916,-0.233,0.304,34.912,3.362,-33.288,-29.687,4.767,-32.142,-0.121,-0.079,0.984,-0.096,-0.116,0.984,,8,room
04-22-34,1.909,1,0.877,0.961,3.251,3.222,0.475,0.524,0.508,0.472,0.007,0.004,-0.033,0.166,-0.081,0.963,-19.867,1.985,-14.234,-0.770,-0.151,0.489,34.274,3.476,-33.573,-30.138,4.782,-32.230,-0.172,-0.084,0.964,-0.166,-0.073,0.965,,8,room
04-22-35,1.344,1,0.623,0.793,3.126,3.037,0.425,0.564,0.459,0.515,-0.005,0.004,-0.033,0.058,-0.195,0.972,-19.836,1.971,-14.194,-0.104,-0.363,0.918,35.217,2.832,-33.597,-29.257,4.092,-32.357,-0.059,-0.210,0.969,-0.050,-0.195,0.972,,8,room
04-22-36,1.799,1,0.858,0.928,3.215,2.985,0.473,0.523,0.510,0.479,-0.005,0.004,-0.033,0.153,-0.052,0.961,-20.365,1.983,-11.353,0.377,-0.122,0.821,34.312,3.254,-33.098,-30.252,4.455,-32.038,-0.161,-0.052,0.962,-0.157,-0.040,0.933,,8,room
04-22-37,1.203,1,0.909,0.985,3.181,3.229,0.492,0.546,0.531,0.501,0.002,0.003,-0.032,0.237,-0.106,0.949,-20.452,1.971,-10.662,0.878,-0.251,0.369,34.018,2.805,-32.932,-30.545,3.964,-31.928,-0.229,-0.115,0.949,-0.226,-0.093,0.953,,8,room
04-22-38,1.664,1,0.931,0.984,3.273,3.285,0.451,0.507,0.489,0.464,0.004,0.004,-0.033,0.097,-0.029,0.979,-20.461,1.972,-10.641,0.708,-0.168,0.636,34.686,3.637,-33.091,-29.919,4.733,-32.090,-0.104,-0.038,0.977,-0.097,-0.019,0.980,,8,room
04-22-39,0.937,1,0.693,0.968,3.335,3.319,0.348,0.559,0.381,0.500,-0.008,0.004,-0.032,-0.116,-0.118,0.971,-16.061,1.979,-8.056,-0.463,-0.207,0.472,36.645,2.572,-33.242,-27.736,3.989,-31.787,0.126,-0.135,0.965,0.117,-0.109,0.973,,8,room
04-22-40,1.381,1,0.864,0.999,3.427,3.399,0.351,0.558,0.392,0.491,-0.004,0.003,-0.032,-0.085,-0.053,0.990,-16.097,1.978,-8.093,-0.636,-0.149,-0.693,36.704,2.252,-32.998,-27.893,3.918,-31.559,0.095,-0.065,0.989,0.081,-0.047,0.992,,8,room
