Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
03-59-17,1.165,0,0.706,0.445,1.973,2.197,0.380,0.572,0.217,0.490,0.001,-0.001,-0.020,-0.011,-0.335,0.919,-6.542,1.229,-14.782,0.003,-0.755,0.189,31.512,-2.500,-29.371,-25.930,-1.390,-24.515,-0.005,-0.342,0.713,0.029,-0.350,0.708,,3,room
03-59-18,1.199,0,0.868,0.724,1.950,2.608,0.453,0.447,0.396,0.488,-0.009,-0.001,-0.023,0.175,-0.134,0.943,-7.241,1.362,-16.342,-0.466,-0.574,0.159,28.789,-1.274,-29.676,-28.668,-0.579,-25.476,-0.120,-0.110,0.673,-0.181,-0.123,0.777,,3,room
03-59-19,2.320,0,0.960,0.942,2.949,3.243,0.579,0.544,0.409,0.484,0.007,0.002,-0.027,0.026,-0.037,0.986,-8.726,1.735,-19.235,-0.789,-0.526,0.258,30.362,1.244,-28.375,-27.265,1.916,-24.670,-0.033,-0.033,0.986,-0.016,-0.044,0.985,,3,room
03-59-20,1.360,0,0.971,0.956,2.848,3.187,0.564,0.547,0.395,0.489,-0.005,0.002,-0.026,-0.022,-0.061,0.986,-9.487,1.732,-18.992,-0.754,-0.590,0.240,30.593,1.290,-28.300,-27.051,1.696,-23.947,0.007,-0.065,0.986,0.034,-0.073,0.983,,3,room
03-59-21,0.647,0,0.807,0.675,2.907,3.209,0.548,0.647,0.358,0.584,0.002,-0.000,-0.026,-0.070,-0.314,0.946,-10.331,1.690,-18.679,-0.413,-0.903,0.047,30.975,-0.371,-28.657,-26.347,-0.004,-23.988,0.027,-0.312,0.949,0.113,-0.317,0.941,,3,room
03-59-22,0.588,0,0.863,0.708,3.020,3.398,0.532,0.668,0.342,0.598,0.002,-0.001,-0.026,-0.095,-0.312,0.945,-10.341,1.675,-18.678,-0.343,-0.939,-0.004,31.355,-0.919,-28.867,-25.988,-0.389,-24.255,0.046,-0.312,0.949,0.140,-0.311,0.940,,3,room
03-59-23,0.639,0,0.886,0.717,2.973,3.313,0.568,0.676,0.380,0.605,0.001,-0.001,-0.027,-0.002,-0.313,0.948,-10.326,1.672,-18.691,-0.297,-0.948,0.093,30.720,-1.157,-28.923,-26.669,-0.501,-24.420,-0.042,-0.303,0.950,0.042,-0.318,0.945,,3,room
03-59-24,1.054,0,0.841,0.851,2.434,2.558,0.450,0.436,0.327,0.426,0.005,0.002,-0.023,-0.053,0.020,0.943,-8.599,1.463,-15.628,-0.382,-0.279,0.721,30.823,1.377,-29.446,-26.496,1.991,-25.356,0.060,0.033,0.777,0.024,0.041,0.752,,3,room
03-59-25,0.687,0,0.780,0.749,2.735,2.812,0.554,0.647,0.358,0.586,0.002,0.000,-0.026,-0.046,-0.311,0.913,-9.575,1.624,-17.566,-0.506,-0.700,-0.192,30.729,-0.038,-29.431,-26.459,0.564,-25.376,0.007,-0.301,0.859,0.045,-0.311,0.824,,3,room
03-59-26,1.763,0,0.952,0.967,3.006,3.308,0.528,0.490,0.362,0.428,0.008,0.003,-0.027,-0.092,0.091,0.980,-10.117,1.747,-18.754,-0.482,-0.396,-0.771,31.264,2.193,-28.169,-26.442,2.984,-24.770,0.091,0.095,0.979,0.106,0.085,0.977,,3,room
03-59-27,1.552,0,0.971,0.993,3.065,3.108,0.467,0.503,0.296,0.433,0.019,0.002,-0.027,-0.217,0.035,0.962,-10.032,1.776,-18.725,0.663,-0.194,-0.432,32.516,2.181,-28.425,-24.989,2.748,-23.586,0.210,0.032,0.962,0.192,0.030,0.900,,3,room
03-59-28,3.370,0,1.000,1.000,2.720,3.052,0.573,0.459,0.415,0.397,-0.014,0.003,-0.024,0.037,0.107,0.992,-9.955,1.780,-18.659,0.997,-0.059,0.044,30.557,2.484,-26.060,-27.303,3.484,-23.196,-0.041,0.113,0.992,-0.037,0.106,0.993,,3,room
03-59-29,4.729,0,1.000,1.000,2.650,3.040,0.560,0.457,0.402,0.393,-0.002,0.003,-0.025,0.012,0.108,0.994,-9.967,1.783,-18.667,0.999,-0.035,0.022,30.832,2.617,-26.331,-27.072,3.542,-23.073,-0.017,0.107,0.994,-0.005,0.108,0.994,,3,room
03-59-30,1.953,0,1.000,1.000,2.629,3.005,0.552,0.458,0.394,0.393,-0.005,0.003,-0.025,-0.010,0.095,0.995,-9.967,1.784,-18.661,0.999,-0.047,0.023,31.029,2.731,-26.679,-26.951,3.689,-23.383,-0.006,0.099,0.995,0.021,0.094,0.995,,3,room
03-59-31,3.514,0,1.000,1.000,2.776,3.132,0.537,0.466,0.379,0.400,-0.004,0.003,-0.025,-0.041,0.071,0.996,-9.967,1.783,-18.655,0.993,-0.086,0.073,31.300,2.812,-27.341,-26.625,3.528,-23.243,0.033,0.066,0.997,0.048,0.071,0.996,,3,room
03-59-32,3.951,0,1.000,1.000,2.874,3.279,0.530,0.467,0.373,0.403,-0.002,0.003,-0.025,-0.058,0.061,0.995,-3.944,1.782,-17.784,0.987,-0.107,0.105,31.386,2.757,-27.240,-26.471,3.389,-22.842,0.054,0.063,0.995,0.056,0.063,0.994,,3,room
03-59-33,2.903,0,1.000,1.000,2.841,3.149,0.566,0.460,0.409,0.397,-0.008,0.003,-0.024,0.035,0.084,0.995,1.328,1.781,-17.021,0.993,-0.092,-0.067,30.746,2.720,-26.629,-27.160,3.560,-23.063,-0.037,0.085,0.995,-0.030,0.082,0.995,,3,room
03-59-34,1.664,0,0.955,0.966,2.748,3.070,0.561,0.483,0.408,0.421,0.008,0.003,-0.024,0.015,0.024,0.999,1.236,1.664,-15.903,0.920,-0.119,-0.031,30.803,2.429,-27.205,-27.253,3.281,-23.765,-0.021,0.029,0.966,-0.005,0.015,0.966,,3,room
03-59-35,3.107,0,1.000,1.000,2.856,3.264,0.535,0.488,0.382,0.427,-0.002,0.002,-0.025,-0.052,0.055,0.997,5.181,1.782,-17.405,0.991,-0.102,-0.077,31.258,2.302,-27.695,-26.730,2.635,-22.696,0.051,0.050,0.997,0.057,0.060,0.996,,3,room
03-59-36,1.935,0,0.961,0.979,2.796,3.217,0.525,0.529,0.364,0.467,0.001,0.002,-0.025,-0.086,-0.091,0.987,12.909,1.771,-18.151,0.929,-0.337,0.063,31.447,1.949,-28.294,-26.348,2.166,-22.961,0.077,-0.098,0.988,0.090,-0.091,0.987,,3,room
03-59-37,1.725,0,1.000,1.000,2.897,3.324,0.537,0.482,0.379,0.419,-0.004,0.003,-0.025,-0.049,0.061,0.996,12.923,1.763,-18.135,0.951,-0.278,0.126,31.251,2.570,-27.992,-26.613,2.811,-22.582,0.043,0.051,0.997,0.053,0.068,0.995,,3,room
03-59-38,1.290,0,1.000,0.968,3.023,3.368,0.595,0.504,0.429,0.442,-0.002,0.002,-0.025,0.082,-0.004,0.968,16.758,1.764,-17.234,0.906,-0.307,-0.054,30.123,2.228,-27.944,-27.471,2.536,-22.783,-0.081,-0.009,0.970,-0.090,-0.004,0.964,,3,room
03-59-39,1.281,0,0.944,0.854,3.141,3.098,0.656,0.575,0.474,0.515,0.004,0.001,-0.026,0.173,-0.176,0.934,18.358,1.742,-16.914,-0.099,-0.589,-0.654,28.748,0.995,-28.165,-28.481,1.378,-23.672,-0.167,-0.169,0.939,-0.149,-0.151,0.872,,3,room
03-59-40,1.042,0,0.958,0.993,2.973,3.367,0.532,0.552,0.355,0.490,0.018,0.001,-0.027,-0.122,-0.118,0.982,18.158,1.702,-17.064,-0.355,-0.698,-0.619,31.067,1.336,-28.155,-26.411,1.900,-24.511,0.110,-0.121,0.982,0.149,-0.099,0.981,,3,room
03-59-41,1.050,0,0.938,1.000,2.991,3.438,0.492,0.552,0.307,0.487,0.020,0.002,-0.028,-0.203,-0.123,0.970,18.014,1.576,-17.214,-0.279,-0.748,-0.597,31.866,1.386,-28.259,-25.426,2.135,-24.783,0.193,-0.122,0.972,0.240,-0.110,0.963,,3,room
03-59-42,0.693,0,0.944,0.971,2.991,3.321,0.481,0.517,0.297,0.446,0.003,0.002,-0.027,-0.203,0.013,0.976,17.998,1.498,-17.244,-0.243,-0.698,-0.670,32.288,2.157,-29.476,-25.048,2.594,-24.246,0.169,-0.000,0.983,0.226,0.027,0.935,,3,room
03-59-43,0.612,0,0.995,1.000,3.060,3.564,0.454,0.505,0.267,0.424,0.007,0.003,-0.027,-0.224,0.106,0.964,17.958,1.458,-17.249,-0.278,-0.653,-0.700,32.963,2.290,-30.044,-24.311,2.786,-24.139,0.195,0.085,0.973,0.263,0.122,0.952,,3,room
03-59-44,1.624,0,0.987,0.999,3.072,3.378,0.595,0.489,0.432,0.426,-0.014,0.003,-0.025,0.094,0.049,0.980,18.082,1.723,-17.058,-0.810,-0.338,-0.202,30.096,2.376,-27.931,-27.584,3.109,-24.220,-0.083,0.049,0.983,-0.092,0.052,0.977,,3,room
03-59-45,0.985,0,0.977,0.963,2.798,3.087,0.609,0.497,0.445,0.437,-0.011,0.003,-0.025,0.136,-0.033,0.976,18.240,1.793,-16.813,-0.088,-0.133,0.830,29.883,2.233,-26.990,-27.761,3.021,-23.668,-0.127,-0.023,0.978,-0.142,-0.029,0.974,,3,room
03-59-46,1.476,0,0.773,0.825,2.520,2.806,0.486,0.532,0.319,0.470,0.006,0.002,-0.023,-0.149,-0.043,0.958,15.953,1.549,-14.731,-0.508,-0.268,0.509,32.005,1.623,-27.611,-25.540,2.314,-24.026,0.147,-0.038,0.836,0.145,-0.041,0.837,,3,room
