Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-21-12,0,-0.012,0.998,-0.040,-0.055,4.633,186.295,358.923,12,room
12-21-13,0,-0.015,0.993,-0.074,-0.064,8.570,187.283,358.824,12,room
12-21-14,0,-0.012,0.983,-0.128,-0.052,14.858,185.880,198.127,12,room
12-21-15,0,-0.006,0.974,-0.068,0.197,7.527,156.967,333.892,12,room
12-21-16,0,-0.012,0.971,-0.219,-0.014,25.429,181.421,358.848,12,room
12-21-17,0,-0.009,0.992,-0.122,-0.031,13.992,183.485,309.665,12,room
12-21-18,0,-0.020,0.991,-0.126,-0.032,14.541,183.401,358.123,12,room
12-21-19,0,-0.027,0.991,-0.131,-0.010,15.039,180.739,357.022,12,room
12-21-20,0,-0.026,0.987,-0.130,-0.077,15.135,188.638,358.123,12,room
12-21-21,0,-0.013,0.927,-0.078,0.298,8.130,144.286,356.499,12,room
12-21-22,0,0.014,0.953,-0.062,0.250,7.351,150.622,227.586,12,room
12-21-23,0,0.027,0.899,-0.070,0.430,8.559,128.806,359.332,12,room
12-21-24,0,0.034,0.875,-0.055,0.477,7.383,122.791,87.183,12,room
12-21-25,0,0.034,0.819,-0.043,0.505,6.111,116.595,203.605,12,room
12-21-26,0,-0.009,0.992,-0.029,0.120,3.223,166.207,358.609,12,room
12-21-27,0,-0.016,0.999,-0.022,0.023,74.430,177.338,358.021,12,room
12-21-28,0,-0.015,0.989,-0.040,-0.050,120.777,185.863,358.645,12,room
12-21-29,0,-0.049,0.851,-0.040,-0.515,6.880,242.208,357.522,12,room
12-21-30,0,-0.039,0.691,-0.009,-0.718,3.924,272.093,357.726,12,room
12-21-31,0,-0.036,0.768,-0.005,-0.640,3.097,259.553,357.227,12,room
12-21-32,0,-0.030,0.749,-0.005,-0.662,2.658,262.888,357.803,12,room
12-21-33,0,-0.049,0.623,-0.027,-0.778,6.302,282.682,284.533,12,room
12-21-34,0,-0.108,0.464,-0.075,-0.874,15.045,304.310,1.832,12,room
12-21-35,0,-0.059,0.554,-0.047,-0.827,8.662,292.463,154.849,12,room
12-21-36,0,-0.109,0.330,-0.044,-0.932,13.710,321.088,174.099,12,room
12-21-37,0,-0.051,0.112,0.006,-0.990,5.678,322.139,358.541,12,room
12-21-38,0,-0.006,-0.095,0.012,-0.995,36.817,10.872,358.707,12,room
12-21-39,0,0.004,-0.136,0.010,-0.991,224.745,15.588,358.850,12,room
12-21-40,0,0.008,-0.202,0.011,-0.700,204.119,39.737,357.683,12,room
12-21-41,0,-0.057,0.192,0.030,-0.925,40.683,232.327,333.374,12,room
