Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
04-38-16,1.732,2,0.999,0.998,2.973,2.808,0.515,0.601,0.573,0.639,-0.011,-0.002,-0.025,0.119,-0.082,0.989,211.388,2.054,257.355,0.729,-0.088,-0.679,32.713,-0.994,-26.171,-32.186,-2.148,-24.952,-0.128,-0.067,0.989,-0.113,-0.093,0.989,,8,sea
04-38-17,1.999,2,0.993,0.979,2.813,2.705,0.531,0.597,0.589,0.636,-0.007,-0.002,-0.025,0.164,-0.070,0.983,221.861,2.055,247.376,0.704,-0.060,-0.706,32.405,-0.862,-26.479,-32.453,-2.146,-24.841,-0.168,-0.051,0.984,-0.165,-0.077,0.982,,8,sea
04-38-18,1.870,2,0.984,0.984,2.759,2.602,0.482,0.581,0.540,0.614,0.013,-0.001,-0.026,0.051,-0.011,0.996,231.942,2.058,237.677,0.793,-0.033,-0.604,33.400,-0.638,-26.308,-31.488,-1.699,-24.918,-0.050,0.001,0.997,-0.040,-0.026,0.996,,8,sea
04-38-19,1.284,2,0.863,1.000,2.857,2.751,0.388,0.581,0.445,0.602,0.010,-0.001,-0.027,-0.177,0.020,0.976,242.458,2.055,227.884,0.948,-0.050,-0.291,35.242,-0.411,-27.336,-29.505,-1.215,-26.059,0.192,0.019,0.972,0.169,0.025,0.977,,8,sea
04-38-20,1.204,2,0.694,1.000,2.972,2.896,0.339,0.570,0.393,0.586,0.016,-0.000,-0.028,-0.311,0.075,0.938,253.613,2.048,219.253,0.969,-0.042,0.127,36.130,-0.092,-27.877,-28.527,-0.682,-26.949,0.325,0.071,0.934,0.295,0.080,0.942,,8,sea
04-38-21,1.734,2,0.721,1.000,2.745,2.718,0.345,0.554,0.396,0.575,0.002,-0.000,-0.027,-0.311,0.119,0.939,265.693,2.039,213.491,0.886,-0.013,0.452,36.002,0.210,-27.950,-28.611,-0.609,-26.724,0.318,0.113,0.937,0.299,0.131,0.942,,8,sea
04-38-22,2.281,2,1.000,1.000,2.559,2.578,0.438,0.558,0.492,0.585,0.003,-0.000,-0.027,-0.070,0.080,0.994,277.809,2.032,211.658,0.860,0.007,0.509,34.254,0.161,-27.731,-30.510,-0.987,-25.914,0.063,0.072,0.994,0.072,0.083,0.993,,8,sea
04-38-23,2.384,2,1.000,1.000,2.583,2.556,0.467,0.567,0.521,0.596,-0.005,-0.001,-0.026,-0.002,0.048,0.997,289.338,2.025,213.586,0.729,-0.011,0.680,33.683,-0.132,-27.252,-31.104,-1.124,-26.114,-0.007,0.041,0.997,0.006,0.052,0.997,,8,sea
04-38-24,2.407,2,1.000,1.000,2.655,2.621,0.458,0.575,0.514,0.603,-0.011,-0.001,-0.026,-0.023,0.027,0.998,299.016,2.028,218.241,0.644,-0.010,0.757,33.885,-0.352,-27.041,-30.986,-1.374,-25.702,0.012,0.021,0.998,0.028,0.029,0.997,,8,sea
04-38-25,1.515,2,0.980,0.989,2.634,2.529,0.514,0.581,0.571,0.615,0.006,-0.001,-0.026,0.108,-0.014,0.993,307.433,2.026,224.384,0.524,-0.035,0.850,32.726,-0.507,-26.556,-32.177,-1.622,-25.511,-0.122,-0.015,0.991,-0.094,-0.009,0.995,,8,sea
