Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-58-30,0,-0.030,-0.992,0.108,-0.041,12.591,175.606,2.994,7,beach
11-58-31,0,-0.037,-0.994,0.030,-0.096,3.861,169.144,3.865,7,beach
11-58-32,0,-0.047,-0.993,0.036,-0.099,4.619,168.800,4.989,7,beach
11-58-33,0,-0.044,-0.996,0.018,-0.075,2.501,171.466,4.946,7,beach
11-58-34,0,-0.068,-0.994,-0.042,-0.062,308.764,172.506,8.108,7,beach
11-58-35,0,-0.055,-0.991,-0.114,-0.032,347.127,175.563,6.856,7,beach
11-58-36,0,-0.046,-0.987,-0.151,-0.027,342.801,175.919,5.943,7,beach
11-58-37,0,-0.044,-0.985,-0.163,-0.036,341.485,174.791,5.999,7,beach
11-58-38,0,0.004,-0.977,-0.208,0.031,336.069,184.004,276.761,7,beach
11-58-39,0,0.005,-0.978,-0.205,0.036,336.327,184.495,342.853,7,beach
11-58-40,0,-0.046,-0.994,0.043,-0.043,86.934,175.291,5.196,7,beach
11-58-41,0,-0.055,-0.988,0.142,-0.001,16.287,180.814,6.437,7,beach
11-58-42,0,-0.065,-0.987,0.141,-0.023,16.398,178.429,7.325,7,beach
11-58-43,0,-0.064,-0.988,0.135,-0.024,15.613,178.254,7.133,7,beach
11-58-44,0,-0.037,-0.992,-0.062,-0.008,222.085,179.040,3.904,7,beach
11-58-45,0,-0.020,-0.986,-0.163,0.019,341.147,181.898,1.979,7,beach
11-58-46,0,-0.022,-0.986,-0.162,0.011,341.312,180.842,2.438,7,beach
11-58-47,0,-0.023,-0.990,-0.129,-0.001,345.158,179.659,2.599,7,beach
11-58-48,0,-0.024,-0.919,-0.011,-0.335,245.243,139.921,3.063,7,beach
11-58-49,0,-0.008,-0.685,-0.010,-0.726,207.590,86.617,56.819,7,beach
11-58-50,0,0.025,-0.954,0.031,-0.046,18.936,174.187,357.313,7,beach
11-58-51,0,0.046,-0.668,0.029,0.719,6.102,274.058,314.084,7,beach
11-58-52,0,0.077,-0.266,0.008,0.955,8.915,328.689,358.512,7,beach
11-58-53,0,0.085,-0.060,0.004,0.993,9.707,293.059,164.894,7,beach
11-58-54,0,0.131,-0.030,0.019,0.987,15.237,176.643,1.289,7,beach
11-58-55,0,0.093,-0.218,0.029,0.969,11.096,334.806,16.190,7,beach
11-58-56,0,-0.016,-0.286,-0.018,0.957,285.685,326.723,344.207,7,beach
11-58-57,0,-0.030,-0.434,-0.028,0.900,355.522,308.563,358.630,7,beach
11-58-58,0,-0.023,-0.348,-0.021,0.936,356.675,319.201,358.700,7,beach
11-58-59,0,0.019,-0.017,-0.007,0.991,16.507,185.216,301.657,7,beach
