Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
12-30-35,2.019,1,0.896,0.764,4.161,4.015,0.535,0.339,0.542,0.337,0.008,0.007,-0.025,0.035,-0.050,0.986,-53.278,2.640,77.364,-0.202,-0.297,-0.905,31.521,6.582,-25.074,-31.152,6.588,-25.188,-0.041,-0.058,0.987,-0.019,-0.049,0.987,,1,beach
12-30-36,1.253,1,0.937,0.889,3.645,3.404,0.562,0.373,0.559,0.376,0.001,0.006,-0.026,0.065,-0.180,0.978,-53.832,2.610,75.174,-0.162,-0.641,-0.744,30.976,6.429,-25.913,-31.566,6.302,-25.986,-0.087,-0.183,0.976,-0.040,-0.177,0.980,,1,beach
12-30-37,1.426,1,0.877,0.755,3.679,3.445,0.538,0.335,0.536,0.337,0.007,0.007,-0.025,0.033,-0.078,0.979,-53.929,2.487,74.762,0.013,-0.611,-0.744,31.432,6.877,-25.366,-31.117,6.786,-25.475,-0.040,-0.081,0.976,0.001,-0.073,0.980,,1,beach
12-30-38,1.775,1,0.617,0.532,1.595,1.755,0.085,0.026,0.263,0.208,0.003,0.004,-0.015,-0.131,-0.023,0.979,-31.505,1.547,44.137,0.140,-0.183,0.895,33.940,6.740,-26.047,-28.953,7.038,-25.889,0.110,-0.017,0.535,0.148,-0.024,0.596,,1,beach
12-30-39,4.839,1,0.921,0.863,3.396,3.181,0.533,0.339,0.547,0.341,0.006,0.007,-0.025,0.031,-0.089,0.994,-53.790,2.663,75.289,0.170,-0.277,0.945,31.572,6.832,-25.348,-31.311,6.734,-25.440,-0.036,-0.093,0.994,-0.024,-0.090,0.995,,1,beach
12-30-40,4.854,1,0.673,0.650,2.301,1.745,0.299,0.100,0.168,0.003,0.004,0.005,-0.018,0.093,-0.083,0.978,-36.992,1.841,56.747,0.185,-0.183,0.519,30.346,7.074,-25.616,-32.329,6.424,-25.808,-0.109,-0.086,0.715,-0.056,-0.083,0.616,,1,beach
12-30-41,3.447,1,0.856,0.650,3.718,3.570,0.529,0.309,0.545,0.307,-0.004,0.007,-0.025,0.026,0.007,0.994,-52.442,2.623,80.979,-0.036,-0.029,-0.997,31.667,7.095,-24.839,-31.236,7.079,-24.928,-0.030,0.001,0.994,-0.023,0.012,0.994,,1,beach
12-30-42,2.548,1,0.893,0.802,4.025,3.960,0.493,0.329,0.511,0.315,-0.001,0.007,-0.025,-0.050,-0.003,0.996,-52.426,2.596,80.965,-0.046,0.054,-0.996,32.379,6.583,-25.039,-30.617,6.886,-24.875,0.040,-0.007,0.997,0.056,0.004,0.996,,1,beach
12-30-43,2.686,1,0.801,0.626,4.608,4.587,0.547,0.303,0.560,0.293,-0.009,0.007,-0.024,0.075,0.134,0.981,-52.350,2.638,80.822,-0.092,0.371,-0.871,31.348,6.575,-24.673,-31.395,6.705,-24.352,-0.080,0.123,0.982,-0.070,0.140,0.980,,1,beach
12-30-44,2.096,1,0.811,0.723,4.737,4.620,0.490,0.368,0.493,0.359,-0.008,0.005,-0.024,-0.092,0.003,0.967,-52.236,2.678,80.981,0.134,0.519,-0.748,32.181,5.286,-24.421,-30.293,5.477,-24.399,0.088,-0.006,0.969,0.096,0.001,0.966,,1,beach
12-30-45,3.726,1,0.913,0.866,4.312,4.163,0.482,0.370,0.478,0.360,0.003,0.006,-0.025,-0.127,-0.133,0.949,-52.120,2.592,80.954,0.693,-0.451,-0.405,32.252,5.892,-24.536,-30.057,6.188,-24.626,0.120,-0.127,0.950,0.131,-0.127,0.948,,1,beach
12-30-46,2.915,1,0.989,0.934,3.905,3.822,0.569,0.339,0.583,0.334,0.003,0.006,-0.025,0.126,0.001,0.981,-52.144,2.615,80.972,0.344,-0.178,-0.812,30.999,6.325,-25.178,-31.825,6.363,-24.982,-0.130,-0.004,0.981,-0.124,0.004,0.980,,1,beach
12-30-47,4.938,1,0.870,0.728,4.076,3.974,0.513,0.316,0.528,0.312,-0.001,0.007,-0.025,-0.027,0.039,0.989,-52.216,2.612,79.460,0.192,-0.195,-0.945,31.843,6.707,-24.955,-31.008,6.826,-25.127,0.022,0.039,0.989,0.033,0.042,0.988,,1,beach
12-30-48,4.363,1,0.980,0.972,3.849,3.711,0.573,0.373,0.582,0.376,-0.009,0.006,-0.025,0.103,-0.156,0.973,-52.296,2.571,76.646,0.052,-0.616,-0.759,30.794,6.257,-25.584,-31.926,6.068,-25.312,-0.118,-0.161,0.970,-0.100,-0.160,0.971,,1,beach
12-30-49,1.579,1,0.958,0.908,3.627,3.475,0.475,0.356,0.473,0.347,0.008,0.007,-0.026,-0.136,-0.094,0.971,-52.556,2.594,75.354,0.276,-0.619,-0.648,32.456,6.453,-25.769,-30.079,6.592,-25.470,0.125,-0.096,0.972,0.162,-0.093,0.967,,1,beach
12-30-50,1.022,1,0.988,1.000,3.608,3.331,0.482,0.391,0.476,0.380,0.001,0.006,-0.026,-0.110,-0.194,0.964,-52.558,2.588,74.664,0.674,-0.708,0.204,32.481,6.041,-26.294,-30.044,6.385,-26.402,0.077,-0.191,0.969,0.138,-0.193,0.963,,1,beach
