Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-29-06,1,-0.009,0.058,-0.050,0.994,336.017,99.605,354.250,9,sea
12-29-07,1,-0.024,0.263,-0.023,0.962,358.068,30.640,356.691,9,sea
12-29-08,1,-0.033,0.415,0.002,0.909,356.503,49.156,293.183,9,sea
12-29-09,1,-0.042,0.499,-0.004,0.864,356.218,60.114,259.044,9,sea
12-29-10,1,-0.040,0.622,0.004,0.781,356.075,77.165,357.509,9,sea
12-29-11,1,-0.009,0.693,-0.017,0.719,146.933,87.896,357.930,9,sea
12-29-12,1,-0.018,0.718,0.028,0.694,356.299,91.913,135.725,9,sea
12-29-13,1,-0.022,0.726,0.038,0.686,355.123,93.215,110.274,9,sea
12-29-14,1,0.010,0.515,0.071,0.843,357.006,62.628,7.501,9,sea
12-29-15,1,-0.003,0.156,0.080,0.982,358.071,17.871,9.130,9,sea
12-29-16,1,-0.040,0.095,0.025,0.993,355.204,43.542,2.374,9,sea
12-29-17,1,-0.045,-0.021,0.018,0.998,355.023,256.222,125.967,9,sea
12-29-18,1,-0.051,0.020,-0.004,0.998,354.182,2.362,213.216,9,sea
12-29-19,1,-0.052,0.053,-0.007,0.997,354.119,6.140,358.876,9,sea
12-29-20,1,-0.052,0.110,-0.010,0.992,354.206,12.749,358.219,9,sea
12-29-21,1,-0.051,0.180,-0.011,0.982,354.429,20.918,357.693,9,sea
12-29-22,1,-0.052,0.280,-0.015,0.958,354.830,32.752,356.649,9,sea
12-29-23,1,-0.051,0.330,-0.000,0.942,354.512,38.686,358.037,9,sea
12-29-24,1,-0.053,0.384,0.002,0.922,354.310,45.339,357.933,9,sea
12-29-25,1,-0.048,0.381,0.015,0.923,354.296,44.826,283.082,9,sea
12-29-26,1,-0.028,0.175,0.054,0.974,356.126,65.247,5.451,9,sea
12-29-27,1,-0.045,-0.295,0.070,0.944,357.315,325.106,9.396,9,sea
12-29-28,1,-0.066,-0.501,0.012,0.862,354.145,299.462,4.998,9,sea
12-29-29,1,-0.060,-0.684,-0.011,0.720,354.216,272.779,3.827,9,sea
12-29-30,1,-0.052,-0.829,-0.031,0.555,353.675,247.465,2.992,9,sea
12-29-31,1,-0.044,-0.862,-0.045,0.502,353.013,240.263,1.828,9,sea
12-29-32,1,-0.031,-0.826,-0.063,0.559,352.054,248.316,321.606,9,sea
12-29-33,1,-0.023,-0.831,-0.067,0.551,352.175,247.243,358.019,9,sea
12-29-34,1,-0.023,-0.833,-0.064,0.550,352.446,246.991,358.159,9,sea
12-29-35,1,-0.019,-0.822,-0.066,0.565,352.583,249.214,357.516,9,sea
