Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
05-01-44,4,-0.056,-0.508,0.001,-0.859,5.601,61.346,3.150,3,sea
05-01-45,4,0.020,-0.564,-0.032,-0.824,310.988,68.692,1.689,3,sea
05-01-46,4,-0.063,-0.582,0.012,-0.810,31.496,71.621,3.099,3,sea
05-01-47,4,-0.078,-0.572,0.008,-0.816,7.848,70.336,4.480,3,sea
05-01-48,4,-0.062,-0.531,-0.040,-0.843,3.643,64.661,7.646,3,sea
05-01-49,4,-0.045,-0.607,-0.020,-0.793,2.744,74.991,4.946,3,sea
05-01-50,4,-0.069,-0.550,-0.041,-0.831,4.053,67.356,8.284,3,sea
05-01-51,4,-0.043,-0.606,-0.014,-0.794,2.996,74.802,4.257,3,sea
05-01-52,4,-0.047,-0.625,-0.009,-0.779,3.517,77.645,4.176,3,sea
05-01-53,4,-0.046,-0.649,-0.003,-0.759,3.791,81.186,3.669,3,sea
05-01-54,4,-0.060,-0.625,-0.008,-0.776,4.867,77.885,5.015,3,sea
05-01-55,4,-0.125,-0.266,-0.093,-0.947,10.992,32.833,14.350,3,sea
05-01-56,4,-0.061,-0.296,-0.032,-0.952,5.670,34.843,5.567,3,sea
05-01-57,4,-0.072,-0.169,-0.060,-0.981,6.981,20.037,8.284,3,sea
05-01-58,4,-0.051,-0.155,-0.042,-0.986,4.990,18.071,5.697,3,sea
05-01-59,4,-0.046,-0.026,-0.048,-0.992,5.146,115.736,5.564,3,sea
05-02-00,4,-0.039,0.508,-0.103,-0.843,10.121,298.566,7.835,3,sea
05-02-01,4,0.012,0.766,-0.103,-0.629,8.279,259.377,8.662,3,sea
05-02-02,4,0.026,0.902,-0.072,-0.419,6.203,230.132,6.200,3,sea
05-02-03,4,0.033,0.977,-0.057,-0.195,5.661,202.843,5.069,3,sea
05-02-04,4,0.053,0.995,-0.052,-0.053,5.663,186.408,6.441,3,sea
05-02-05,4,0.040,0.988,-0.058,-0.130,6.101,195.299,5.462,3,sea
05-02-06,4,0.072,0.988,-0.050,0.015,6.319,178.648,8.230,3,sea
05-02-07,4,0.077,0.990,-0.016,0.037,2.405,175.901,8.828,3,sea
05-02-08,4,0.016,0.989,-0.037,-0.141,3.877,196.309,2.438,3,sea
05-02-09,4,0.050,0.991,-0.047,-0.105,4.785,192.323,6.276,3,sea
05-02-10,4,0.060,0.995,-0.004,-0.053,180.067,186.255,6.884,3,sea
05-02-11,4,0.046,0.998,0.018,-0.016,319.333,181.755,5.158,3,sea
05-02-12,4,0.055,0.998,-0.008,-0.026,0.789,183.057,6.384,3,sea
05-02-13,4,0.065,0.998,-0.023,-0.007,2.532,181.015,7.500,3,sea
