Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
03-56-24,0,0.253,0.592,-0.161,0.748,34.689,78.002,4.153,4,room
03-56-25,0,0.274,0.584,-0.171,0.744,37.436,77.852,4.727,4,room
03-56-26,0,0.267,0.590,-0.155,0.746,35.521,78.574,5.947,4,room
03-56-27,0,0.300,0.588,-0.157,0.734,38.716,80.565,8.974,4,room
03-56-28,0,0.305,0.577,-0.165,0.740,39.854,78.837,8.103,4,room
03-56-29,0,0.293,0.594,-0.158,0.732,38.057,81.060,8.513,4,room
03-56-30,0,0.307,0.608,-0.157,0.715,39.023,84.678,11.000,4,room
03-56-31,0,0.321,0.624,-0.149,0.697,39.259,88.899,14.407,4,room
03-56-32,0,0.266,0.602,-0.143,0.739,34.391,80.760,7.688,4,room
03-56-33,0,0.271,0.600,-0.130,0.741,33.916,80.854,9.271,4,room
03-56-34,0,0.326,0.627,-0.094,0.699,35.149,90.199,19.894,4,room
03-56-35,0,0.232,0.659,-0.135,0.697,30.295,88.670,7.547,4,room
03-56-36,0,0.308,0.547,-0.127,0.767,37.694,74.643,10.493,4,room
03-56-37,0,0.094,0.169,-0.028,0.095,25.701,65.743,128.829,4,room
03-56-38,0,-0.080,-0.028,0.003,-0.956,9.551,171.914,235.731,4,room
03-56-39,0,-0.049,0.660,-0.020,-0.745,5.739,276.840,358.181,4,room
03-56-40,0,-0.072,0.663,-0.004,-0.745,6.444,276.425,354.864,4,room
03-56-41,0,-0.051,0.686,0.003,-0.726,4.026,273.127,355.778,4,room
03-56-42,0,-0.087,0.580,-0.015,-0.808,9.149,288.297,355.625,4,room
03-56-43,0,-0.089,0.636,-0.040,-0.758,11.002,279.694,356.609,4,room
03-56-44,0,-0.127,0.800,-0.197,-0.550,27.119,249.211,47.282,4,room
03-56-45,0,-0.127,0.794,-0.187,-0.559,26.140,250.141,220.663,4,room
03-56-46,0,-0.147,0.798,-0.190,-0.548,27.735,248.303,285.982,4,room
03-56-47,0,-0.163,0.819,-0.217,-0.505,31.366,242.356,356.716,4,room
03-56-48,0,-0.111,0.823,-0.127,-0.532,18.997,245.192,263.985,4,room
03-56-49,0,-0.111,0.802,-0.189,-0.553,25.277,249.601,24.306,4,room
03-56-50,0,-0.109,0.870,-0.194,-0.434,25.778,232.738,334.852,4,room
03-56-51,0,-0.105,0.880,-0.246,-0.386,31.087,227.506,101.728,4,room
03-56-52,0,-0.173,0.795,-0.470,-0.336,60.134,228.720,4.819,4,room
03-56-53,0,-0.151,0.765,-0.553,-0.293,69.201,232.273,15.041,4,room
