Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
03-56-37,0,0.023,0.926,-0.042,-0.376,3.479,224.307,4.204,3,room
03-56-38,0,0.017,0.881,-0.047,-0.454,3.878,234.645,4.248,3,room
03-56-39,0,0.018,0.732,-0.009,-0.678,269.333,265.603,2.109,3,room
03-56-40,0,0.016,0.701,-0.005,-0.713,359.050,270.896,1.689,3,room
03-56-41,0,0.023,0.718,-0.019,-0.695,263.666,268.152,3.412,3,room
03-56-42,0,0.012,0.772,-0.035,-0.634,47.158,258.800,3.627,3,room
03-56-43,0,-0.001,0.756,-0.054,-0.652,4.728,261.706,3.969,3,room
03-56-44,0,0.027,0.887,-0.075,-0.268,8.186,213.234,4.775,3,room
03-56-45,0,0.163,0.653,-0.118,0.715,23.258,85.252,2.299,3,room
03-56-46,0,0.208,0.565,-0.110,0.791,26.961,71.968,3.902,3,room
03-56-47,0,0.216,0.567,-0.112,0.787,27.765,72.659,4.474,3,room
03-56-48,0,0.214,0.576,-0.121,0.780,28.221,73.856,3.760,3,room
03-56-49,0,-0.060,0.041,0.021,-0.082,35.409,61.887,132.796,3,room
03-56-50,0,-0.415,-0.262,0.087,-0.866,49.983,36.460,5.972,3,room
03-56-51,0,-0.499,-0.245,0.054,-0.829,58.709,43.037,17.706,3,room
03-56-52,0,-0.587,-0.207,0.057,-0.780,70.037,49.007,27.188,3,room
03-56-53,0,-0.571,-0.184,0.092,-0.794,70.167,34.247,22.304,3,room
03-56-54,0,-0.554,-0.205,0.072,-0.803,66.903,39.224,16.168,3,room
03-56-55,0,-0.577,-0.200,0.018,-0.792,66.992,49.440,31.341,3,room
03-56-56,0,-0.607,-0.173,0.016,-0.775,71.323,50.930,35.349,3,room
03-56-57,0,-0.585,-0.177,0.006,-0.791,68.192,47.446,32.313,3,room
03-56-58,0,-0.516,-0.179,0.061,-0.835,61.913,30.799,10.651,3,room
03-56-59,0,-0.542,-0.137,0.052,-0.827,65.685,24.397,8.636,3,room
03-57-00,0,-0.549,-0.151,0.058,-0.820,66.572,27.656,10.254,3,room
03-57-01,0,-0.614,-0.260,0.114,-0.735,74.151,66.887,35.927,3,room
03-57-02,0,-0.652,-0.261,0.157,-0.694,80.826,85.661,51.203,3,room
03-57-03,0,-0.643,-0.217,0.120,-0.722,78.942,61.134,78.417,3,room
03-57-04,0,-0.638,-0.134,0.095,-0.752,80.215,28.009,31.816,3,room
03-57-05,0,-0.652,-0.089,0.133,-0.741,81.759,299.027,325.918,3,room
03-57-06,0,-0.610,-0.267,0.168,-0.722,77.399,56.791,76.842,3,room
