Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-52-00,0,-0.097,-0.530,-0.036,-0.841,7.207,65.030,9.486,9,beach
11-52-01,0,-0.025,-0.183,-0.016,-0.247,6.518,64.241,5.904,9,beach
11-52-02,0,-0.023,-0.418,-0.012,-0.645,72.128,64.499,72.030,9,beach
11-52-03,0,0.003,-0.555,-0.078,-0.828,354.769,67.358,7.199,9,beach
11-52-04,0,-0.012,-0.541,-0.110,-0.834,354.320,65.407,11.406,9,beach
11-52-05,0,0.033,-0.103,-0.022,-0.070,187.421,59.657,10.523,9,beach
11-52-06,0,0.021,-0.029,-0.007,0.015,113.466,60.039,11.469,9,beach
11-52-07,0,-0.027,-0.539,-0.110,-0.835,355.813,65.199,12.296,9,beach
11-52-08,0,0.003,-0.200,-0.050,-0.265,289.980,63.227,11.901,9,beach
11-52-09,0,0.036,0.185,0.040,0.396,172.563,56.553,12.497,9,beach
11-52-10,0,0.054,0.119,0.016,0.314,170.918,56.601,12.849,9,beach
11-52-11,0,0.068,-0.546,-0.203,-0.809,340.656,65.327,15.660,9,beach
11-52-12,0,0.098,-0.548,-0.229,-0.798,335.980,65.446,16.426,9,beach
11-52-13,0,0.099,-0.560,-0.185,-0.798,338.507,67.605,11.690,9,beach
11-52-14,0,0.192,0.296,-0.062,0.596,26.392,58.451,5.507,9,beach
11-52-15,0,0.220,0.327,-0.055,0.660,29.358,57.756,8.842,9,beach
11-52-16,0,-0.112,-0.577,-0.017,-0.809,9.343,71.730,9.165,9,beach
11-52-17,0,-0.106,-0.549,-0.042,-0.828,7.402,67.768,10.795,9,beach
11-52-18,0,-0.094,-0.542,-0.030,-0.835,7.124,66.519,8.781,9,beach
11-52-19,0,0.108,0.132,-0.006,0.723,14.878,77.111,4.502,9,beach
11-52-20,0,0.048,-0.422,0.074,0.877,9.023,309.053,5.796,9,beach
11-52-21,0,0.164,-0.715,0.246,0.627,34.147,264.007,5.062,9,beach
11-52-22,0,0.067,-0.793,0.149,0.580,18.454,252.906,3.744,9,beach
11-52-23,0,-0.021,-0.825,0.099,0.555,8.059,248.477,8.359,9,beach
11-52-24,0,-0.037,-0.824,0.096,0.557,6.736,248.703,9.721,9,beach
11-52-25,0,-0.038,-0.824,0.090,0.558,6.128,248.689,9.440,9,beach
11-52-26,0,-0.010,-0.865,0.111,0.486,10.534,239.322,7.190,9,beach
11-52-27,0,-0.020,-0.823,0.086,0.561,6.808,248.999,7.450,9,beach
11-52-28,0,-0.026,-0.816,0.077,0.572,5.493,250.434,7.500,9,beach
11-52-29,0,-0.039,-0.817,0.076,0.570,4.593,250.083,8.663,9,beach
