Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-13-58,4,0.267,0.940,-0.127,-0.045,111.090,189.290,34.160,3,roller
04-13-59,4,0.210,0.903,0.165,0.302,349.881,140.296,29.712,3,roller
04-14-00,4,0.228,0.599,0.171,0.736,65.750,80.505,31.889,3,roller
04-14-01,4,0.139,0.114,0.101,0.959,13.464,139.533,14.796,3,roller
04-14-02,4,-0.022,-0.055,0.096,0.993,288.451,306.985,11.096,3,roller
04-14-03,4,0.033,0.012,0.056,0.998,3.678,25.578,6.416,3,roller
04-14-04,4,0.171,-0.035,0.072,0.981,19.917,357.358,7.936,3,roller
04-14-05,4,0.141,-0.038,0.067,0.987,16.446,356.601,7.244,3,roller
04-14-06,4,0.109,-0.043,0.052,0.991,12.732,355.683,5.517,3,roller
04-14-07,4,0.227,-0.050,0.066,0.970,26.571,355.688,6.762,3,roller
04-14-08,4,-0.136,0.033,-0.038,-0.568,27.118,355.195,6.579,3,roller
04-14-09,4,-0.237,0.049,-0.063,-0.968,27.668,355.748,6.403,3,roller
04-14-10,4,-0.207,0.024,-0.054,-0.977,23.982,358.509,6.008,3,roller
04-14-11,4,-0.247,0.027,-0.059,-0.965,28.751,358.425,6.548,3,roller
04-14-12,4,-0.223,0.033,-0.067,-0.968,26.022,332.959,7.260,3,roller
04-14-13,4,0.087,-0.013,-0.045,-0.994,304.967,1.079,5.113,3,roller
04-14-14,4,0.054,-0.004,-0.051,-0.993,272.565,116.402,5.693,3,roller
04-14-15,4,-0.185,0.065,-0.090,-0.976,21.902,354.198,9.434,3,roller
04-14-16,4,-0.182,0.045,-0.087,-0.978,21.322,356.527,9.517,3,roller
04-14-17,4,-0.177,0.031,-0.081,-0.980,20.619,358.026,9.138,3,roller
04-14-18,4,-0.082,-0.007,-0.087,-0.989,102.275,117.686,10.009,3,roller
04-14-19,4,0.085,-0.033,-0.093,-0.991,349.965,47.938,10.472,3,roller
04-14-20,4,0.050,0.029,-0.089,-0.992,261.654,356.170,10.383,3,roller
04-14-21,4,0.313,-0.003,-0.074,-0.945,323.526,357.129,9.920,3,roller
04-14-22,4,0.465,-0.014,-0.066,-0.883,304.666,356.402,10.419,3,roller
04-14-23,4,0.464,-0.020,-0.060,-0.884,304.745,357.870,8.902,3,roller
04-14-24,4,0.447,-0.021,-0.058,-0.892,306.872,358.649,8.125,3,roller
04-14-25,4,0.437,-0.017,-0.055,-0.897,308.118,358.371,7.815,3,roller
04-14-26,4,0.390,-0.016,-0.059,-0.918,314.086,358.676,7.908,3,roller
04-14-27,4,0.288,-0.005,-0.079,-0.954,326.561,357.484,10.265,3,roller
