Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-41-14,1,-0.067,0.038,0.017,0.996,352.197,4.373,136.763,3,walk
04-41-15,1,-0.012,0.015,0.014,0.998,204.304,18.965,1.588,3,walk
04-41-16,1,0.204,-0.012,0.028,0.976,23.637,235.000,2.948,3,walk
04-41-17,1,0.211,0.002,0.043,0.976,24.279,162.736,5.285,3,walk
04-41-18,1,0.161,0.008,0.049,0.983,18.489,26.897,6.090,3,walk
04-41-19,1,0.054,0.004,0.020,0.998,6.215,99.887,2.283,3,walk
04-41-20,1,0.057,0.007,0.018,0.998,6.530,0.908,2.124,3,walk
04-41-21,1,0.029,0.010,0.015,0.999,3.275,1.141,1.782,3,walk
04-41-22,1,0.011,0.001,0.022,1.000,91.276,141.583,2.488,3,walk
04-41-23,1,0.001,0.097,0.026,0.992,235.629,11.155,2.993,3,walk
04-41-24,1,0.042,0.265,0.028,0.963,3.771,30.884,4.345,3,walk
04-41-25,1,0.033,0.114,0.020,0.991,3.478,13.252,2.770,3,walk
04-41-26,1,0.025,0.033,0.016,0.999,2.835,3.887,1.980,3,walk
04-41-27,1,0.029,0.038,0.014,0.999,3.315,4.454,1.776,3,walk
04-41-28,1,0.037,0.016,-0.010,0.999,4.246,1.813,322.869,3,walk
04-41-29,1,0.047,-0.017,-0.016,0.999,5.396,320.776,358.120,3,walk
04-41-30,1,0.034,0.025,0.001,0.999,3.819,64.923,136.754,3,walk
04-41-31,1,0.027,0.024,0.003,0.999,3.084,2.759,37.706,3,walk
04-41-32,1,0.006,0.004,0.020,0.999,120.615,156.510,14.320,3,walk
04-41-33,1,-0.022,-0.001,0.035,0.999,357.492,191.762,4.032,3,walk
04-41-34,1,-0.008,-0.006,0.013,1.000,227.087,275.260,97.475,3,walk
04-41-35,1,0.173,0.031,-0.013,0.977,20.102,3.542,346.219,3,walk
04-41-36,1,0.415,0.011,-0.017,0.909,49.001,133.735,277.917,3,walk
04-41-37,1,0.487,0.025,-0.008,0.873,58.297,4.028,67.862,3,walk
04-41-38,1,0.400,0.033,-0.004,0.914,47.177,4.892,54.967,3,walk
04-41-39,1,0.268,-0.274,0.011,0.861,30.493,186.548,230.953,3,walk
04-41-40,1,0.113,-0.210,0.022,0.855,12.763,217.292,216.887,3,walk
04-41-41,1,0.145,0.817,-0.108,0.540,19.663,114.305,7.508,3,walk
