Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-51-19,1,-0.231,0.593,-0.117,0.756,347.362,79.345,332.310,8,roller
04-51-20,1,-0.196,0.721,-0.079,0.660,351.696,96.783,337.070,8,roller
04-51-21,1,-0.237,0.748,-0.150,0.601,356.624,103.405,327.618,8,roller
04-51-22,1,-0.302,0.782,-0.244,0.484,5.234,114.257,314.524,8,roller
04-51-23,1,-0.342,0.839,-0.296,0.295,17.082,133.037,308.476,8,roller
04-51-24,1,-0.206,0.935,-0.266,0.040,28.296,167.560,331.741,8,roller
04-51-25,1,-0.121,0.967,0.014,-0.188,164.727,201.893,345.156,8,roller
04-51-26,1,0.009,0.872,0.253,-0.412,333.101,233.536,347.424,8,roller
04-51-27,1,-0.024,0.876,0.041,-0.470,202.852,236.662,355.066,8,roller
04-51-28,1,-0.066,0.881,-0.198,-0.422,23.959,231.898,79.460,8,roller
04-51-29,1,0.073,0.926,-0.229,-0.271,23.150,215.924,16.948,8,roller
04-51-30,1,0.174,0.977,0.023,0.009,259.162,178.546,20.739,8,roller
04-51-31,1,0.137,0.882,0.113,0.413,311.608,128.990,19.637,8,roller
04-51-32,1,0.166,0.543,0.054,0.793,10.548,69.890,26.704,8,roller
04-51-33,1,0.048,-0.043,-0.042,0.993,84.078,264.851,355.247,8,roller
04-51-34,1,-0.002,-0.070,-0.036,0.997,359.475,352.028,355.891,8,roller
04-51-35,1,0.000,-0.047,-0.037,0.998,359.849,354.563,355.713,8,roller
04-51-36,1,0.001,-0.050,-0.034,0.998,267.018,354.293,356.098,8,roller
04-51-37,1,-0.002,-0.006,-0.020,0.999,359.733,156.773,357.745,8,roller
04-51-38,1,-0.002,-0.002,-0.025,1.000,359.790,301.656,357.181,8,roller
04-51-39,1,-0.001,-0.001,-0.005,0.187,359.811,359.333,357.074,8,roller
04-51-40,1,0.001,0.007,0.025,-1.000,359.846,359.210,357.095,8,roller
04-51-41,1,0.001,0.007,0.026,-1.000,359.842,359.204,357.074,8,roller
04-51-42,1,0.002,0.009,0.023,-1.000,359.738,359.030,357.315,8,roller
04-51-43,1,0.003,0.010,0.023,-1.000,359.630,358.909,357.401,8,roller
04-51-44,1,0.003,0.010,0.023,-1.000,359.623,358.820,357.395,8,roller
04-51-45,1,0.003,0.010,0.022,-1.000,359.618,358.829,357.462,8,roller
04-51-46,1,0.005,0.011,0.022,-1.000,359.441,358.708,357.535,8,roller
04-51-47,1,0.004,0.012,0.021,-1.000,359.515,358.629,357.563,8,roller
04-51-48,1,0.006,0.012,0.021,-1.000,359.338,358.660,357.646,8,roller
