Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-26-32,0,-0.536,0.300,-0.348,-0.708,75.339,336.365,43.748,12,room
12-26-33,0,-0.383,0.266,-0.222,-0.829,51.697,290.288,23.073,12,room
12-26-34,0,-0.255,0.088,-0.045,-0.957,29.993,298.699,2.341,12,room
12-26-35,0,-0.199,-0.301,0.034,-0.930,23.163,36.656,3.477,12,room
12-26-36,0,-0.196,-0.177,0.036,-0.949,23.092,58.455,223.658,12,room
12-26-37,0,-0.183,0.423,-0.048,-0.859,21.738,307.139,356.469,12,room
12-26-38,0,-0.180,0.854,-0.251,-0.377,35.031,224.611,350.901,12,room
12-26-39,0,-0.269,0.874,-0.307,-0.227,40.379,199.961,334.548,12,room
12-26-40,0,-0.281,0.777,-0.324,-0.442,48.584,234.217,347.759,12,room
12-26-41,0,-0.232,0.762,-0.324,-0.510,46.886,246.739,286.108,12,room
12-26-42,0,-0.227,0.754,-0.300,-0.538,44.136,250.406,286.419,12,room
12-26-43,0,-0.342,0.622,-0.377,-0.586,61.154,270.153,153.460,12,room
12-26-44,0,-0.360,0.654,-0.345,-0.567,59.472,256.642,350.932,12,room
12-26-45,0,-0.431,0.613,-0.424,-0.506,73.185,241.536,337.341,12,room
12-26-46,0,-0.484,0.574,-0.452,-0.482,80.106,222.550,315.980,12,room
12-26-47,0,-0.484,0.571,-0.462,-0.476,81.166,219.025,313.208,12,room
12-26-48,0,-0.489,0.570,-0.458,-0.475,80.742,215.684,309.336,12,room
12-26-49,0,-0.488,0.574,-0.475,-0.454,81.478,203.387,299.541,12,room
12-26-50,0,-0.461,0.582,-0.512,-0.433,83.819,197.084,298.575,12,room
12-26-51,0,-0.376,0.664,-0.384,-0.492,63.996,229.373,330.067,12,room
12-26-52,0,-0.179,0.781,-0.202,-0.563,31.150,250.576,356.508,12,room
12-26-53,0,-0.156,0.801,-0.202,-0.542,29.520,247.627,357.946,12,room
12-26-54,0,-0.169,0.659,-0.196,-0.695,29.635,274.094,84.874,12,room
12-26-55,0,-0.194,0.665,-0.190,-0.695,31.475,272.675,174.229,12,room
12-26-56,0,-0.181,0.704,-0.197,-0.658,31.032,266.223,0.315,12,room
12-26-57,0,-0.181,0.705,-0.200,-0.656,31.261,265.983,0.480,12,room
12-26-58,0,-0.205,0.694,-0.221,-0.650,35.153,266.406,72.374,12,room
12-26-59,0,-0.337,0.630,-0.410,-0.563,64.125,267.177,5.392,12,room
12-27-00,0,-0.350,0.600,-0.566,-0.444,81.686,286.188,37.694,12,room
12-27-01,0,-0.357,0.580,-0.607,-0.409,85.157,331.267,85.654,12,room
