Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-31-36,1,0.345,-0.565,0.321,0.674,56.164,282.938,5.074,3,beach
04-31-37,1,0.077,-0.881,0.119,0.418,16.447,231.014,234.197,3,beach
04-31-38,1,-0.014,-0.893,0.009,0.448,270.217,233.356,31.946,3,beach
04-31-39,1,-0.070,-0.989,-0.028,0.090,356.236,190.172,7.758,3,beach
04-31-40,1,-0.079,-0.996,-0.024,0.034,357.028,183.618,8.965,3,beach
04-31-41,1,-0.064,-0.997,0.030,-0.010,72.076,179.016,7.295,3,beach
04-31-42,1,0.103,-0.739,0.210,0.506,27.361,250.216,35.031,3,beach
04-31-43,1,0.230,-0.585,0.287,0.721,41.943,286.348,11.409,3,beach
04-31-44,1,0.297,-0.575,0.324,0.690,51.489,285.197,9.824,3,beach
04-31-45,1,0.140,-0.880,0.125,0.331,19.528,221.991,291.713,3,beach
04-31-46,1,-0.027,-0.994,0.017,0.098,1.596,191.325,34.546,3,beach
04-31-47,1,-0.069,-0.995,-0.001,0.067,218.588,187.606,7.890,3,beach
04-31-48,1,-0.036,-0.992,0.073,0.076,8.113,189.045,4.921,3,beach
04-31-49,1,0.107,-0.632,0.145,0.716,20.386,277.893,5.484,3,beach
04-31-50,1,0.194,-0.490,0.209,0.822,31.512,301.480,10.555,3,beach
04-31-51,1,0.325,-0.517,0.315,0.724,53.048,294.431,11.203,3,beach
04-31-52,1,0.290,-0.604,0.324,0.664,51.244,279.433,7.916,3,beach
04-31-53,1,0.118,-0.828,0.238,0.440,30.658,237.739,82.029,3,beach
04-31-54,1,-0.007,-0.973,0.149,0.109,16.794,193.971,36.839,3,beach
04-31-55,1,-0.018,-0.977,0.139,0.090,15.653,191.502,4.697,3,beach
04-31-56,1,-0.042,-0.998,0.037,0.017,4.159,182.106,4.855,3,beach
04-31-57,1,-0.019,-0.999,0.035,0.016,4.012,181.895,17.201,3,beach
04-31-58,1,0.126,-0.701,0.058,0.649,15.020,264.750,355.275,3,beach
04-31-59,1,0.202,-0.562,0.236,0.763,35.227,290.437,9.433,3,beach
04-32-00,1,0.284,-0.656,0.351,0.601,53.356,267.047,109.335,3,beach
04-32-01,1,0.274,-0.725,0.376,0.508,55.425,249.198,289.239,3,beach
04-32-02,1,0.157,-0.758,0.321,0.538,41.259,252.926,76.135,3,beach
04-32-03,1,-0.041,-0.957,0.102,0.143,10.319,198.634,8.780,3,beach
04-32-04,1,-0.047,-0.998,0.028,0.014,3.085,181.729,5.472,3,beach
04-32-05,1,-0.051,-0.997,0.035,0.035,3.855,184.194,5.982,3,beach
