Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-24-02,2,-0.066,0.674,-0.034,-0.735,8.220,274.797,357.801,8,room
04-24-03,2,-0.039,0.629,-0.009,-0.776,4.127,281.825,357.911,8,room
04-24-04,2,-0.014,0.642,0.011,-0.766,156.428,280.068,358.037,8,room
04-24-05,2,-0.015,0.698,-0.011,-0.711,194.243,271.084,203.454,8,room
04-24-06,2,-0.040,0.710,-0.027,-0.701,5.407,269.205,277.557,8,room
04-24-07,2,-0.038,0.686,-0.003,-0.726,3.430,273.150,357.218,8,room
04-24-08,2,-0.062,0.731,-0.021,-0.677,6.580,265.347,356.339,8,room
04-24-09,2,-0.065,0.659,-0.010,-0.749,6.340,277.152,355.985,8,room
04-24-10,2,-0.088,0.854,-0.095,-0.458,14.498,235.751,355.550,8,room
04-24-11,2,-0.063,0.986,-0.114,0.061,12.601,172.070,351.988,8,room
04-24-12,2,-0.035,0.991,-0.080,0.073,8.857,171.160,355.204,8,room
04-24-13,2,-0.079,0.991,-0.097,-0.027,11.298,182.184,351.034,8,room
04-24-14,2,-0.086,0.987,-0.131,-0.030,15.313,182.157,350.290,8,room
04-24-15,2,-0.080,0.992,-0.080,-0.009,9.273,180.284,350.844,8,room
04-24-16,2,-0.002,0.980,-0.067,0.182,7.575,158.828,358.319,8,room
04-24-17,2,0.006,0.979,-0.069,0.192,7.855,157.752,359.181,8,room
04-24-18,2,0.014,0.979,-0.070,0.191,8.244,157.927,197.472,8,room
04-24-19,2,-0.011,0.987,-0.050,0.144,77.479,163.382,357.899,8,room
04-24-20,2,-0.045,0.987,0.070,0.134,351.375,164.888,355.948,8,room
04-24-21,2,-0.049,0.978,0.149,0.136,342.255,164.661,356.648,8,room
04-24-22,2,-0.030,0.977,0.146,0.153,342.926,162.297,239.157,8,room
04-24-23,2,-0.052,0.970,0.174,0.154,339.252,162.531,357.163,8,room
04-24-24,2,-0.055,0.953,0.255,0.157,329.824,161.713,358.415,8,room
04-24-25,2,0.003,0.983,0.053,0.135,214.616,164.416,82.421,8,room
04-24-26,2,0.010,0.989,-0.059,0.135,6.824,164.424,174.052,8,room
04-24-27,2,0.036,0.980,-0.047,0.190,6.087,158.210,3.049,8,room
04-24-28,2,0.022,0.984,-0.052,0.165,6.283,161.024,25.558,8,room
04-24-29,2,0.018,0.986,-0.041,0.159,5.027,161.703,121.284,8,room
04-24-30,2,0.015,0.986,-0.033,0.165,4.039,161.042,1.046,8,room
04-24-31,2,-0.012,0.987,0.023,0.154,334.025,162.344,149.993,8,room
