Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
12-08-53,2.841,5,0.882,0.868,2.462,2.539,0.383,0.448,0.376,0.454,0.019,0.004,-0.025,-0.250,-0.084,0.954,2.536,1.401,575.580,-0.382,-0.013,-0.446,34.041,5.671,-32.863,-27.112,4.228,-28.343,0.265,-0.087,0.783,0.270,-0.090,0.781,,12,sea
12-08-54,2.763,5,0.972,0.996,3.093,3.152,0.447,0.441,0.424,0.440,0.028,0.006,-0.032,-0.143,-0.137,0.979,-1.320,1.748,726.794,-0.242,-0.024,-0.970,33.108,5.740,-32.630,-28.097,4.488,-27.951,0.141,-0.135,0.980,0.131,-0.133,0.981,,12,sea
12-08-55,3.734,5,1.000,1.000,3.210,3.257,0.468,0.446,0.448,0.443,0.023,0.006,-0.032,-0.081,-0.152,0.985,-3.634,1.741,725.940,-0.178,-0.017,-0.984,32.810,5.732,-32.792,-28.541,4.470,-27.817,0.079,-0.152,0.985,0.080,-0.155,0.984,,12,sea
12-08-56,5.886,5,1.000,1.000,3.097,3.095,0.495,0.447,0.475,0.444,0.009,0.005,-0.031,-0.013,-0.160,0.987,-5.491,1.745,724.338,-0.152,-0.023,-0.988,32.363,5.661,-32.450,-29.051,4.664,-28.609,0.013,-0.162,0.986,0.018,-0.160,0.987,,12,sea
12-08-57,5.340,5,0.930,0.964,3.047,3.033,0.481,0.447,0.459,0.446,0.013,0.005,-0.031,-0.044,-0.175,0.983,-7.075,1.750,721.846,-0.168,-0.021,-0.985,32.599,5.749,-32.643,-28.757,4.620,-28.418,0.047,-0.173,0.984,0.052,-0.171,0.984,,12,sea
12-08-58,3.655,5,0.919,0.974,3.109,3.101,0.480,0.445,0.458,0.444,0.017,0.006,-0.032,-0.057,-0.171,0.984,-8.327,1.761,718.283,-0.131,-0.023,-0.991,32.577,5.825,-32.685,-28.753,4.659,-28.502,0.054,-0.171,0.984,0.058,-0.165,0.984,,12,sea
12-08-59,3.177,5,0.963,0.989,3.013,3.029,0.498,0.450,0.477,0.451,-0.003,0.005,-0.030,-0.011,-0.185,0.983,-9.657,1.768,713.725,-0.091,-0.029,-0.995,32.285,5.639,-32.389,-29.107,4.648,-28.798,0.010,-0.179,0.984,0.015,-0.187,0.982,,12,sea
12-09-00,3.790,5,0.995,0.995,2.971,3.006,0.498,0.455,0.477,0.454,-0.002,0.005,-0.030,-0.006,-0.187,0.982,-10.617,1.769,708.732,-0.067,-0.033,-0.997,32.330,5.564,-32.521,-29.080,4.545,-28.663,0.003,-0.183,0.983,0.009,-0.191,0.982,,12,sea
12-09-01,4.922,5,0.948,0.926,2.859,2.739,0.495,0.465,0.454,0.466,0.007,0.005,-0.030,-0.029,-0.182,0.982,-10.620,1.702,675.231,-0.097,-0.038,-0.914,32.440,5.423,-32.847,-28.742,4.308,-28.759,0.029,-0.180,0.942,0.035,-0.175,0.902,,12,sea
12-09-02,3.252,5,0.769,0.807,2.550,2.589,0.462,0.470,0.478,0.472,0.012,0.005,-0.028,-0.027,-0.179,0.981,-10.183,1.574,616.686,-0.084,-0.041,-0.764,32.113,5.445,-32.842,-28.921,4.081,-28.365,0.025,-0.174,0.867,0.032,-0.182,0.865,,12,sea
12-09-03,1.593,5,0.974,0.977,2.967,3.001,0.494,0.462,0.472,0.462,0.009,0.005,-0.031,-0.017,-0.222,0.974,-12.084,1.782,691.371,-0.106,-0.054,-0.992,32.388,5.590,-32.776,-29.025,4.410,-28.278,0.012,-0.216,0.976,0.030,-0.234,0.971,,12,sea
12-09-04,2.760,5,0.989,0.971,2.965,2.973,0.494,0.465,0.469,0.467,-0.009,0.005,-0.030,-0.024,-0.220,0.973,-12.784,1.781,685.203,-0.094,-0.059,-0.992,32.374,5.481,-32.735,-28.921,4.281,-28.514,0.017,-0.217,0.975,0.027,-0.225,0.972,,12,sea
12-09-05,2.567,5,0.977,0.963,3.065,3.001,0.449,0.456,0.424,0.458,-0.003,0.005,-0.031,-0.136,-0.179,0.944,-13.649,1.781,678.824,0.163,-0.030,-0.950,33.030,5.584,-32.874,-28.184,4.437,-28.924,0.135,-0.171,0.945,0.138,-0.176,0.943,,12,sea
12-09-06,4.163,5,1.000,1.000,3.085,3.059,0.517,0.447,0.495,0.448,-0.015,0.005,-0.030,0.037,-0.164,0.984,-14.408,1.777,672.554,-0.113,-0.011,-0.991,31.996,5.683,-32.612,-29.387,4.674,-28.893,-0.039,-0.158,0.985,-0.036,-0.164,0.984,,12,sea
