Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-07-12,1,-0.015,0.919,-0.103,0.358,10.595,136.859,353.681,13,room
12-07-13,1,-0.004,0.980,-0.077,0.161,8.663,161.184,308.479,13,room
12-07-14,1,0.020,0.832,-0.051,0.537,6.170,114.263,358.667,13,room
12-07-15,1,0.027,0.722,-0.059,0.689,7.080,92.531,357.541,13,room
12-07-16,1,0.019,0.730,-0.060,0.680,6.541,93.928,356.925,13,room
12-07-17,1,0.017,0.733,-0.060,0.677,6.346,94.419,356.717,13,room
12-07-18,1,0.021,0.775,-0.067,0.626,7.491,101.956,357.075,13,room
12-07-19,1,0.009,0.881,-0.060,0.468,6.517,123.888,357.649,13,room
12-07-20,1,0.011,0.878,-0.049,0.475,5.566,123.118,346.399,13,room
12-07-21,1,0.004,0.934,-0.084,0.324,9.277,141.521,357.438,13,room
12-07-22,1,0.004,0.971,-0.173,0.163,19.717,160.435,357.087,13,room
12-07-23,1,0.037,0.940,-0.212,0.263,24.744,148.221,357.364,13,room
12-07-24,1,0.039,0.936,-0.203,0.285,23.733,145.598,357.311,13,room
12-07-25,1,0.073,0.910,-0.317,0.247,37.921,149.404,230.094,13,room
12-07-26,1,0.008,0.968,-0.240,-0.042,27.721,185.534,39.403,13,room
12-07-27,1,0.028,0.941,-0.194,0.179,23.233,158.353,299.660,13,room
12-07-28,1,0.071,0.473,-0.037,0.626,11.025,71.342,76.930,13,room
12-07-29,1,-0.055,-0.425,0.012,-0.901,6.266,50.506,71.076,13,room
12-07-30,1,-0.082,-0.146,0.005,-0.984,9.397,16.916,174.526,13,room
12-07-31,1,-0.073,-0.199,0.025,-0.976,8.764,22.988,358.805,13,room
12-07-32,1,-0.051,-0.261,0.034,-0.962,6.686,30.246,357.812,13,room
12-07-33,1,0.015,0.653,-0.049,0.553,6.399,93.241,356.883,13,room
12-07-34,1,0.009,0.889,-0.043,0.448,4.753,126.507,346.726,13,room
12-07-35,1,0.028,0.792,-0.045,0.602,6.013,105.449,322.210,13,room
12-07-36,1,0.023,0.750,-0.036,0.661,4.828,97.187,346.437,13,room
12-07-37,1,0.033,0.741,-0.053,0.668,7.078,95.902,358.748,13,room
12-07-38,1,0.036,0.740,-0.046,0.670,6.679,95.633,359.437,13,room
12-07-39,1,0.144,0.625,-0.126,0.755,22.083,78.989,359.178,13,room
12-07-40,1,0.074,0.657,-0.086,0.745,12.904,82.559,358.123,13,room
12-07-41,1,0.075,0.679,-0.101,0.723,14.295,86.071,357.440,13,room
