Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-17-56,10,0.012,0.265,-0.001,0.964,1.378,30.730,104.829,7,sea
12-17-57,10,0.012,0.301,-0.001,0.954,1.364,35.031,90.309,7,sea
12-17-58,10,0.011,0.322,0.004,0.947,1.089,37.554,0.831,7,sea
12-17-59,10,0.011,0.334,0.012,0.942,0.702,39.029,1.689,7,sea
12-18-00,10,0.017,0.300,0.022,0.953,1.127,34.930,2.945,7,sea
12-18-01,10,0.023,0.211,0.023,0.977,1.957,24.397,3.125,7,sea
12-18-02,10,0.020,0.171,0.012,0.985,2.056,19.703,1.745,7,sea
12-18-03,10,0.019,0.147,0.008,0.989,2.062,16.928,1.279,7,sea
12-18-04,10,0.021,0.099,0.013,0.995,2.217,11.393,1.690,7,sea
12-18-05,10,0.003,0.084,0.008,0.996,174.772,9.670,0.947,7,sea
12-18-06,10,-0.000,0.108,0.002,0.994,163.563,12.456,65.703,7,sea
12-18-07,10,0.018,0.120,0.008,0.993,1.890,13.792,1.106,7,sea
12-18-08,10,0.026,0.125,0.007,0.992,2.879,14.364,1.215,7,sea
12-18-09,10,0.018,0.130,0.007,0.991,1.985,15.006,1.115,7,sea
12-18-10,10,0.017,0.137,0.007,0.990,1.782,15.805,1.017,7,sea
12-18-11,10,0.019,0.145,0.007,0.989,1.981,16.681,1.127,7,sea
12-18-12,10,0.019,0.153,0.007,0.988,2.039,17.572,1.098,7,sea
12-18-13,10,0.020,0.160,0.005,0.987,2.172,18.441,0.937,7,sea
12-18-14,10,0.020,0.202,-0.002,0.979,2.318,23.316,139.612,7,sea
12-18-15,10,0.020,0.277,-0.004,0.961,2.309,32.116,109.263,7,sea
12-18-16,10,0.019,0.325,-0.004,0.945,2.195,37.931,0.282,7,sea
12-18-17,10,0.022,0.361,0.000,0.932,2.330,42.405,0.919,7,sea
12-18-18,10,0.026,0.369,0.004,0.929,2.550,43.300,1.554,7,sea
12-18-19,10,0.025,0.380,0.003,0.925,2.569,44.719,1.390,7,sea
12-18-20,10,0.028,0.376,0.006,0.926,2.761,44.268,1.826,7,sea
12-18-21,10,0.029,0.369,0.008,0.929,2.755,43.372,2.022,7,sea
12-18-22,10,0.029,0.363,0.006,0.931,2.852,42.668,1.800,7,sea
12-18-23,10,0.031,0.341,0.010,0.939,2.907,39.977,2.277,7,sea
12-18-24,10,0.038,0.179,0.033,0.981,3.640,20.794,4.515,7,sea
12-18-25,10,0.032,0.012,0.028,0.998,3.593,154.249,3.312,7,sea
