Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-27-10,2,0.192,-0.684,0.633,-0.240,53.106,98.744,283.259,4,roller
04-27-11,2,0.031,-0.860,0.488,0.011,58.886,176.969,272.192,4,roller
04-27-12,2,0.040,-0.988,-0.025,-0.024,206.004,177.419,355.326,4,roller
04-27-13,2,0.023,-0.932,-0.353,-0.047,318.574,174.362,184.824,4,roller
04-27-14,2,0.023,-0.976,-0.190,-0.055,337.918,173.756,286.630,4,roller
04-27-15,2,0.125,-0.963,0.193,-0.028,33.094,172.448,343.514,4,roller
04-27-16,2,0.248,-0.913,0.290,0.120,36.084,185.108,330.984,4,roller
04-27-17,2,0.223,-0.827,0.027,0.481,16.426,237.395,337.395,4,roller
04-27-18,2,0.164,-0.470,-0.263,0.811,139.821,299.382,323.007,4,roller
04-27-19,2,-0.130,0.002,-0.334,0.917,346.790,158.683,318.478,4,roller
04-27-20,2,-0.281,0.527,-0.129,0.779,341.347,73.413,327.878,4,roller
04-27-21,2,-0.221,0.715,-0.031,0.661,345.561,97.263,338.387,4,roller
04-27-22,2,-0.241,0.758,-0.091,0.598,351.379,105.622,331.334,4,roller
04-27-23,2,-0.299,0.795,-0.185,0.491,185.596,116.507,318.842,4,roller
04-27-24,2,-0.359,0.839,-0.247,0.321,10.655,133.107,309.189,4,roller
04-27-25,2,-0.248,0.926,-0.239,0.119,21.982,158.389,325.813,4,roller
04-27-26,2,-0.123,0.978,-0.029,-0.130,129.163,194.363,345.713,4,roller
04-27-27,2,0.005,0.893,0.275,-0.339,329.856,224.926,347.542,4,roller
04-27-28,2,0.052,0.861,0.175,-0.468,339.437,237.996,355.366,4,roller
04-27-29,2,-0.018,0.883,-0.073,-0.460,56.393,235.331,110.041,4,roller
04-27-30,2,0.053,0.928,-0.187,-0.306,18.723,218.606,13.178,4,roller
04-27-31,2,0.189,0.973,0.026,-0.042,247.035,184.114,22.628,4,roller
04-27-32,2,0.123,0.913,0.160,0.327,347.630,138.441,19.788,4,roller
04-27-33,2,0.136,0.643,0.121,0.727,143.631,83.210,20.308,4,roller
04-27-34,2,0.045,0.136,-0.025,0.980,72.550,72.185,257.141,4,roller
04-27-35,2,-0.048,-0.054,-0.039,0.997,354.244,353.980,355.776,4,roller
04-27-36,2,-0.049,-0.052,-0.040,0.997,354.141,354.233,355.651,4,roller
04-27-37,2,-0.047,-0.054,-0.038,0.997,354.354,353.975,355.903,4,roller
04-27-38,2,-0.050,-0.055,-0.037,0.997,354.026,353.867,356.019,4,roller
04-27-39,2,-0.051,-0.055,-0.037,0.997,353.978,353.881,356.057,4,roller
