Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-20-46,1,-0.028,-0.026,-0.023,0.498,353.942,353.799,355.234,4,roller
04-20-47,1,0.050,0.059,0.044,-0.996,354.027,353.435,355.268,4,roller
04-20-48,1,0.029,0.004,0.048,-0.997,303.769,200.822,354.579,4,roller
04-20-49,1,-0.017,-0.122,0.080,-0.989,3.091,13.795,351.163,4,roller
04-20-50,1,-0.016,0.029,0.055,-0.993,67.295,192.961,353.784,4,roller
04-20-51,1,-0.019,0.248,0.017,-0.968,136.683,331.171,357.514,4,roller
04-20-52,1,-0.052,0.290,0.003,-0.955,5.555,326.124,357.924,4,roller
04-20-53,1,-0.122,0.095,0.032,-0.985,13.702,348.372,354.956,4,roller
04-20-54,1,-0.164,0.023,0.057,-0.984,18.655,356.094,352.737,4,roller
04-20-55,1,-0.071,-0.038,0.053,-0.994,8.393,93.937,353.992,4,roller
04-20-56,1,0.021,-0.184,0.052,-0.981,282.428,21.271,353.668,4,roller
04-20-57,1,0.029,-0.130,0.049,-0.989,357.431,15.140,353.981,4,roller
04-20-58,1,0.115,0.108,0.030,-0.983,346.688,271.179,238.257,4,roller
04-20-59,1,0.229,0.206,0.007,-0.950,333.901,334.178,5.292,4,roller
04-21-00,1,0.381,0.110,0.001,-0.916,315.578,343.888,6.295,4,roller
04-21-01,1,0.481,0.005,0.038,-0.875,302.528,85.132,322.606,4,roller
04-21-02,1,0.474,-0.003,0.040,-0.880,303.562,4.490,352.365,4,roller
04-21-03,1,0.473,0.000,0.037,-0.880,303.665,3.643,353.184,4,roller
04-21-04,1,0.433,0.067,-0.004,-0.897,309.291,277.546,128.380,4,roller
04-21-05,1,0.311,0.244,-0.125,-0.909,329.730,322.882,25.987,4,roller
04-21-06,1,0.303,0.266,-0.139,-0.905,331.696,320.115,27.866,4,roller
04-21-07,1,0.267,0.373,-0.175,-0.870,340.464,307.906,32.240,4,roller
04-21-08,1,0.277,0.337,-0.155,-0.884,337.375,312.312,29.718,4,roller
04-21-09,1,0.316,0.056,0.011,-0.943,323.650,222.691,211.190,4,roller
04-21-10,1,0.065,-0.006,0.056,-0.991,248.336,124.354,353.313,4,roller
04-21-11,1,-0.280,0.002,0.046,-0.951,32.727,357.761,353.704,4,roller
04-21-12,1,-0.643,-0.047,0.013,-0.757,76.872,216.750,211.810,4,roller
04-21-13,1,-0.597,-0.087,-0.003,-0.793,70.847,45.242,83.277,4,roller
04-21-14,1,-0.009,0.045,0.032,-0.978,191.495,354.162,303.692,4,roller
04-21-15,1,0.732,0.084,-0.037,-0.625,299.293,252.334,103.738,4,roller
