Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
12-13-58,4.235,2,0.985,0.996,4.344,4.038,0.492,0.333,0.512,0.361,0.005,0.007,-0.026,-0.009,-0.067,0.993,-0.014,19.295,100.568,0.009,-0.858,0.369,32.631,6.955,-25.901,-30.478,6.047,-25.454,0.009,-0.063,0.994,0.008,-0.068,0.993,,1,roller
12-13-59,4.001,2,0.999,1.000,4.064,3.701,0.492,0.347,0.515,0.372,-0.004,0.006,-0.026,-0.008,-0.092,0.993,-0.087,7.101,117.691,-0.020,0.200,0.883,32.679,6.767,-26.068,-30.573,5.852,-25.469,0.004,-0.094,0.993,0.007,-0.094,0.993,,1,roller
12-14-00,3.331,2,0.997,0.997,3.943,3.623,0.491,0.322,0.514,0.347,0.001,0.006,-0.025,-0.005,-0.019,0.998,-1.104,20.219,131.188,-0.039,0.807,-0.401,32.700,6.962,-25.487,-30.548,6.047,-24.938,0.004,-0.022,0.998,0.005,-0.017,0.998,,1,roller
12-14-01,3.591,2,0.884,0.861,4.455,4.194,0.497,0.250,0.523,0.275,-0.010,0.007,-0.025,0.017,0.178,0.982,-1.979,30.233,121.078,-0.026,-0.367,-0.843,32.627,7.907,-25.099,-30.655,7.004,-24.605,-0.017,0.174,0.983,-0.018,0.185,0.981,,1,roller
12-14-02,4.817,2,0.780,0.676,4.885,4.576,0.485,0.241,0.517,0.269,-0.010,0.007,-0.025,-0.002,0.217,0.975,-2.767,24.028,109.703,-0.017,-0.927,0.108,32.855,7.907,-25.047,-30.569,7.013,-24.529,0.005,0.217,0.975,0.000,0.216,0.975,,1,roller
12-14-03,4.082,2,0.725,0.594,4.662,4.391,0.483,0.298,0.514,0.322,-0.010,0.007,-0.025,-0.008,0.071,0.994,-3.743,9.224,114.048,-0.024,-0.120,0.905,32.901,7.155,-25.281,-30.539,6.278,-24.786,0.009,0.065,0.994,0.007,0.070,0.994,,1,roller
12-14-04,5.690,2,0.973,0.935,4.000,3.505,0.432,0.355,0.457,0.380,0.008,0.006,-0.026,-0.148,-0.118,0.980,-7.924,11.482,133.881,-0.564,0.472,0.580,33.659,6.641,-25.959,-29.606,5.926,-26.292,0.148,-0.119,0.979,0.146,-0.117,0.980,,1,roller
12-14-05,5.693,2,0.989,0.996,4.296,3.865,0.482,0.337,0.505,0.361,-0.000,0.006,-0.026,-0.028,-0.063,0.993,-23.886,19.852,143.865,-0.940,0.060,0.146,32.838,6.840,-25.934,-30.364,6.036,-25.569,0.027,-0.061,0.993,0.025,-0.062,0.993,,1,roller
12-14-06,4.236,2,0.995,1.000,4.610,4.215,0.517,0.338,0.545,0.362,-0.011,0.006,-0.025,0.069,-0.056,0.994,-40.959,18.133,148.832,-0.688,-0.569,0.393,32.272,6.735,-25.608,-31.012,5.836,-25.015,-0.065,-0.061,0.994,-0.074,-0.056,0.993,,1,roller
12-14-07,3.128,2,0.983,0.990,4.305,3.929,0.496,0.313,0.519,0.335,-0.020,0.006,-0.025,0.011,0.014,0.994,-52.717,8.521,161.848,-0.046,-0.137,0.927,32.612,7.104,-25.576,-30.611,6.256,-25.089,-0.008,0.006,0.995,-0.009,0.016,0.994,,1,roller
