Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-01-54,1,0.080,0.528,-0.033,0.834,9.767,64.851,14.672,1,walk
12-01-55,1,0.091,0.546,-0.049,0.812,12.239,67.706,125.335,1,walk
12-01-56,1,0.070,0.004,-0.002,0.993,7.868,208.225,166.260,1,walk
12-01-57,1,0.034,-0.062,-0.019,0.997,3.760,352.817,357.549,1,walk
12-01-58,1,0.035,-0.075,0.005,0.997,4.068,351.416,160.216,1,walk
12-01-59,1,0.062,-0.075,0.026,0.995,7.292,351.506,2.415,1,walk
12-02-00,1,0.018,-0.063,0.006,0.997,108.753,352.833,160.573,1,walk
12-02-01,1,-0.107,-0.040,-0.003,0.993,347.746,355.315,106.794,1,walk
12-02-02,1,-0.122,-0.047,0.005,0.991,346.036,354.398,1.262,1,walk
12-02-03,1,-0.112,-0.045,0.014,0.993,347.283,354.544,2.255,1,walk
12-02-04,1,0.035,-0.078,-0.004,0.994,119.120,351.018,315.970,1,walk
12-02-05,1,-0.040,-0.042,-0.008,0.998,302.072,355.210,359.289,1,walk
12-02-06,1,-0.039,-0.042,0.002,0.998,355.594,355.205,0.439,1,walk
12-02-07,1,0.008,-0.047,0.019,0.998,139.530,354.637,2.127,1,walk
12-02-08,1,-0.063,-0.039,0.021,0.996,314.267,355.280,2.677,1,walk
12-02-09,1,-0.104,-0.045,0.026,0.993,348.249,354.471,3.563,1,walk
12-02-10,1,-0.103,-0.046,0.029,0.993,348.397,354.326,3.968,1,walk
12-02-11,1,-0.094,-0.062,0.029,0.992,349.469,352.499,17.832,1,walk
12-02-12,1,-0.089,-0.064,0.033,0.992,350.063,352.298,45.967,1,walk
12-02-13,1,-0.132,-0.052,0.044,0.988,345.167,353.169,5.960,1,walk
12-02-14,1,-0.176,-0.047,0.051,0.982,340.068,353.251,7.089,1,walk
12-02-15,1,-0.031,-0.052,-0.010,0.990,204.036,353.592,234.487,1,walk
12-02-16,1,0.061,-0.045,0.009,0.997,7.098,354.812,83.792,1,walk
12-02-17,1,0.031,-0.056,0.019,0.998,3.685,353.608,1.954,1,walk
12-02-18,1,-0.158,-0.036,-0.019,0.984,301.732,356.162,318.333,1,walk
12-02-19,1,-0.023,-0.019,-0.009,0.998,232.678,357.874,331.363,1,walk
12-02-20,1,-0.076,-0.037,-0.001,0.994,351.301,355.654,173.609,1,walk
12-02-21,1,-0.146,-0.036,-0.003,0.984,343.145,355.658,120.405,1,walk
12-02-22,1,-0.085,-0.036,0.012,0.996,350.348,355.733,1.718,1,walk
12-02-23,1,-0.089,-0.030,0.022,0.995,349.872,356.271,2.813,1,walk
