Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-55-16,1,-0.077,0.067,0.012,0.993,351.058,7.697,96.773,4,walk
04-55-17,1,-0.031,0.076,0.011,0.996,356.340,8.721,12.946,4,walk
04-55-18,1,-0.018,0.004,0.060,0.997,317.988,187.027,6.873,4,walk
04-55-19,1,-0.078,-0.017,0.072,0.994,351.256,357.338,8.436,4,walk
04-55-20,1,-0.035,0.072,0.037,0.995,355.738,20.467,16.450,4,walk
04-55-21,1,0.115,0.578,-0.066,0.771,72.187,74.650,76.311,4,walk
04-55-22,1,0.204,0.652,-0.140,0.701,27.878,87.333,106.065,4,walk
04-55-23,1,0.123,0.301,-0.050,0.927,53.996,36.369,129.363,4,walk
04-55-24,1,-0.125,-0.000,0.079,0.987,345.842,250.655,9.469,4,walk
04-55-25,1,-0.148,0.052,0.050,0.985,342.879,67.281,42.295,4,walk
04-55-26,1,-0.125,-0.053,0.021,0.987,309.844,293.438,3.424,4,walk
04-55-27,1,-0.015,0.024,0.037,0.997,221.651,77.168,4.297,4,walk
04-55-28,1,-0.054,0.003,0.018,0.998,353.876,111.976,2.122,4,walk
04-55-29,1,-0.201,-0.017,0.097,0.972,337.230,303.744,12.564,4,walk
04-55-30,1,-0.304,-0.002,0.119,0.944,325.155,280.283,16.025,4,walk
04-55-31,1,-0.261,0.042,0.008,0.964,329.758,5.158,239.505,4,walk
04-55-32,1,-0.312,0.149,0.044,0.930,323.139,19.002,268.376,4,walk
04-55-33,1,-0.261,0.606,0.136,0.706,325.748,83.023,352.922,4,walk
04-55-34,1,-0.017,0.949,0.065,0.294,352.213,145.546,97.342,4,walk
04-55-35,1,0.080,0.860,-0.040,0.455,109.270,124.635,4.637,4,walk
04-55-36,1,0.137,0.720,-0.066,0.676,16.305,94.488,6.488,4,walk
04-55-37,1,0.110,0.672,0.005,0.731,8.930,85.910,9.082,4,walk
04-55-38,1,0.066,0.683,0.038,0.726,2.562,86.692,8.352,4,walk
04-55-39,1,0.048,0.689,0.019,0.723,2.495,87.359,5.398,4,walk
04-55-40,1,0.142,0.710,-0.095,0.677,19.235,93.661,4.731,4,walk
04-55-41,1,0.121,0.675,-0.030,0.725,12.590,86.634,7.224,4,walk
04-55-42,1,0.091,0.652,0.045,0.751,4.476,82.375,10.717,4,walk
04-55-43,1,0.035,0.704,0.011,0.709,112.720,89.651,3.759,4,walk
04-55-44,1,0.059,0.671,0.062,0.735,128.930,84.720,9.892,4,walk
04-55-45,1,-0.021,0.685,0.132,0.714,347.946,86.768,9.352,4,walk
