Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-40-20,1,0.167,0.966,-0.010,-0.165,241.623,198.738,19.701,14,roller
04-40-21,1,0.191,0.934,0.211,0.157,340.251,156.019,27.356,14,roller
04-40-22,1,0.177,0.661,0.176,0.681,191.348,88.253,27.968,14,roller
04-40-23,1,0.109,0.124,0.031,0.965,10.464,135.542,136.966,14,roller
04-40-24,1,-0.039,-0.314,-0.022,0.946,311.436,323.241,195.551,14,roller
04-40-25,1,-0.059,-0.136,-0.045,0.969,353.309,213.310,247.045,14,roller
04-40-26,1,-0.025,-0.037,-0.041,0.988,334.465,181.682,250.667,14,roller
04-40-27,1,-0.002,-0.245,0.021,0.969,0.311,331.676,2.389,14,roller
04-40-28,1,-0.003,-0.252,0.019,0.968,0.190,330.803,2.213,14,roller
04-40-29,1,-0.005,-0.257,0.020,0.966,180.022,330.220,2.316,14,roller
04-40-30,1,0.007,0.106,0.002,-0.023,359.139,318.952,2.216,14,roller
04-40-31,1,-0.003,0.717,-0.028,-0.693,83.836,268.049,1.906,14,roller
04-40-32,1,0.172,0.653,0.085,-0.730,338.759,275.090,6.320,14,roller
04-40-33,1,0.228,0.388,0.130,-0.857,330.653,311.868,217.997,14,roller
04-40-34,1,0.075,0.100,0.048,-0.987,351.009,290.727,355.599,14,roller
04-40-35,1,-0.022,-0.065,0.080,-0.993,39.184,7.247,351.083,14,roller
04-40-36,1,-0.068,-0.085,0.083,-0.990,8.590,9.185,351.041,14,roller
04-40-37,1,-0.091,-0.047,0.034,-0.994,10.673,5.070,308.593,14,roller
04-40-38,1,-0.114,-0.011,-0.005,-0.993,13.118,133.390,72.797,14,roller
04-40-39,1,-0.185,-0.102,0.032,-0.976,21.637,11.728,358.624,14,roller
04-40-40,1,-0.331,-0.127,0.035,-0.930,39.071,16.024,121.147,14,roller
04-40-41,1,-0.476,-0.121,0.040,-0.869,56.993,18.924,5.298,14,roller
04-40-42,1,-0.285,-0.099,0.055,-0.929,71.327,13.151,210.232,14,roller
04-40-43,1,0.089,-0.010,0.021,-0.995,349.782,35.177,278.701,14,roller
04-40-44,1,0.268,-0.003,0.053,-0.961,328.938,2.412,352.907,14,roller
04-40-45,1,0.305,-0.002,0.053,-0.951,324.512,2.566,352.761,14,roller
04-40-46,1,0.302,-0.001,0.052,-0.952,324.885,2.323,353.018,14,roller
04-40-47,1,0.300,-0.003,0.052,-0.952,325.123,2.590,352.892,14,roller
04-40-48,1,0.225,0.226,-0.078,-0.907,265.785,215.558,149.419,14,roller
04-40-49,1,0.145,0.510,-0.203,-0.823,255.330,296.008,28.768,14,roller
