Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-41-24,1,-0.072,0.895,-0.362,0.218,37.627,144.899,338.101,14,roller
04-41-25,1,-0.125,0.954,-0.009,-0.184,162.063,201.957,343.652,14,roller
04-41-26,1,-0.078,0.836,0.209,-0.496,344.050,244.375,339.375,14,roller
04-41-27,1,-0.002,0.929,-0.157,-0.251,85.234,210.079,148.029,14,roller
04-41-28,1,-0.068,0.938,-0.326,-0.042,37.762,182.876,271.655,14,roller
04-41-29,1,0.114,0.939,-0.266,-0.024,30.958,187.672,16.691,14,roller
04-41-30,1,0.206,0.898,-0.025,0.369,11.401,137.614,21.753,14,roller
04-41-31,1,0.216,0.649,0.042,0.716,15.091,87.107,20.395,14,roller
04-41-32,1,0.201,0.266,0.027,0.923,20.207,59.076,72.490,14,roller
04-41-33,1,0.068,-0.168,0.002,0.982,7.733,340.540,231.269,14,roller
04-41-34,1,0.041,0.024,-0.018,0.992,5.010,153.696,346.437,14,roller
04-41-35,1,0.044,0.073,-0.029,0.988,6.009,120.046,220.532,14,roller
04-41-36,1,0.065,-0.224,0.051,0.970,8.596,334.293,64.084,14,roller
04-41-37,1,0.057,-0.028,-0.036,0.995,6.445,219.949,281.206,14,roller
04-41-38,1,0.055,-0.065,0.063,0.992,6.919,280.877,6.835,14,roller
04-41-39,1,-0.033,0.022,0.001,-0.133,10.409,47.436,323.172,14,roller
04-41-40,1,-0.349,0.028,0.016,-0.931,41.056,252.329,292.226,14,roller
04-41-41,1,-0.448,0.010,0.034,-0.893,53.071,341.975,353.216,14,roller
04-41-42,1,-0.474,-0.021,0.043,-0.879,56.621,193.433,354.208,14,roller
04-41-43,1,-0.422,-0.040,0.084,-0.901,50.217,223.552,349.417,14,roller
04-41-44,1,-0.376,0.156,-0.001,-0.899,43.867,268.315,351.940,14,roller
04-41-45,1,-0.313,0.362,-0.078,-0.874,37.201,312.857,353.491,14,roller
04-41-46,1,-0.310,0.346,-0.079,-0.882,36.954,315.397,354.575,14,roller
04-41-47,1,-0.301,0.318,-0.080,-0.895,36.115,319.715,356.549,14,roller
04-41-48,1,-0.301,0.310,-0.082,-0.898,36.209,320.984,357.199,14,roller
04-41-49,1,-0.303,0.302,-0.081,-0.900,36.491,322.041,357.398,14,roller
04-41-50,1,-0.322,0.250,-0.072,-0.910,38.480,328.494,357.864,14,roller
04-41-51,1,-0.298,0.219,-0.064,-0.926,35.456,333.033,247.369,14,roller
04-41-52,1,-0.100,0.032,0.013,-0.988,11.799,189.063,254.692,14,roller
04-41-53,1,0.079,-0.043,0.075,-0.992,316.561,5.749,350.858,14,roller
