Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
04-48-39,2.179,1,1.000,1.000,3.792,3.325,0.433,0.589,0.494,0.531,-0.001,0.001,-0.030,0.034,0.030,0.997,-0.061,17.271,101.506,-0.013,-0.822,0.472,34.699,0.207,-30.477,-29.976,1.789,-29.112,-0.035,0.039,0.998,-0.034,0.020,0.998,,8,roller
04-48-40,1.260,1,1.000,1.000,3.603,3.112,0.431,0.579,0.489,0.522,-0.006,0.001,-0.030,0.030,0.035,0.995,-0.211,7.620,121.129,-0.047,0.342,0.783,34.729,0.451,-30.532,-29.858,2.000,-29.046,-0.028,0.050,0.996,-0.030,0.028,0.966,,8,roller
04-48-41,1.876,1,1.000,1.000,3.580,3.271,0.427,0.571,0.488,0.513,-0.005,0.002,-0.030,0.028,0.066,0.994,-1.236,21.705,130.828,-0.053,0.753,-0.463,34.853,0.586,-30.343,-29.828,2.096,-28.989,-0.025,0.063,0.994,-0.029,0.070,0.994,,8,roller
04-48-42,1.937,1,1.000,1.000,3.816,3.568,0.430,0.538,0.495,0.480,-0.002,0.002,-0.029,0.034,0.170,0.983,-2.110,30.201,119.427,-0.046,-0.469,-0.824,34.822,1.060,-30.127,-29.986,2.610,-28.812,-0.035,0.163,0.984,-0.036,0.169,0.983,,8,roller
04-48-43,1.791,1,1.000,1.000,3.876,3.622,0.427,0.558,0.492,0.500,0.001,0.001,-0.029,0.028,0.126,0.991,-2.890,22.245,109.042,-0.049,-0.926,0.091,34.868,0.669,-30.116,-29.967,2.193,-28.786,-0.033,0.119,0.992,-0.019,0.132,0.990,,8,roller
04-48-44,2.401,1,1.000,1.000,3.851,3.596,0.411,0.583,0.475,0.524,-0.012,0.001,-0.029,-0.011,0.075,0.991,-3.981,8.047,116.828,-0.091,0.017,0.923,35.180,0.134,-30.074,-29.628,1.658,-28.534,0.004,0.074,0.992,0.017,0.070,0.992,,8,roller
04-48-45,2.204,1,0.773,1.000,3.506,3.266,0.322,0.655,0.386,0.586,0.010,-0.000,-0.029,-0.212,-0.088,0.970,-9.536,13.043,135.998,-0.706,0.418,0.480,36.762,-1.290,-29.988,-27.823,0.577,-28.806,0.218,-0.082,0.969,0.206,-0.093,0.971,,8,roller
04-48-46,2.393,1,0.989,1.000,3.667,3.413,0.389,0.598,0.449,0.533,0.005,0.001,-0.030,-0.068,0.029,0.992,-25.687,20.065,144.344,-0.933,-0.081,0.177,35.573,-0.041,-30.408,-29.083,1.628,-28.850,0.060,0.031,0.993,0.072,0.028,0.992,,8,roller
04-48-47,2.565,1,1.000,1.000,3.802,3.413,0.448,0.610,0.510,0.551,-0.013,0.001,-0.029,0.064,-0.010,0.994,-42.982,17.203,149.799,-0.618,-0.559,0.489,34.432,-0.298,-30.113,-30.304,1.315,-28.958,-0.071,-0.006,0.994,-0.064,-0.014,0.994,,8,roller
04-48-48,3.495,1,1.000,1.000,3.710,3.464,0.435,0.554,0.498,0.494,-0.006,0.002,-0.030,0.040,0.122,0.989,-53.197,7.834,164.271,-0.054,0.063,0.923,34.674,0.844,-30.363,-30.064,2.430,-29.059,-0.041,0.119,0.990,-0.040,0.130,0.988,,8,roller
04-48-49,2.434,1,0.999,0.996,3.449,3.234,0.494,0.607,0.559,0.553,-0.008,0.001,-0.030,0.183,0.001,0.974,-54.045,14.333,184.135,0.186,0.861,0.411,33.555,-0.102,-30.344,-31.216,1.292,-29.099,-0.178,-0.011,0.975,-0.196,-0.002,0.970,,8,roller
04-48-50,0.379,1,0.700,0.680,3.564,2.210,0.567,0.762,0.623,0.718,0.007,-0.002,-0.031,0.357,-0.399,0.843,-49.069,30.486,189.660,0.816,0.157,0.231,32.190,-2.543,-31.003,-32.229,-1.093,-29.991,-0.343,-0.376,0.859,-0.299,-0.352,0.657,,8,roller
04-48-51,1.198,1,0.887,0.864,3.513,2.867,0.536,0.689,0.594,0.639,0.002,-0.001,-0.030,0.290,-0.228,0.911,-37.258,29.145,189.554,0.232,-0.924,0.011,32.775,-1.429,-30.531,-31.753,0.013,-29.369,-0.279,-0.212,0.919,-0.291,-0.240,0.871,,8,roller
04-48-52,2.559,1,1.000,1.000,3.755,3.374,0.434,0.574,0.497,0.516,0.005,0.001,-0.030,0.049,0.065,0.994,-33.968,15.062,185.027,-0.019,-0.601,-0.721,34.736,0.441,-30.331,-30.038,2.048,-29.131,-0.047,0.074,0.994,-0.041,0.068,0.994,,8,roller
04-48-53,2.761,1,1.000,1.000,3.689,3.298,0.419,0.590,0.484,0.531,-0.010,0.001,-0.029,0.008,0.038,0.997,-33.933,7.001,166.597,0.014,0.284,-0.937,35.019,0.037,-29.993,-29.791,1.609,-28.685,-0.014,0.041,0.997,-0.006,0.034,0.997,,8,roller
04-48-54,0.615,1,0.573,0.617,3.524,2.320,0.428,0.744,0.482,0.691,-0.000,-0.002,-0.029,0.027,-0.374,0.906,-33.942,16.612,145.473,0.016,0.401,-0.896,34.760,-2.590,-29.962,-29.740,-0.845,-28.992,-0.030,-0.343,0.919,-0.014,-0.340,0.766,,8,roller
04-48-55,0.100,1,0.097,0.195,3.317,-0.901,0.430,0.850,0.475,0.790,0.029,-0.004,-0.030,0.032,-0.608,0.793,-33.981,28.531,127.915,0.024,-0.237,-0.940,34.630,-3.987,-30.560,-29.644,-2.190,-29.759,-0.032,-0.603,0.796,-0.001,-0.017,0.020,,8,roller
04-48-56,0.298,1,0.481,0.460,3.222,0.802,0.459,0.771,0.504,0.726,0.018,-0.002,-0.030,0.087,-0.475,0.864,-34.316,27.850,109.832,0.070,-0.812,-0.563,34.139,-2.842,-30.011,-30.154,-1.222,-29.232,-0.087,-0.429,0.852,-0.024,-0.225,0.444,,8,roller
04-48-57,0.303,1,0.959,0.924,3.716,2.711,0.474,0.657,0.528,0.613,-0.008,-0.000,-0.029,0.115,-0.220,0.965,-35.934,17.042,94.671,-0.199,-0.709,-0.643,33.909,-1.116,-29.548,-30.692,0.417,-28.554,-0.130,-0.165,0.975,-0.099,-0.244,0.897,,8,roller
04-48-58,1.147,1,1.000,1.000,3.815,3.264,0.505,0.622,0.561,0.576,-0.004,0.000,-0.029,0.202,-0.084,0.971,-48.037,7.397,79.653,-0.851,-0.327,-0.234,33.344,-0.509,-29.773,-31.245,0.877,-28.516,-0.205,-0.058,0.973,-0.200,-0.105,0.968,,8,roller
04-48-59,2.222,1,1.000,1.000,3.772,3.458,0.512,0.599,0.577,0.548,-0.008,0.001,-0.029,0.238,0.012,0.970,-70.787,5.568,80.339,-0.658,-0.066,0.690,33.198,-0.030,-30.203,-31.525,1.222,-28.538,-0.219,0.015,0.974,-0.249,0.014,0.967,,8,roller
04-49-00,1.079,1,1.000,1.000,3.347,3.140,0.517,0.581,0.582,0.528,-0.008,0.001,-0.029,0.249,0.063,0.964,-81.429,9.217,99.875,0.399,0.204,0.793,33.126,0.367,-30.405,-31.589,1.606,-28.642,-0.226,0.058,0.971,-0.268,0.067,0.958,,8,roller
04-49-01,1.190,1,0.995,0.977,3.341,2.990,0.481,0.677,0.544,0.617,-0.003,-0.001,-0.029,0.162,-0.178,0.965,-69.202,16.857,115.334,0.963,0.070,0.225,33.809,-1.448,-30.292,-30.900,0.041,-28.554,-0.150,-0.171,0.969,-0.169,-0.190,0.960,,8,roller
04-49-02,0.980,1,0.958,0.979,3.479,3.302,0.458,0.646,0.525,0.587,-0.000,0.000,-0.030,0.134,-0.083,0.934,-48.287,21.670,119.124,0.777,-0.028,-0.394,34.197,-0.782,-30.622,-30.398,0.641,-28.944,-0.133,-0.070,0.909,-0.160,-0.089,0.928,,8,roller
04-49-03,1.742,1,0.957,0.979,3.591,3.357,0.421,0.684,0.481,0.616,-0.002,-0.001,-0.030,0.007,-0.178,0.959,-28.282,24.287,118.120,0.782,0.051,0.291,34.773,-1.439,-30.804,-29.651,0.205,-29.174,0.012,-0.176,0.957,-0.022,-0.183,0.951,,8,roller
04-49-04,2.582,1,1.000,1.000,3.694,3.387,0.458,0.640,0.518,0.580,-0.009,0.000,-0.029,0.116,-0.091,0.981,-9.160,24.733,113.898,0.672,-0.238,-0.674,34.268,-0.800,-30.043,-30.324,0.822,-28.907,-0.105,-0.093,0.983,-0.123,-0.097,0.979,,8,roller
04-49-05,1.260,1,0.922,0.877,3.758,3.241,0.460,0.707,0.513,0.650,-0.001,-0.001,-0.029,0.112,-0.274,0.946,8.254,22.258,104.949,0.683,-0.465,-0.528,34.208,-2.066,-29.938,-30.271,-0.392,-28.719,-0.113,-0.244,0.954,-0.101,-0.304,0.936,,8,roller
