Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-33-37,4,0.023,-0.024,-0.016,0.999,2.614,357.183,358.044,12,roller
12-33-38,4,0.017,-0.020,-0.013,1.000,1.915,357.713,358.448,12,roller
12-33-39,4,0.016,-0.018,-0.014,1.000,1.796,357.946,358.362,12,roller
12-33-40,4,0.019,-0.012,-0.015,1.000,14.563,358.573,345.800,12,roller
12-33-41,4,0.017,-0.006,-0.002,1.000,13.947,311.264,263.737,12,roller
12-33-42,4,-0.008,0.006,0.008,-0.600,1.829,358.619,358.577,12,roller
12-33-43,4,-0.021,0.013,0.012,-1.000,2.405,358.436,358.595,12,roller
12-33-44,4,-0.025,0.014,0.012,-1.000,2.834,358.394,358.583,12,roller
12-33-45,4,-0.020,0.013,0.012,-1.000,2.280,358.439,358.624,12,roller
12-33-46,4,0.008,0.022,0.014,-1.000,275.056,357.515,358.397,12,roller
12-33-47,4,0.005,0.022,0.014,-1.000,359.380,357.455,358.454,12,roller
12-33-48,4,0.004,0.025,0.011,-1.000,208.514,357.130,358.784,12,roller
12-33-49,4,-0.002,0.025,0.012,-1.000,74.640,357.121,358.669,12,roller
12-33-50,4,0.003,0.021,0.012,-1.000,359.593,357.543,358.645,12,roller
12-33-51,4,0.029,0.026,0.011,-0.999,356.638,357.054,320.306,12,roller
12-33-52,4,0.004,0.045,0.006,-0.998,194.500,354.860,269.323,12,roller
12-33-53,4,-0.016,0.019,0.007,-0.999,104.695,332.092,346.298,12,roller
12-33-54,4,0.055,0.013,0.007,-0.998,353.674,345.634,346.468,12,roller
12-33-55,4,0.173,0.017,0.005,-0.984,340.094,358.023,244.099,12,roller
12-33-56,4,0.355,0.019,-0.001,-0.934,318.455,357.232,1.192,12,roller
12-33-57,4,0.364,0.017,0.005,-0.931,317.362,357.753,174.110,12,roller
12-33-58,4,0.368,0.018,0.003,-0.930,316.823,357.494,0.637,12,roller
12-33-59,4,0.363,0.020,0.005,-0.931,317.369,357.408,0.349,12,roller
12-34-00,4,0.361,0.019,0.007,-0.932,317.611,357.677,120.017,12,roller
12-34-01,4,0.363,0.018,0.006,-0.932,317.468,357.809,104.572,12,roller
12-34-02,4,0.364,0.018,0.009,-0.931,317.262,357.942,198.263,12,roller
12-34-03,4,0.368,0.022,0.007,-0.929,316.775,357.204,48.259,12,roller
12-34-04,4,0.333,0.022,0.004,-0.942,321.133,357.100,31.342,12,roller
12-34-05,4,0.153,0.016,0.010,-0.985,342.343,358.209,359.197,12,roller
12-34-06,4,-0.141,0.012,0.014,-0.985,27.565,358.278,358.093,12,roller
