Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
03-35-34,0.694,0,0.913,0.862,2.955,2.629,0.451,0.388,0.536,0.557,-0.009,0.006,-0.039,0.023,-0.232,0.966,15.752,1.575,-15.594,0.140,-0.793,-0.283,31.895,7.628,-43.333,-31.832,6.195,-43.532,-0.067,-0.210,0.831,0.009,-0.215,0.833,,2,room
03-35-35,1.097,0,0.767,0.570,1.603,1.414,0.086,0.053,0.391,0.427,-0.006,0.004,-0.026,-0.033,-0.136,0.975,10.668,1.071,-10.586,0.200,-0.501,0.174,32.602,7.992,-43.261,-31.193,6.560,-43.547,0.016,-0.122,0.552,0.043,-0.124,0.551,,2,room
03-35-36,1.606,0,0.721,0.595,2.160,1.572,0.165,0.091,0.490,0.484,0.008,0.006,-0.032,0.040,-0.094,0.960,13.165,1.359,-13.056,0.508,-0.296,-0.060,31.770,7.921,-42.787,-31.773,6.607,-43.958,-0.033,-0.090,0.681,-0.024,-0.037,0.604,,2,room
03-35-37,0.838,0,1.000,0.928,3.450,3.050,0.546,0.506,0.528,0.564,-0.009,0.006,-0.043,-0.021,-0.293,0.954,17.755,1.736,-17.525,0.051,-0.931,-0.335,32.049,7.225,-42.874,-31.670,5.970,-43.168,-0.026,-0.288,0.955,0.049,-0.295,0.953,,2,room
03-35-38,0.573,0,1.000,0.449,3.334,2.891,0.567,0.526,0.548,0.591,-0.000,0.006,-0.043,0.048,-0.389,0.918,17.834,1.724,-17.589,-0.158,-0.967,-0.185,31.685,7.004,-42.953,-32.025,5.637,-43.275,-0.086,-0.369,0.923,-0.006,-0.407,0.911,,2,room
03-35-39,1.325,0,0.996,0.991,3.402,3.132,0.600,0.432,0.587,0.504,0.010,0.008,-0.043,0.162,-0.036,0.972,17.787,1.807,-17.538,-0.647,-0.307,-0.434,31.048,8.304,-42.560,-32.616,6.956,-43.648,-0.160,-0.025,0.974,-0.156,-0.031,0.969,,2,room
03-35-40,2.423,0,1.000,1.000,3.229,2.878,0.543,0.404,0.539,0.471,-0.006,0.008,-0.042,0.029,0.024,0.997,17.548,1.833,-17.306,-0.988,-0.131,-0.030,32.104,8.593,-41.332,-31.719,7.290,-42.401,-0.019,0.018,0.997,-0.041,0.030,0.996,,2,room
03-35-41,2.299,0,0.959,0.942,3.063,2.832,0.425,0.357,0.524,0.524,-0.013,0.007,-0.041,-0.015,-0.145,0.978,16.773,1.707,-16.673,-0.596,-0.665,-0.146,32.175,7.837,-42.045,-31.473,6.303,-42.242,0.017,-0.143,0.906,0.016,-0.139,0.908,,2,room
03-35-42,2.453,0,1.000,0.998,3.203,2.855,0.563,0.386,0.557,0.463,-0.007,0.007,-0.039,0.049,0.067,0.993,15.969,1.706,-16.465,-0.934,-0.056,0.051,31.683,8.908,-41.391,-32.136,7.375,-42.473,-0.037,0.055,0.930,-0.046,0.065,0.930,,2,room
03-35-43,1.251,0,0.859,0.906,2.781,2.578,0.363,0.300,0.463,0.464,-0.001,0.007,-0.038,-0.041,-0.194,0.971,15.559,1.665,-16.311,-0.687,-0.538,-0.009,32.316,7.666,-40.044,-31.350,6.571,-42.050,0.036,-0.196,0.862,0.032,-0.194,0.862,,2,room
