Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-27-30,2,-0.045,0.273,0.008,0.961,354.733,31.758,239.515,9,sea
12-27-31,2,-0.039,0.253,0.017,0.966,355.170,29.355,0.784,9,sea
12-27-32,2,-0.038,0.294,0.012,0.954,355.464,34.305,166.156,9,sea
12-27-33,2,-0.038,0.517,-0.020,0.853,357.470,62.566,342.453,9,sea
12-27-34,2,-0.029,0.514,0.031,0.856,355.432,61.945,112.142,9,sea
12-27-35,2,-0.038,0.615,0.024,0.787,354.847,76.011,199.442,9,sea
12-27-36,2,-0.045,0.730,0.052,0.678,352.017,94.246,160.198,9,sea
12-27-37,2,-0.073,0.695,0.073,0.710,348.090,88.802,207.855,9,sea
12-27-38,2,-0.054,0.618,0.075,0.780,349.879,76.477,2.914,9,sea
12-27-39,2,-0.064,0.684,0.042,0.725,351.384,86.777,251.811,9,sea
12-27-40,2,-0.083,0.816,0.020,0.566,352.793,110.876,353.542,9,sea
12-27-41,2,-0.058,0.885,0.043,0.460,352.542,125.302,356.350,9,sea
12-27-42,2,-0.053,0.923,0.051,0.376,352.350,135.955,356.539,9,sea
12-27-43,2,-0.013,0.913,0.063,0.403,352.801,132.282,98.485,9,sea
12-27-44,2,-0.007,0.911,0.021,0.412,357.516,131.345,173.061,9,sea
12-27-45,2,-0.005,0.898,0.031,0.438,356.583,128.010,1.091,9,sea
12-27-46,2,0.003,0.874,0.051,0.482,355.151,122.118,3.140,9,sea
12-27-47,2,0.045,0.596,0.092,0.783,357.762,74.327,11.526,9,sea
12-27-48,2,-0.011,0.316,0.059,0.944,356.615,36.841,6.066,9,sea
12-27-49,2,-0.055,0.139,0.017,0.985,353.265,30.488,145.214,9,sea
12-27-50,2,-0.066,0.099,0.008,0.987,352.051,126.678,173.173,9,sea
12-27-51,2,-0.038,0.193,0.021,0.978,355.473,22.263,116.655,9,sea
12-27-52,2,-0.045,0.274,0.002,0.960,355.112,31.959,206.525,9,sea
12-27-53,2,-0.040,0.171,0.017,0.984,355.164,19.637,1.137,9,sea
12-27-54,2,-0.043,0.169,0.003,0.985,355.155,19.449,239.466,9,sea
12-27-55,2,-0.041,0.193,-0.004,0.979,355.575,22.352,332.933,9,sea
12-27-56,2,-0.053,0.534,-0.048,0.833,357.794,65.468,352.002,9,sea
12-27-57,2,-0.062,0.757,-0.013,0.647,356.474,99.217,353.632,9,sea
12-27-58,2,-0.040,0.820,0.021,0.569,355.434,110.618,264.235,9,sea
12-27-59,2,-0.035,0.832,0.027,0.551,355.285,113.077,261.501,9,sea
