Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-05-36,0,0.054,0.628,-0.075,0.767,97.142,78.455,357.559,2,walk
04-05-37,0,0.145,0.659,-0.148,0.722,23.809,84.439,358.529,2,walk
04-05-38,0,0.013,0.723,-0.053,0.687,5.458,92.765,356.772,2,walk
04-05-39,0,-0.049,0.737,-0.046,0.672,138.517,95.240,352.271,2,walk
04-05-40,0,-0.007,0.725,-0.096,0.681,7.440,93.059,351.785,2,walk
04-05-41,0,0.047,0.695,-0.101,0.709,11.939,88.353,355.383,2,walk
04-05-42,0,-0.012,0.707,-0.006,0.707,199.581,89.965,211.918,2,walk
04-05-43,0,-0.066,0.710,0.032,0.700,352.116,91.029,357.134,2,walk
04-05-44,0,-0.065,0.706,0.004,0.703,287.879,90.561,354.845,2,walk
04-05-45,0,-0.120,0.704,0.057,0.696,345.665,91.389,354.685,2,walk
04-05-46,0,-0.172,0.709,0.076,0.678,340.089,94.153,351.276,2,walk
04-05-47,0,-0.170,0.685,0.108,0.697,337.289,90.188,354.633,2,walk
04-05-48,0,-0.251,0.677,0.165,0.671,325.853,93.055,351.727,2,walk
04-05-49,0,-0.172,0.705,0.086,0.671,283.684,94.613,351.969,2,walk
04-05-50,0,-0.012,0.779,-0.029,0.620,140.308,103.005,356.553,2,walk
04-05-51,0,-0.001,0.784,-0.063,0.609,171.979,104.160,354.925,2,walk
04-05-52,0,0.072,0.823,-0.067,0.540,10.817,113.392,91.961,2,walk
04-05-53,0,0.096,0.705,-0.099,0.694,15.821,90.874,215.942,2,walk
04-05-54,0,0.084,0.688,-0.078,0.717,13.135,87.611,83.256,2,walk
04-05-55,0,0.089,0.687,-0.101,0.713,15.460,87.674,358.662,2,walk
04-05-56,0,0.132,0.591,-0.050,0.790,15.856,74.223,56.062,2,walk
04-05-57,0,0.096,0.581,-0.003,0.807,9.132,72.045,6.121,2,walk
04-05-58,0,0.038,0.657,-0.013,0.750,4.492,82.519,126.278,2,walk
04-05-59,0,-0.003,0.715,-0.059,0.696,4.626,91.409,354.958,2,walk
04-06-00,0,0.058,0.681,-0.063,0.726,9.808,86.218,276.110,2,walk
04-06-01,0,0.027,0.625,-0.005,0.778,2.853,77.652,56.861,2,walk
04-06-02,0,-0.029,0.658,0.017,0.749,240.674,82.685,204.731,2,walk
04-06-03,0,-0.052,0.636,0.022,0.760,287.582,80.080,237.601,2,walk
04-06-04,0,0.019,0.520,-0.002,0.853,66.360,62.785,180.942,2,walk
04-06-05,0,0.060,0.470,-0.086,0.871,10.780,56.026,354.330,2,walk
