Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-36-27,1,-0.091,0.851,-0.039,0.510,178.378,118.393,349.009,13,walk
12-36-28,1,-0.222,0.741,0.064,0.628,337.932,102.534,344.516,13,walk
12-36-29,1,-0.254,0.720,0.091,0.640,332.842,100.637,343.800,13,walk
12-36-30,1,-0.184,0.746,0.034,0.625,274.185,102.339,346.271,13,walk
12-36-31,1,0.076,0.814,-0.216,0.534,25.599,111.946,353.173,13,walk
12-36-32,1,-0.039,0.771,-0.099,0.626,5.941,101.340,349.415,13,walk
12-36-33,1,-0.051,0.780,-0.064,0.621,2.153,102.771,350.855,13,walk
12-36-34,1,-0.047,0.778,-0.065,0.623,2.448,102.504,351.073,13,walk
12-36-35,1,0.038,0.772,-0.088,0.628,10.574,101.458,357.027,13,walk
12-36-36,1,0.074,0.824,-0.195,0.526,23.490,113.804,354.802,13,walk
12-36-37,1,-0.069,0.766,-0.071,0.630,174.551,101.167,348.679,13,walk
12-36-38,1,-0.163,0.755,0.001,0.635,347.944,101.409,345.458,13,walk
12-36-39,1,-0.185,0.757,0.033,0.625,343.649,103.000,345.553,13,walk
12-36-40,1,-0.162,0.759,0.012,0.627,309.976,102.475,346.412,13,walk
12-36-41,1,-0.016,0.823,-0.152,0.542,13.441,112.049,348.921,13,walk
12-36-42,1,-0.093,0.771,-0.080,0.625,0.396,101.910,345.901,13,walk
12-36-43,1,-0.035,0.811,-0.112,0.565,91.186,109.696,349.804,13,walk
12-36-44,1,-0.027,0.794,-0.138,0.580,97.158,107.005,348.622,13,walk
12-36-45,1,-0.199,0.733,0.049,0.648,340.725,99.389,346.009,13,walk
12-36-46,1,-0.232,0.717,0.084,0.652,334.999,98.562,345.817,13,walk
12-36-47,1,-0.116,0.785,-0.054,0.604,236.819,105.317,345.676,13,walk
12-36-48,1,-0.173,0.768,-0.025,0.615,349.996,104.204,342.435,13,walk
12-36-49,1,-0.193,0.764,-0.022,0.615,348.225,104.341,340.795,13,walk
12-36-50,1,-0.173,0.765,-0.015,0.618,335.682,103.842,343.147,13,walk
12-36-51,1,0.185,0.597,-0.159,0.740,28.849,76.771,315.465,13,walk
12-36-52,1,0.202,0.194,-0.119,0.943,25.836,21.382,351.500,13,walk
12-36-53,1,0.020,0.047,-0.055,0.997,2.532,5.261,353.837,13,walk
12-36-54,1,0.006,0.062,-0.049,0.997,1.067,7.057,354.475,13,walk
12-36-55,1,0.021,0.067,-0.047,0.996,2.727,7.604,354.773,13,walk
12-36-56,1,0.302,-0.049,0.036,0.944,35.577,315.186,149.363,13,walk
