Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
04-52-04,1,0.201,0.401,-0.016,0.883,21.898,49.886,7.204,4,walk
04-52-05,1,0.311,0.332,-0.029,0.870,35.242,44.025,9.001,4,walk
04-52-06,1,0.056,0.728,-0.041,0.678,7.942,94.185,98.378,4,walk
04-52-07,1,0.013,0.768,-0.073,0.632,7.505,100.878,189.581,4,walk
04-52-08,1,0.008,0.747,-0.035,0.660,3.875,97.088,242.220,4,walk
04-52-09,1,0.081,0.592,0.102,0.794,194.423,73.400,15.053,4,walk
04-52-10,1,0.040,0.668,0.043,0.739,248.471,84.190,6.820,4,walk
04-52-11,1,0.106,0.675,-0.021,0.727,10.717,86.361,6.632,4,walk
04-52-12,1,0.091,0.580,0.076,0.806,3.396,71.866,13.249,4,walk
04-52-13,1,0.049,0.620,0.067,0.779,166.882,77.067,9.481,4,walk
04-52-14,1,0.026,0.587,0.008,0.795,122.038,72.827,2.150,4,walk
04-52-15,1,0.065,-0.023,0.069,0.985,8.016,165.847,7.497,4,walk
04-52-16,1,0.098,-0.462,0.118,0.871,16.396,305.115,6.962,4,walk
04-52-17,1,0.100,-0.454,0.170,0.834,19.249,304.499,10.764,4,walk
04-52-18,1,0.096,0.049,0.039,0.992,10.877,43.410,5.123,4,walk
04-52-19,1,0.008,-0.097,0.086,0.991,1.896,349.014,9.701,4,walk
04-52-20,1,0.040,0.030,0.022,0.997,4.503,65.578,2.714,4,walk
04-52-21,1,0.149,0.005,0.064,0.984,17.331,125.850,7.650,4,walk
04-52-22,1,0.042,-0.166,0.138,0.975,7.352,341.600,14.953,4,walk
04-52-23,1,0.002,-0.154,0.110,0.981,53.734,342.424,12.375,4,walk
04-52-24,1,0.023,0.017,0.024,0.998,143.998,104.817,2.938,4,walk
04-52-25,1,-0.056,-0.067,0.083,0.989,225.834,300.025,10.428,4,walk
04-52-26,1,-0.161,-0.002,0.037,0.984,341.835,172.797,141.117,4,walk
04-52-27,1,-0.050,0.027,0.026,0.997,354.274,67.261,54.303,4,walk
04-52-28,1,-0.158,-0.053,0.109,0.979,342.659,351.557,14.106,4,walk
04-52-29,1,-0.258,-0.021,0.087,0.960,330.820,251.604,11.799,4,walk
04-52-30,1,-0.092,0.035,-0.002,0.991,262.577,4.141,284.867,4,walk
04-52-31,1,0.135,-0.404,0.155,0.837,22.884,309.500,7.010,4,walk
04-52-32,1,0.140,-0.738,0.295,0.588,36.980,260.473,10.122,4,walk
04-52-33,1,0.093,-0.778,0.295,0.544,34.181,253.773,12.486,4,walk
