Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-46-08,0,0.002,0.954,-0.189,0.209,56.300,154.175,343.775,1,room
11-46-09,0,-0.037,0.968,0.081,0.230,319.190,153.409,337.483,1,room
11-46-10,0,-0.029,0.967,0.107,0.230,347.270,153.268,318.461,1,room
11-46-11,0,-0.017,0.960,0.121,-0.098,346.357,191.877,269.784,1,room
11-46-12,0,-0.070,0.778,-0.033,-0.616,42.795,256.516,356.314,1,room
11-46-13,0,-0.102,0.536,-0.037,-0.835,12.251,294.306,357.156,1,room
11-46-14,0,-0.080,0.745,-0.091,-0.572,14.599,254.415,347.330,1,room
11-46-15,0,0.066,0.787,-0.051,0.568,9.960,108.774,95.658,1,room
11-46-16,0,0.085,0.619,-0.020,0.780,9.074,77.258,4.276,1,room
11-46-17,0,0.093,0.659,-0.048,0.744,11.608,83.363,2.976,1,room
11-46-18,0,0.111,0.676,-0.104,0.631,18.731,92.054,134.343,1,room
11-46-19,0,-0.147,-0.329,0.063,-0.928,18.541,38.847,208.833,1,room
11-46-20,0,-0.257,-0.387,0.084,-0.877,31.272,48.907,3.969,1,room
11-46-21,0,-0.164,-0.348,0.026,-0.923,18.654,42.012,4.029,1,room
11-46-22,0,-0.100,0.009,-0.011,-0.977,11.415,224.248,80.342,1,room
11-46-23,0,-0.107,0.127,-0.024,-0.986,12.523,345.411,47.633,1,room
11-46-24,0,-0.147,0.187,-0.049,-0.961,17.691,337.890,105.834,1,room
11-46-25,0,-0.149,0.426,-0.067,-0.888,18.877,308.607,254.934,1,room
11-46-26,0,-0.237,0.378,-0.096,-0.889,29.690,313.829,311.475,1,room
11-46-27,0,-0.156,0.096,-0.020,-0.356,22.963,111.153,2.557,1,room
11-46-28,0,-0.268,-0.179,0.008,-0.885,32.022,26.652,34.373,1,room
11-46-29,0,-0.338,-0.122,-0.041,-0.932,38.346,19.012,11.639,1,room
11-46-30,0,-0.241,-0.096,-0.034,-0.692,31.972,34.167,11.375,1,room
11-46-31,0,0.071,0.740,-0.115,0.657,15.394,96.416,300.361,1,room
11-46-32,0,0.032,0.722,-0.080,0.681,104.505,92.999,356.364,1,room
11-46-33,0,0.052,0.918,-0.119,0.354,14.843,137.782,76.780,1,room
11-46-34,0,0.109,0.920,-0.175,0.329,23.212,141.729,5.294,1,room
11-46-35,0,0.011,0.954,-0.143,0.070,16.722,172.794,54.646,1,room
11-46-36,0,0.030,0.927,-0.361,0.037,42.593,176.197,62.094,1,room
11-46-37,0,0.004,0.964,-0.232,0.066,26.971,172.062,201.021,1,room
