Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-48-16,0,-0.000,0.979,-0.174,0.034,20.202,175.990,179.444,1,room
11-48-17,0,0.038,0.863,-0.090,0.473,11.213,122.550,333.780,1,room
11-48-18,0,0.074,0.702,-0.088,0.699,13.244,90.207,320.569,1,room
11-48-19,0,0.014,0.687,-0.038,0.723,4.228,86.962,358.017,1,room
11-48-20,0,0.028,0.794,-0.088,0.600,10.002,105.527,310.001,1,room
11-48-21,0,0.018,0.267,-0.007,0.103,7.258,71.154,75.885,1,room
11-48-22,0,-0.067,-0.305,0.016,-0.949,7.818,35.731,124.399,1,room
11-48-23,0,-0.081,-0.314,0.015,-0.946,9.373,36.782,1.245,1,room
11-48-24,0,-0.034,0.103,0.028,-0.095,277.334,59.161,250.717,1,room
11-48-25,0,-0.042,0.598,0.022,0.786,203.687,74.738,358.274,1,room
11-48-26,0,0.120,0.609,-0.084,0.776,16.858,76.472,12.803,1,room
11-48-27,0,0.088,0.729,-0.107,0.668,15.960,94.910,282.037,1,room
11-48-28,0,0.090,0.864,-0.261,0.330,32.284,139.940,130.995,1,room
11-48-29,0,-0.036,0.955,-0.290,-0.042,33.896,184.076,332.909,1,room
11-48-30,0,-0.063,0.925,-0.204,-0.282,24.691,213.555,227.282,1,room
11-48-31,0,-0.083,0.837,-0.082,-0.526,13.082,243.860,356.596,1,room
11-48-32,0,-0.098,0.722,-0.028,-0.684,9.998,266.403,354.003,1,room
11-48-33,0,-0.092,0.711,-0.034,-0.696,10.130,268.324,355.116,1,room
11-48-34,0,-0.103,0.713,-0.047,-0.691,12.078,267.758,355.203,1,room
11-48-35,0,-0.108,0.712,-0.064,-0.690,13.913,267.733,356.132,1,room
11-48-36,0,-0.111,0.712,-0.064,-0.690,14.161,267.644,355.834,1,room
11-48-37,0,-0.131,0.445,-0.047,-0.877,16.025,305.806,357.871,1,room
11-48-38,0,-0.105,0.516,-0.021,-0.826,11.942,295.531,355.842,1,room
11-48-39,0,-0.001,0.888,-0.046,-0.373,75.423,225.460,150.938,1,room
11-48-40,0,0.005,0.983,-0.070,-0.158,7.757,198.383,1.806,1,room
11-48-41,0,-0.001,0.976,-0.107,-0.187,12.107,201.924,2.330,1,room
11-48-42,0,-0.068,0.842,-0.164,-0.490,20.528,240.823,26.652,1,room
11-48-43,0,-0.036,0.918,-0.058,-0.241,8.133,209.318,303.136,1,room
11-48-44,0,0.030,0.967,-0.102,0.231,12.150,153.187,48.619,1,room
11-48-45,0,0.022,0.972,-0.201,0.089,23.413,169.682,0.789,1,room
