Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
05-03-39,0,-0.009,-0.893,0.040,0.449,3.594,233.451,2.991,14,beach
05-03-40,0,-0.003,-0.892,0.031,0.450,3.085,233.603,1.912,14,beach
05-03-41,0,0.014,-0.856,0.014,0.512,2.317,241.705,140.348,14,beach
05-03-42,0,0.093,0.062,-0.073,0.807,13.294,118.317,351.647,14,beach
05-03-43,0,-0.042,-0.634,0.091,-0.766,10.301,78.825,354.946,14,beach
05-03-44,0,-0.017,-0.679,0.078,-0.730,7.533,85.519,354.806,14,beach
05-03-45,0,-0.029,-0.674,0.079,-0.734,8.565,84.816,355.477,14,beach
05-03-46,0,-0.032,-0.464,0.026,0.226,161.842,173.499,225.449,14,beach
05-03-47,0,-0.002,-0.811,0.020,0.574,80.217,250.629,157.865,14,beach
05-03-48,0,-0.000,-0.716,-0.005,0.697,203.064,268.470,203.058,14,beach
05-03-49,0,-0.005,-0.728,-0.005,0.685,296.643,266.539,219.130,14,beach
05-03-50,0,-0.016,-0.732,-0.018,0.681,357.239,265.909,250.322,14,beach
05-03-51,0,-0.040,-0.737,-0.012,0.674,355.868,264.852,2.477,14,beach
05-03-52,0,-0.009,-0.655,-0.019,0.755,308.674,278.148,310.023,14,beach
05-03-53,0,0.019,-0.520,0.022,0.853,3.216,297.275,17.414,14,beach
05-03-54,0,0.033,-0.505,0.023,0.862,4.613,299.298,78.621,14,beach
05-03-55,0,0.055,-0.484,0.034,0.872,7.436,301.948,114.905,14,beach
05-03-56,0,0.037,-0.488,0.032,0.871,5.456,301.571,1.129,14,beach
05-03-57,0,0.026,-0.478,0.024,0.877,3.921,302.847,32.362,14,beach
05-03-58,0,0.039,-0.461,0.020,0.886,4.987,304.989,212.692,14,beach
05-03-59,0,0.020,-0.475,0.004,0.880,2.211,303.291,299.331,14,beach
05-04-00,0,0.024,-0.499,0.018,0.866,3.453,300.093,103.209,14,beach
05-04-01,0,0.038,-0.502,0.025,0.864,5.234,299.679,114.856,14,beach
05-04-02,0,0.041,-0.481,0.037,0.875,6.138,302.405,32.721,14,beach
05-04-03,0,0.043,-0.479,0.031,0.876,6.017,302.722,94.724,14,beach
05-04-04,0,0.057,-0.466,0.037,0.882,7.829,304.308,125.950,14,beach
05-04-05,0,0.038,-0.491,0.023,0.870,5.125,301.145,165.162,14,beach
05-04-06,0,0.041,-0.482,0.043,0.874,6.502,302.299,2.097,14,beach
05-04-07,0,0.039,-0.484,0.040,0.873,6.099,302.132,1.847,14,beach
05-04-08,0,0.044,-0.479,0.046,0.875,6.960,302.706,2.167,14,beach
