Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-05-06,2,-0.041,-0.000,0.036,0.998,355.304,319.790,4.142,1,walk
12-05-07,2,-0.073,0.034,-0.103,0.989,352.308,4.828,298.137,1,walk
12-05-08,2,-0.026,0.028,-0.074,0.993,250.808,3.724,244.656,1,walk
12-05-09,2,0.008,0.007,0.028,0.999,153.254,83.941,3.259,1,walk
12-05-10,2,-0.051,0.018,0.020,0.997,354.157,51.591,2.134,1,walk
12-05-11,2,-0.184,0.011,0.007,0.983,338.822,1.127,52.078,1,walk
12-05-12,2,-0.175,0.009,0.016,0.984,339.787,0.798,1.729,1,walk
12-05-13,2,-0.157,0.012,0.026,0.987,341.860,40.914,2.816,1,walk
12-05-14,2,-0.254,-0.005,0.051,0.964,330.643,264.183,6.834,1,walk
12-05-15,2,-0.314,-0.026,0.048,0.948,323.668,354.266,7.711,1,walk
12-05-16,2,-0.327,-0.001,0.056,0.942,321.932,331.468,7.752,1,walk
12-05-17,2,-0.391,-0.012,0.054,0.918,314.197,354.696,9.042,1,walk
12-05-18,2,-0.291,-0.026,0.016,0.956,326.282,355.967,3.148,1,walk
12-05-19,2,-0.124,-0.140,-0.035,0.971,248.255,344.023,178.123,1,walk
12-05-20,2,0.079,-0.003,0.004,0.996,9.054,132.987,187.070,1,walk
12-05-21,2,0.015,-0.001,0.024,0.999,1.716,239.973,2.771,1,walk
12-05-22,2,0.023,0.002,-0.008,0.999,2.629,167.276,243.377,1,walk
12-05-23,2,0.153,-0.002,0.003,0.986,17.695,193.626,110.986,1,walk
12-05-24,2,0.032,-0.003,0.014,0.999,123.666,186.381,1.623,1,walk
12-05-25,2,-0.017,-0.049,0.009,0.999,358.087,354.362,1.142,1,walk
12-05-26,2,-0.017,-0.044,0.010,0.999,358.076,354.921,1.286,1,walk
12-05-27,2,-0.036,-0.060,0.053,0.995,356.362,352.762,6.354,1,walk
12-05-28,2,-0.127,-0.038,0.059,0.989,345.806,354.700,7.392,1,walk
12-05-29,2,-0.190,-0.029,0.026,0.981,338.252,355.823,3.812,1,walk
12-05-30,2,-0.228,-0.034,0.041,0.972,333.812,354.585,6.041,1,walk
12-05-31,2,-0.212,-0.032,0.044,0.976,335.777,354.882,6.272,1,walk
12-05-32,2,-0.030,0.077,0.006,0.986,223.311,155.482,94.595,1,walk
12-05-33,2,0.129,0.438,-0.057,0.878,16.397,52.723,179.843,1,walk
12-05-34,2,0.062,0.155,-0.013,0.967,215.142,17.968,179.697,1,walk
12-05-35,2,-0.022,0.127,0.015,0.991,277.295,14.541,14.794,1,walk
