Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
04-17-42,4.035,6,0.863,0.882,2.680,2.866,0.593,0.381,0.452,0.398,0.003,0.004,-0.020,-0.037,-0.053,0.986,0.197,5.122,13.877,0.013,-0.047,0.987,29.067,4.945,-22.809,-28.354,4.156,-22.334,0.034,-0.054,0.890,0.045,-0.053,0.890,,3,roller
04-17-43,3.013,6,0.892,0.920,2.586,2.780,0.569,0.418,0.431,0.435,0.001,0.003,-0.020,-0.093,-0.166,0.971,0.186,4.939,13.567,-0.056,-0.160,0.975,29.499,4.450,-23.244,-27.886,3.651,-22.595,0.100,-0.166,0.841,0.088,-0.163,0.843,,3,roller
04-17-44,1.165,6,0.915,0.920,2.384,2.496,0.579,0.343,0.434,0.363,0.010,0.004,-0.018,-0.072,0.048,0.988,0.179,4.539,12.636,-0.065,0.058,0.985,29.337,5.723,-23.058,-27.974,4.772,-22.184,0.082,0.047,0.819,0.072,0.044,0.822,,3,roller
04-17-45,1.278,6,0.994,0.991,3.057,3.274,0.648,0.376,0.503,0.396,-0.020,0.004,-0.022,0.105,-0.048,0.984,0.200,5.488,15.509,0.247,-0.025,0.958,28.001,5.054,-23.139,-29.195,4.101,-22.216,-0.086,-0.053,0.989,-0.109,-0.051,0.982,,3,roller
04-17-46,2.683,6,1.000,1.000,3.175,3.365,0.562,0.383,0.421,0.397,-0.013,0.004,-0.023,-0.118,-0.046,0.991,0.213,5.672,18.425,0.019,-0.031,0.999,29.670,4.877,-23.666,-27.745,4.129,-22.693,0.116,-0.039,0.992,0.120,-0.048,0.991,,3,roller
04-17-47,1.880,6,0.863,0.902,2.663,2.851,0.542,0.379,0.397,0.392,0.011,0.004,-0.021,-0.156,-0.038,0.978,0.219,4.979,22.329,0.073,0.046,0.989,30.016,5.141,-23.912,-27.253,4.358,-23.012,0.161,-0.037,0.843,0.153,-0.030,0.847,,3,roller
04-17-48,1.092,6,0.744,0.760,1.931,2.085,0.584,0.335,0.436,0.356,0.004,0.004,-0.017,-0.061,0.059,0.983,0.166,4.923,23.211,0.011,0.342,0.892,29.257,6.341,-24.676,-27.958,5.246,-23.295,0.056,0.048,0.663,0.056,0.058,0.662,,3,roller
04-17-49,1.854,6,0.616,0.620,2.521,2.793,0.560,0.325,0.463,0.381,-0.013,0.004,-0.020,0.022,-0.043,0.986,0.172,8.657,32.915,0.009,0.577,0.763,28.959,5.593,-23.649,-28.409,4.730,-22.830,-0.018,-0.033,0.821,-0.018,-0.034,0.847,,3,roller
04-17-50,2.651,6,0.503,0.489,1.677,1.729,0.385,0.141,0.395,0.290,-0.010,0.003,-0.015,0.093,-0.016,0.989,0.153,9.492,27.040,0.367,0.287,0.733,27.457,4.931,-24.245,-29.768,3.998,-23.877,-0.095,-0.017,0.607,-0.092,-0.013,0.607,,3,roller
04-17-51,3.086,6,1.000,1.000,2.989,3.179,0.678,0.333,0.527,0.359,-0.012,0.005,-0.024,0.153,0.115,0.981,0.285,19.244,47.672,0.770,0.414,0.485,27.410,5.625,-23.329,-29.689,4.791,-23.788,-0.151,0.111,0.982,-0.154,0.117,0.981,,3,roller
04-17-52,5.369,6,1.000,1.000,3.139,3.298,0.675,0.330,0.524,0.357,-0.009,0.005,-0.024,0.146,0.125,0.981,0.294,23.555,51.984,0.775,0.406,0.485,27.489,5.666,-23.359,-29.633,4.839,-23.803,-0.146,0.122,0.982,-0.145,0.127,0.981,,3,roller
04-17-53,1.759,6,0.958,0.962,3.001,3.189,0.507,0.354,0.350,0.367,0.003,0.005,-0.023,-0.275,0.091,0.935,0.279,27.015,54.581,0.244,0.547,0.737,30.544,5.338,-24.137,-26.366,4.687,-24.030,0.286,0.086,0.871,0.267,0.089,0.879,,3,roller
04-17-54,1.967,6,0.866,0.886,2.649,2.896,0.584,0.353,0.436,0.372,0.002,0.004,-0.021,-0.057,0.047,0.985,0.206,27.944,52.813,0.072,0.544,0.799,29.298,5.609,-24.570,-27.924,4.591,-23.229,0.054,0.047,0.862,0.048,0.052,0.862,,3,roller
04-17-55,3.359,6,0.851,0.980,3.218,3.407,0.567,0.357,0.423,0.394,-0.014,0.004,-0.023,-0.088,0.020,0.995,0.197,35.442,62.952,0.010,0.555,0.824,29.674,5.504,-24.183,-27.686,4.086,-23.469,0.086,0.023,0.995,0.093,0.020,0.994,,3,roller
04-17-56,1.257,6,0.997,0.999,3.159,3.406,0.611,0.394,0.461,0.416,-0.012,0.004,-0.023,-0.002,-0.071,0.976,0.214,40.648,69.069,0.224,0.521,0.797,28.667,4.736,-23.655,-28.392,3.825,-23.306,0.016,-0.080,0.977,-0.007,-0.070,0.977,,3,roller
04-17-57,1.396,6,1.000,1.000,3.106,3.349,0.553,0.442,0.406,0.458,0.012,0.004,-0.023,-0.147,-0.209,0.966,0.234,45.336,73.874,-0.009,0.241,0.964,29.777,3.917,-23.676,-27.374,3.016,-22.834,0.152,-0.215,0.964,0.136,-0.200,0.970,,3,roller
04-17-58,1.569,6,1.000,1.000,3.018,3.213,0.557,0.453,0.411,0.468,0.002,0.003,-0.023,-0.125,-0.251,0.960,0.223,49.023,79.539,-0.004,-0.241,0.956,29.751,3.837,-23.836,-27.482,2.994,-23.091,0.132,-0.259,0.957,0.120,-0.242,0.963,,3,roller
04-17-59,1.082,6,0.960,0.971,2.846,3.115,0.544,0.433,0.400,0.445,0.012,0.004,-0.023,-0.158,-0.177,0.970,0.227,47.961,84.160,-0.037,-0.688,0.689,29.971,4.232,-23.914,-27.207,3.331,-22.954,0.159,-0.179,0.899,0.139,-0.156,0.907,,3,roller
04-18-00,1.785,6,0.779,0.843,2.367,2.542,0.577,0.403,0.430,0.418,0.003,0.003,-0.018,-0.091,-0.072,0.982,0.175,31.592,73.040,0.054,-0.720,0.128,29.346,5.012,-25.165,-27.881,4.021,-23.234,0.099,-0.087,0.773,0.096,-0.090,0.775,,3,roller
04-18-01,2.656,6,0.979,0.979,3.097,3.259,0.580,0.304,0.431,0.324,-0.006,0.005,-0.022,-0.087,0.131,0.982,0.200,26.190,91.882,0.012,-0.910,0.145,29.276,6.597,-24.412,-27.961,5.540,-23.117,0.082,0.136,0.918,0.094,0.135,0.916,,3,roller
04-18-02,1.646,6,1.000,1.000,3.411,3.630,0.571,0.281,0.422,0.301,-0.000,0.006,-0.024,-0.110,0.219,0.969,0.224,9.642,107.927,0.012,-0.328,0.838,29.516,7.009,-24.677,-27.778,5.772,-22.669,0.099,0.214,0.971,0.121,0.225,0.966,,3,roller
04-18-03,1.755,6,1.000,1.000,3.248,3.475,0.574,0.275,0.421,0.292,0.003,0.007,-0.024,-0.101,0.231,0.965,-0.357,12.614,129.423,-0.039,0.805,0.133,29.487,7.073,-24.267,-27.736,6.037,-22.839,0.090,0.223,0.969,0.115,0.236,0.962,,3,roller
04-18-04,1.735,6,1.000,1.000,3.397,3.637,0.571,0.258,0.420,0.275,0.001,0.007,-0.023,-0.100,0.249,0.963,-1.346,28.012,127.026,-0.048,0.125,-0.908,29.574,7.463,-24.115,-27.674,6.415,-22.659,0.090,0.242,0.965,0.111,0.256,0.960,,3,roller
04-18-05,1.393,6,1.000,1.000,3.448,3.716,0.582,0.244,0.432,0.263,0.000,0.007,-0.023,-0.069,0.316,0.945,-2.179,28.715,113.746,-0.036,-0.881,-0.286,29.378,7.528,-24.005,-27.876,6.443,-22.534,0.061,0.306,0.949,0.079,0.327,0.941,,3,roller
04-18-06,1.107,6,1.000,1.000,3.479,3.697,0.578,0.290,0.430,0.303,-0.003,0.006,-0.023,-0.076,0.263,0.961,-3.019,15.118,109.028,-0.049,-0.477,0.768,29.456,6.383,-23.671,-27.814,5.389,-22.209,0.065,0.250,0.965,0.081,0.275,0.957,,3,roller
04-18-07,2.538,6,1.000,1.000,3.138,3.358,0.533,0.372,0.386,0.381,0.015,0.005,-0.023,-0.192,0.053,0.971,-4.773,7.754,126.155,-0.368,0.564,0.675,30.217,4.784,-23.435,-26.995,3.970,-22.139,0.194,0.048,0.971,0.185,0.058,0.973,,3,roller
04-18-08,1.917,6,1.000,1.000,3.166,3.365,0.555,0.390,0.410,0.399,0.009,0.004,-0.023,-0.169,-0.037,0.982,-15.921,17.435,140.955,-0.938,0.190,0.234,29.681,4.645,-23.559,-27.562,3.831,-22.142,0.158,-0.037,0.983,0.156,-0.030,0.985,,3,roller
04-18-09,2.011,6,1.000,1.000,3.348,3.535,0.614,0.348,0.469,0.362,-0.003,0.005,-0.022,-0.019,0.060,0.996,-33.658,20.254,146.152,-0.796,-0.429,0.345,28.574,5.364,-23.089,-28.781,4.480,-21.923,0.011,0.060,0.996,0.030,0.068,0.995,,3,roller
04-18-10,2.172,6,0.997,0.995,3.315,3.497,0.648,0.361,0.503,0.375,-0.009,0.005,-0.022,0.073,0.011,0.994,-48.998,12.649,154.273,-0.243,-0.397,0.831,27.854,5.027,-22.246,-29.378,4.334,-21.965,-0.067,0.008,0.995,-0.069,0.019,0.993,,3,roller
04-18-11,2.033,6,0.971,0.953,2.794,2.925,0.625,0.315,0.480,0.332,-0.004,0.005,-0.021,0.008,0.119,0.982,-50.751,7.352,165.004,0.082,0.715,0.604,28.393,6.020,-22.745,-28.944,5.219,-22.395,-0.015,0.103,0.900,-0.001,0.118,0.898,,3,roller
